mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_sliding_window_size,param_radius,param_min_samples,param_min_micros,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
11.32828140258789,0.0,0.5471220016479492,0.0,600,0.167,6,2,"{'sliding_window_size': 600, 'radius': 0.167, 'min_samples': 6, 'min_micros': 2}",0.0,0.0,0.0,3
3.6109659671783447,0.0,0.0029969215393066406,0.0,300,0.5,4,12,"{'sliding_window_size': 300, 'radius': 0.5, 'min_samples': 4, 'min_micros': 12}",0.0,0.0,0.0,3
280.12810230255127,0.0,0.0019989013671875,0.0,600,0.001,20,2,"{'sliding_window_size': 600, 'radius': 0.001, 'min_samples': 20, 'min_micros': 2}",0.0,0.0,0.0,3
171.02092576026917,0.0,0.004000425338745117,0.0,400,0.056,18,16,"{'sliding_window_size': 400, 'radius': 0.056, 'min_samples': 18, 'min_micros': 16}",0.0,0.0,0.0,3
3.825021505355835,0.0,0.004000425338745117,0.0,600,0.5,18,6,"{'sliding_window_size': 600, 'radius': 0.5, 'min_samples': 18, 'min_micros': 6}",0.0,0.0,0.0,3
4.437159776687622,0.0,0.0030007362365722656,0.0,700,0.278,2,12,"{'sliding_window_size': 700, 'radius': 0.278, 'min_samples': 2, 'min_micros': 12}",0.0,0.0,0.0,3
6.926004648208618,0.0,0.5381364822387695,0.0,500,0.223,4,2,"{'sliding_window_size': 500, 'radius': 0.223, 'min_samples': 4, 'min_micros': 2}",0.0,0.0,0.0,3
14.584224224090576,0.0,0.004000663757324219,0.0,600,0.112,6,10,"{'sliding_window_size': 600, 'radius': 0.112, 'min_samples': 6, 'min_micros': 10}",0.0,0.0,0.0,3
3.912106990814209,0.0,0.0039348602294921875,0.0,200,0.278,16,16,"{'sliding_window_size': 200, 'radius': 0.278, 'min_samples': 16, 'min_micros': 16}",0.0,0.0,0.0,3
3.5849809646606445,0.0,0.003995418548583984,0.0,300,0.334,10,8,"{'sliding_window_size': 300, 'radius': 0.334, 'min_samples': 10, 'min_micros': 8}",0.0,0.0,0.0,3
3.6379897594451904,0.0,0.00400090217590332,0.0,500,0.5,8,20,"{'sliding_window_size': 500, 'radius': 0.5, 'min_samples': 8, 'min_micros': 20}",0.0,0.0,0.0,3
3.839033842086792,0.0,0.0039997100830078125,0.0,700,0.5,8,12,"{'sliding_window_size': 700, 'radius': 0.5, 'min_samples': 8, 'min_micros': 12}",0.0,0.0,0.0,3
3.8230316638946533,0.0,0.0040740966796875,0.0,500,0.389,8,12,"{'sliding_window_size': 500, 'radius': 0.389, 'min_samples': 8, 'min_micros': 12}",0.0,0.0,0.0,3
3.9161250591278076,0.0,0.0039331912994384766,0.0,300,0.334,20,6,"{'sliding_window_size': 300, 'radius': 0.334, 'min_samples': 20, 'min_micros': 6}",0.0,0.0,0.0,3
114.04640197753906,0.0,0.560126543045044,0.0,700,0.056,12,6,"{'sliding_window_size': 700, 'radius': 0.056, 'min_samples': 12, 'min_micros': 6}",0.0,0.0,0.0,3
4.517316102981567,0.0,0.004000186920166016,0.0,500,0.223,10,18,"{'sliding_window_size': 500, 'radius': 0.223, 'min_samples': 10, 'min_micros': 18}",0.0,0.0,0.0,3
3.7510695457458496,0.0,0.003002166748046875,0.0,300,0.334,12,8,"{'sliding_window_size': 300, 'radius': 0.334, 'min_samples': 12, 'min_micros': 8}",0.0,0.0,0.0,3
3.829160213470459,0.0,0.005001544952392578,0.0,500,0.334,16,10,"{'sliding_window_size': 500, 'radius': 0.334, 'min_samples': 16, 'min_micros': 10}",0.0,0.0,0.0,3
3.666124105453491,0.0,0.004000663757324219,0.0,400,0.5,2,18,"{'sliding_window_size': 400, 'radius': 0.5, 'min_samples': 2, 'min_micros': 18}",0.0,0.0,0.0,3
4.530318975448608,0.0,0.004000425338745117,0.0,300,0.223,12,14,"{'sliding_window_size': 300, 'radius': 0.223, 'min_samples': 12, 'min_micros': 14}",0.0,0.0,0.0,3
5.273593187332153,0.0,0.5361204147338867,0.0,300,0.334,12,2,"{'sliding_window_size': 300, 'radius': 0.334, 'min_samples': 12, 'min_micros': 2}",0.0,0.0,0.0,3
3.729139804840088,0.0,0.004002094268798828,0.0,200,0.278,4,18,"{'sliding_window_size': 200, 'radius': 0.278, 'min_samples': 4, 'min_micros': 18}",0.0,0.0,0.0,3
6.799106597900391,0.0,0.0040013790130615234,0.0,1000,0.223,2,8,"{'sliding_window_size': 1000, 'radius': 0.223, 'min_samples': 2, 'min_micros': 8}",0.0,0.0,0.0,3
5.7788779735565186,0.0,0.5541248321533203,0.0,400,0.278,16,2,"{'sliding_window_size': 400, 'radius': 0.278, 'min_samples': 16, 'min_micros': 2}",0.0,0.0,0.0,3
169.43789315223694,0.0,0.5416460037231445,0.0,1000,0.056,16,20,"{'sliding_window_size': 1000, 'radius': 0.056, 'min_samples': 16, 'min_micros': 20}",0.0,0.0,0.0,3
5.27846360206604,0.0,0.5542068481445312,0.0,900,0.445,18,4,"{'sliding_window_size': 900, 'radius': 0.445, 'min_samples': 18, 'min_micros': 4}",0.0,0.0,0.0,3
35.95209503173828,0.0,0.5941324234008789,0.0,100,0.056,4,4,"{'sliding_window_size': 100, 'radius': 0.056, 'min_samples': 4, 'min_micros': 4}",0.0,0.0,0.0,3
3.839141368865967,0.0,0.004002809524536133,0.0,600,0.445,6,14,"{'sliding_window_size': 600, 'radius': 0.445, 'min_samples': 6, 'min_micros': 14}",0.0,0.0,0.0,3
8.160417079925537,0.0,0.0060939788818359375,0.0,200,0.112,4,14,"{'sliding_window_size': 200, 'radius': 0.112, 'min_samples': 4, 'min_micros': 14}",0.0,0.0,0.0,3
8.405474185943604,0.0,0.5371232032775879,0.0,200,0.167,2,4,"{'sliding_window_size': 200, 'radius': 0.167, 'min_samples': 2, 'min_micros': 4}",0.0,0.0,0.0,3
80.92506194114685,0.0,0.5461232662200928,0.0,600,0.056,10,10,"{'sliding_window_size': 600, 'radius': 0.056, 'min_samples': 10, 'min_micros': 10}",0.0,0.0,0.0,3
4.155187606811523,0.0,0.004000663757324219,0.0,800,0.389,18,6,"{'sliding_window_size': 800, 'radius': 0.389, 'min_samples': 18, 'min_micros': 6}",0.0,0.0,0.0,3
301.06320691108704,0.0,0.0019941329956054688,0.0,700,0.001,14,8,"{'sliding_window_size': 700, 'radius': 0.001, 'min_samples': 14, 'min_micros': 8}",0.0,0.0,0.0,3
29.77739930152893,0.0,0.004000663757324219,0.0,1000,0.112,12,20,"{'sliding_window_size': 1000, 'radius': 0.112, 'min_samples': 12, 'min_micros': 20}",0.0,0.0,0.0,3
3.5950117111206055,0.0,0.003999948501586914,0.0,200,0.334,12,6,"{'sliding_window_size': 200, 'radius': 0.334, 'min_samples': 12, 'min_micros': 6}",0.0,0.0,0.0,3
42.875171184539795,0.0,0.003000020980834961,0.0,100,0.112,20,18,"{'sliding_window_size': 100, 'radius': 0.112, 'min_samples': 20, 'min_micros': 18}",0.0,0.0,0.0,3
3.8395309448242188,0.0,0.002978801727294922,0.0,200,0.389,16,14,"{'sliding_window_size': 200, 'radius': 0.389, 'min_samples': 16, 'min_micros': 14}",0.0,0.0,0.0,3
10.951119661331177,0.0,0.586132287979126,0.0,200,0.167,10,2,"{'sliding_window_size': 200, 'radius': 0.167, 'min_samples': 10, 'min_micros': 2}",0.0,0.0,0.0,3
3.964414119720459,0.0,0.0030050277709960938,0.0,500,0.389,2,10,"{'sliding_window_size': 500, 'radius': 0.389, 'min_samples': 2, 'min_micros': 10}",0.0,0.0,0.0,3
7.238152265548706,0.0,0.5671279430389404,0.0,300,0.223,12,2,"{'sliding_window_size': 300, 'radius': 0.223, 'min_samples': 12, 'min_micros': 2}",0.0,0.0,0.0,3
4.002318859100342,0.0,0.004057407379150391,0.0,800,0.445,6,20,"{'sliding_window_size': 800, 'radius': 0.445, 'min_samples': 6, 'min_micros': 20}",0.0,0.0,0.0,3
5.306190490722656,0.0,0.5471224784851074,0.0,900,0.389,10,4,"{'sliding_window_size': 900, 'radius': 0.389, 'min_samples': 10, 'min_micros': 4}",0.0,0.0,0.0,3
13.554027557373047,0.0,0.004003047943115234,0.0,800,0.167,8,4,"{'sliding_window_size': 800, 'radius': 0.167, 'min_samples': 8, 'min_micros': 4}",0.0,0.0,0.0,3
