mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_p,param_min_pts,param_merge_threshold,param_alpha,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
3.680903196334839,0.0,0.47510552406311035,0.0,6.0,7,0.112,0.01,"{'p': 6.0, 'min_pts': 7, 'merge_threshold': 0.112, 'alpha': 0.01}",0.0,0.0,0.0,9
3.4678547382354736,0.0,0.3520784378051758,0.0,3.0,20,0.056,0.504,"{'p': 3.0, 'min_pts': 20, 'merge_threshold': 0.056, 'alpha': 0.504}",0.0,0.0,0.0,9
0.9482872486114502,0.0,0.004001617431640625,0.0,6.0,1,0.5,0.01,"{'p': 6.0, 'min_pts': 1, 'merge_threshold': 0.5, 'alpha': 0.01}",0.0,0.0,0.0,9
2.3946094512939453,0.0,0.20404601097106934,0.0,4.0,3,0.445,0.702,"{'p': 4.0, 'min_pts': 3, 'merge_threshold': 0.445, 'alpha': 0.702}",0.0,0.0,0.0,9
2.6106579303741455,0.0,0.22805047035217285,0.0,6.0,20,0.445,0.208,"{'p': 6.0, 'min_pts': 20, 'merge_threshold': 0.445, 'alpha': 0.208}",0.0,0.0,0.0,9
4.876166105270386,0.0,0.8882415294647217,0.0,7.0,11,0.001,0.504,"{'p': 7.0, 'min_pts': 11, 'merge_threshold': 0.001, 'alpha': 0.504}",0.0,0.0,0.0,9
4.825152158737183,0.0,0.6161403656005859,0.0,5.0,9,0.056,0.01,"{'p': 5.0, 'min_pts': 9, 'merge_threshold': 0.056, 'alpha': 0.01}",0.0,0.0,0.0,9
2.9917409420013428,0.0,0.3480849266052246,0.0,6.0,5,0.112,0.406,"{'p': 6.0, 'min_pts': 5, 'merge_threshold': 0.112, 'alpha': 0.406}",0.0,0.0,0.0,9
2.6486659049987793,0.0,0.2070457935333252,0.0,2.0,11,0.389,0.702,"{'p': 2.0, 'min_pts': 11, 'merge_threshold': 0.389, 'alpha': 0.702}",0.0,0.0,0.0,9
2.670675277709961,0.0,0.2220454216003418,0.0,3.0,13,0.223,0.307,"{'p': 3.0, 'min_pts': 13, 'merge_threshold': 0.223, 'alpha': 0.307}",0.0,0.0,0.0,9
2.7096807956695557,0.0,0.22305059432983398,0.0,5.0,20,0.167,0.9,"{'p': 5.0, 'min_pts': 20, 'merge_threshold': 0.167, 'alpha': 0.9}",0.0,0.0,0.0,9
2.6936750411987305,0.0,0.21704888343811035,0.0,7.0,20,0.167,0.504,"{'p': 7.0, 'min_pts': 20, 'merge_threshold': 0.167, 'alpha': 0.504}",0.0,0.0,0.0,9
2.7016782760620117,0.0,0.22005581855773926,0.0,5.0,15,0.167,0.504,"{'p': 5.0, 'min_pts': 15, 'merge_threshold': 0.167, 'alpha': 0.504}",0.0,0.0,0.0,9
2.5836496353149414,0.0,0.21304798126220703,0.0,3.0,13,0.5,0.208,"{'p': 3.0, 'min_pts': 13, 'merge_threshold': 0.5, 'alpha': 0.208}",0.0,0.0,0.0,9
2.4536232948303223,0.0,0.40208888053894043,0.0,7.0,3,0.278,0.208,"{'p': 7.0, 'min_pts': 3, 'merge_threshold': 0.278, 'alpha': 0.208}",0.10358478441294053,0.10358478441294053,0.0,2
2.708721160888672,0.0,0.20793509483337402,0.0,5.0,9,0.223,0.801,"{'p': 5.0, 'min_pts': 9, 'merge_threshold': 0.223, 'alpha': 0.801}",0.0,0.0,0.0,9
2.6685984134674072,0.0,0.22405219078063965,0.0,3.0,13,0.278,0.307,"{'p': 3.0, 'min_pts': 13, 'merge_threshold': 0.278, 'alpha': 0.307}",0.0,0.0,0.0,9
2.66359806060791,0.0,0.2310962677001953,0.0,5.0,13,0.389,0.406,"{'p': 5.0, 'min_pts': 13, 'merge_threshold': 0.389, 'alpha': 0.406}",0.0,0.0,0.0,9
4.28070330619812,0.0,0.4942021369934082,0.0,4.0,20,0.001,0.801,"{'p': 4.0, 'min_pts': 20, 'merge_threshold': 0.001, 'alpha': 0.801}",0.0,0.0,0.0,9
2.665599822998047,0.0,0.21709108352661133,0.0,3.0,9,0.278,0.603,"{'p': 3.0, 'min_pts': 9, 'merge_threshold': 0.278, 'alpha': 0.603}",0.0,0.0,0.0,9
2.748616933822632,0.0,0.5001542568206787,0.0,3.0,13,0.278,0.01,"{'p': 3.0, 'min_pts': 13, 'merge_threshold': 0.278, 'alpha': 0.01}",0.0,0.0,0.0,9
3.500824213027954,0.0,0.34597229957580566,0.0,2.0,11,0.056,0.801,"{'p': 2.0, 'min_pts': 11, 'merge_threshold': 0.056, 'alpha': 0.801}",0.0,0.0,0.0,9
5.692407131195068,0.0,1.129253625869751,0.0,10.0,9,0.001,0.307,"{'p': 10.0, 'min_pts': 9, 'merge_threshold': 0.001, 'alpha': 0.307}",0.0,0.0,0.0,9
2.6305902004241943,0.0,0.5221600532531738,0.0,4.0,11,0.389,0.01,"{'p': 4.0, 'min_pts': 11, 'merge_threshold': 0.389, 'alpha': 0.01}",0.0,0.0,0.0,9
2.466553211212158,0.0,0.4071331024169922,0.0,10.0,3,0.389,0.9,"{'p': 10.0, 'min_pts': 3, 'merge_threshold': 0.389, 'alpha': 0.9}",0.07789421431049948,0.07789421431049948,0.0,6
2.606626033782959,0.0,0.21505022048950195,0.0,9.0,17,0.445,0.109,"{'p': 9.0, 'min_pts': 17, 'merge_threshold': 0.445, 'alpha': 0.109}",0.0,0.0,0.0,9
8.771101713180542,0.0,0.3500800132751465,0.0,1.0,3,0.056,0.109,"{'p': 1.0, 'min_pts': 3, 'merge_threshold': 0.056, 'alpha': 0.109}",0.0,0.0,0.0,9
3.0887348651885986,0.0,0.34616732597351074,0.0,6.0,17,0.112,0.603,"{'p': 6.0, 'min_pts': 17, 'merge_threshold': 0.112, 'alpha': 0.603}",0.0,0.0,0.0,9
3.618943452835083,0.0,0.3560793399810791,0.0,2.0,5,0.056,0.603,"{'p': 2.0, 'min_pts': 5, 'merge_threshold': 0.056, 'alpha': 0.603}",0.0,0.0,0.0,9
6.369561433792114,0.0,0.8071818351745605,0.0,2.0,7,0.001,0.109,"{'p': 2.0, 'min_pts': 7, 'merge_threshold': 0.001, 'alpha': 0.109}",0.08516052264281819,0.08516052264281819,0.0,4
2.840772867202759,0.0,0.40608668327331543,0.0,6.0,3,0.223,0.406,"{'p': 6.0, 'min_pts': 3, 'merge_threshold': 0.223, 'alpha': 0.406}",0.1135474647470315,0.1135474647470315,0.0,1
2.7267017364501953,0.0,0.21404695510864258,0.0,8.0,15,0.445,0.208,"{'p': 8.0, 'min_pts': 15, 'merge_threshold': 0.445, 'alpha': 0.208}",0.0,0.0,0.0,9
1.1132521629333496,0.0,0.004001140594482422,0.0,7.0,1,0.334,0.307,"{'p': 7.0, 'min_pts': 1, 'merge_threshold': 0.334, 'alpha': 0.307}",0.0,0.0,0.0,9
2.5856728553771973,0.0,0.5311174392700195,0.0,10.0,5,0.278,0.9,"{'p': 10.0, 'min_pts': 5, 'merge_threshold': 0.278, 'alpha': 0.9}",0.08049689476083564,0.08049689476083564,0.0,5
2.7417044639587402,0.0,0.21504902839660645,0.0,2.0,13,0.278,0.208,"{'p': 2.0, 'min_pts': 13, 'merge_threshold': 0.278, 'alpha': 0.208}",0.0,0.0,0.0,9
2.676689386367798,0.0,0.2140486240386963,0.0,1.0,5,0.5,0.801,"{'p': 1.0, 'min_pts': 5, 'merge_threshold': 0.5, 'alpha': 0.801}",0.0,0.0,0.0,9
2.670689344406128,0.0,0.22304940223693848,0.0,2.0,15,0.389,0.603,"{'p': 2.0, 'min_pts': 15, 'merge_threshold': 0.389, 'alpha': 0.603}",0.0,0.0,0.0,9
2.8157224655151367,0.0,0.49311184883117676,0.0,2.0,7,0.223,0.01,"{'p': 2.0, 'min_pts': 7, 'merge_threshold': 0.223, 'alpha': 0.01}",0.0,0.0,0.0,9
5.192257881164551,0.0,0.8871994018554688,0.0,5.0,15,0.001,0.406,"{'p': 5.0, 'min_pts': 15, 'merge_threshold': 0.001, 'alpha': 0.406}",0.0,0.0,0.0,9
2.684691905975342,0.0,0.4881117343902588,0.0,3.0,9,0.278,0.01,"{'p': 3.0, 'min_pts': 9, 'merge_threshold': 0.278, 'alpha': 0.01}",0.0,0.0,0.0,9
2.8646414279937744,0.0,0.3520841598510742,0.0,8.0,17,0.112,0.9,"{'p': 8.0, 'min_pts': 17, 'merge_threshold': 0.112, 'alpha': 0.9}",0.0,0.0,0.0,9
2.607585906982422,0.0,0.2040424346923828,0.0,9.0,15,0.223,0.109,"{'p': 9.0, 'min_pts': 15, 'merge_threshold': 0.223, 'alpha': 0.109}",0.0,0.0,0.0,9
2.7346150875091553,0.0,0.35507869720458984,0.0,8.0,7,0.167,0.109,"{'p': 8.0, 'min_pts': 7, 'merge_threshold': 0.167, 'alpha': 0.109}",0.0,0.0,0.0,9
0.9672186374664307,0.0,0.005000114440917969,0.0,9.0,1,0.056,0.702,"{'p': 9.0, 'min_pts': 1, 'merge_threshold': 0.056, 'alpha': 0.702}",0.0,0.0,0.0,9
2.708608627319336,0.0,0.2290506362915039,0.0,10.0,17,0.334,0.801,"{'p': 10.0, 'min_pts': 17, 'merge_threshold': 0.334, 'alpha': 0.801}",0.0,0.0,0.0,9
2.5865821838378906,0.0,0.21304559707641602,0.0,3.0,3,0.334,0.109,"{'p': 3.0, 'min_pts': 3, 'merge_threshold': 0.334, 'alpha': 0.109}",0.0,0.0,0.0,9
5.618261098861694,0.0,1.12825345993042,0.0,9.0,20,0.001,0.307,"{'p': 9.0, 'min_pts': 20, 'merge_threshold': 0.001, 'alpha': 0.307}",0.0,0.0,0.0,9
2.5385751724243164,0.0,0.20304250717163086,0.0,5.0,9,0.445,0.109,"{'p': 5.0, 'min_pts': 9, 'merge_threshold': 0.445, 'alpha': 0.109}",0.0,0.0,0.0,9
2.719613552093506,0.0,0.2130439281463623,0.0,3.0,11,0.278,0.9,"{'p': 3.0, 'min_pts': 11, 'merge_threshold': 0.278, 'alpha': 0.9}",0.0,0.0,0.0,9
2.6495940685272217,0.0,0.22105026245117188,0.0,10.0,13,0.334,0.208,"{'p': 10.0, 'min_pts': 13, 'merge_threshold': 0.334, 'alpha': 0.208}",0.0,0.0,0.0,9
12.536811828613281,0.0,3.6072134971618652,0.0,6.0,3,0.001,0.01,"{'p': 6.0, 'min_pts': 3, 'merge_threshold': 0.001, 'alpha': 0.01}",0.0,0.0,0.0,9
