mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_samples_init,param_mu,param_epsilon,param_decaying_factor,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0.5741174221038818,0.0,0.16504144668579102,0.0,280,34.762,0.03,0.01,"{'n_samples_init': 280, 'mu': 34.762, 'epsilon': 0.03, 'decaying_factor': 0.01}",0.0,0.0,0.0,35
0.4110696315765381,0.0,0.15203475952148438,0.0,115,101.429,0.02,0.06,"{'n_samples_init': 115, 'mu': 101.429, 'epsilon': 0.02, 'decaying_factor': 0.06}",0.0,0.0,0.0,35
2.8566339015960693,0.0,2.260509967803955,0.0,280,1.429,0.1,0.01,"{'n_samples_init': 280, 'mu': 1.429, 'epsilon': 0.1, 'decaying_factor': 0.01}",0.30004357426848677,0.30004357426848677,0.0,14
3.6398096084594727,0.0,3.4857866764068604,0.0,170,12.54,0.09,0.08,"{'n_samples_init': 170, 'mu': 12.54, 'epsilon': 0.09, 'decaying_factor': 0.08}",0.28175824350488504,0.28175824350488504,0.0,16
0.4601016044616699,0.0,0.1580357551574707,0.0,280,101.429,0.09,0.03,"{'n_samples_init': 280, 'mu': 101.429, 'epsilon': 0.09, 'decaying_factor': 0.03}",0.0,0.0,0.0,35
1.250284194946289,0.0,0.1620349884033203,0.0,335,56.984,0.01,0.06,"{'n_samples_init': 335, 'mu': 56.984, 'epsilon': 0.01, 'decaying_factor': 0.06}",0.0,0.0,0.0,35
0.8672003746032715,0.0,0.2690579891204834,0.0,225,45.873,0.02,0.01,"{'n_samples_init': 225, 'mu': 45.873, 'epsilon': 0.02, 'decaying_factor': 0.01}",0.0,0.0,0.0,35
1.3603100776672363,0.0,0.6121385097503662,0.0,280,23.651,0.03,0.05,"{'n_samples_init': 280, 'mu': 23.651, 'epsilon': 0.03, 'decaying_factor': 0.05}",0.09088639827005003,0.09088639827005003,0.0,34
0.8741989135742188,0.0,0.47910404205322266,0.0,60,56.984,0.08,0.08,"{'n_samples_init': 60, 'mu': 56.984, 'epsilon': 0.08, 'decaying_factor': 0.08}",0.0,0.0,0.0,35
0.7331709861755371,0.0,0.15302705764770508,0.0,115,68.095,0.05,0.04,"{'n_samples_init': 115, 'mu': 68.095, 'epsilon': 0.05, 'decaying_factor': 0.04}",0.0,0.0,0.0,35
