mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_minimum_weight,param_intersection_factor,param_clustering_threshold,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
1.3543007373809814,0.0,0.4871039390563965,0.0,2.556,0.1,0.578,"{'minimum_weight': 2.556, 'intersection_factor': 0.1, 'clustering_threshold': 0.578}",0.14445384868325517,0.14445384868325517,0.0,40
2.010446548461914,0.0,0.5771279335021973,0.0,2.778,0.122,0.894,"{'minimum_weight': 2.778, 'intersection_factor': 0.122, 'clustering_threshold': 0.894}",0.0,0.0,0.0,73
0.9192039966583252,0.0,0.3440868854522705,0.0,1.444,0.211,0.472,"{'minimum_weight': 1.444, 'intersection_factor': 0.211, 'clustering_threshold': 0.472}",0.0070796851320319085,0.0070796851320319085,0.0,68
0.9612107276916504,0.0,0.4901154041290283,0.0,2.778,0.233,0.367,"{'minimum_weight': 2.778, 'intersection_factor': 0.233, 'clustering_threshold': 0.367}",0.19674656782528024,0.19674656782528024,0.0,30
3.9098691940307617,0.0,1.2702903747558594,0.0,1.444,0.189,0.261,"{'minimum_weight': 1.444, 'intersection_factor': 0.189, 'clustering_threshold': 0.261}",0.337890835806573,0.337890835806573,0.0,14
0.33206915855407715,0.0,0.0790259838104248,0.0,3.0,0.144,1.0,"{'minimum_weight': 3.0, 'intersection_factor': 0.144, 'clustering_threshold': 1.0}",0.0,0.0,0.0,73
7.49467396736145,0.0,1.8234167098999023,0.0,1.444,0.233,0.261,"{'minimum_weight': 1.444, 'intersection_factor': 0.233, 'clustering_threshold': 0.261}",0.34386539745598943,0.34386539745598943,0.0,13
0.36208319664001465,0.0,0.09401988983154297,0.0,1.0,0.122,0.894,"{'minimum_weight': 1.0, 'intersection_factor': 0.122, 'clustering_threshold': 0.894}",0.0,0.0,0.0,73
0.9462130069732666,0.0,0.580125093460083,0.0,2.778,0.122,0.367,"{'minimum_weight': 2.778, 'intersection_factor': 0.122, 'clustering_threshold': 0.367}",0.25008964513745935,0.25008964513745935,0.0,16
50.34329128265381,0.0,50.40430736541748,0.0,3.0,0.189,0.05,"{'minimum_weight': 3.0, 'intersection_factor': 0.189, 'clustering_threshold': 0.05}",0.20428032642928778,0.20428032642928778,0.0,27
3.0166802406311035,0.0,0.8731944561004639,0.0,2.333,0.189,0.472,"{'minimum_weight': 2.333, 'intersection_factor': 0.189, 'clustering_threshold': 0.472}",0.09278681637840122,0.09278681637840122,0.0,48
8.528908729553223,0.0,5.951333999633789,0.0,1.444,0.189,0.156,"{'minimum_weight': 1.444, 'intersection_factor': 0.189, 'clustering_threshold': 0.156}",0.4479105235195941,0.4479105235195941,0.0,7
1.4253137111663818,0.0,0.23905348777770996,0.0,2.778,0.233,1.0,"{'minimum_weight': 2.778, 'intersection_factor': 0.233, 'clustering_threshold': 1.0}",0.0,0.0,0.0,73
2.709606885910034,0.0,0.9011962413787842,0.0,2.111,0.189,0.367,"{'minimum_weight': 2.111, 'intersection_factor': 0.189, 'clustering_threshold': 0.367}",0.16523641403018194,0.16523641403018194,0.0,35
1.1732604503631592,0.0,0.16904449462890625,0.0,1.222,0.256,1.0,"{'minimum_weight': 1.222, 'intersection_factor': 0.256, 'clustering_threshold': 1.0}",0.0,0.0,0.0,73
8.680940866470337,0.0,6.581477165222168,0.0,1.667,0.167,0.156,"{'minimum_weight': 1.667, 'intersection_factor': 0.167, 'clustering_threshold': 0.156}",0.4048169465222555,0.4048169465222555,0.0,9
12.240745067596436,0.0,8.459898710250854,0.0,1.889,0.1,0.156,"{'minimum_weight': 1.889, 'intersection_factor': 0.1, 'clustering_threshold': 0.156}",0.484446742273532,0.484446742273532,0.0,2
53.337975025177,0.0,60.37053632736206,0.0,2.333,0.1,0.05,"{'minimum_weight': 2.333, 'intersection_factor': 0.1, 'clustering_threshold': 0.05}",0.2038428983685857,0.2038428983685857,0.0,29
0.6271407604217529,0.0,0.2720623016357422,0.0,1.0,0.1,0.683,"{'minimum_weight': 1.0, 'intersection_factor': 0.1, 'clustering_threshold': 0.683}",0.027635639513179946,0.027635639513179946,0.0,60
1.3212924003601074,0.0,0.4941105842590332,0.0,2.333,0.3,0.472,"{'minimum_weight': 2.333, 'intersection_factor': 0.3, 'clustering_threshold': 0.472}",0.21942650532654454,0.21942650532654454,0.0,20
0.33307600021362305,0.0,0.07902765274047852,0.0,1.444,0.1,0.789,"{'minimum_weight': 1.444, 'intersection_factor': 0.1, 'clustering_threshold': 0.789}",0.0,0.0,0.0,73
3.0406746864318848,0.0,1.0972449779510498,0.0,1.444,0.256,0.472,"{'minimum_weight': 1.444, 'intersection_factor': 0.256, 'clustering_threshold': 0.472}",0.18319480018106965,0.18319480018106965,0.0,33
1.8414146900177002,0.0,0.49311041831970215,0.0,2.778,0.3,0.578,"{'minimum_weight': 2.778, 'intersection_factor': 0.3, 'clustering_threshold': 0.578}",0.08924977338188905,0.08924977338188905,0.0,50
