mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_m,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
260.0721743106842,0.0,275.29452776908875,0.0,1.0,{'m': 1.0},0.04335428559218036,0.04335428559218036,0.0,2
1.3162040710449219,0.0,0.4602639675140381,0.0,2.0,{'m': 2.0},0.2709466701978493,0.2709466701978493,0.0,1
0.6677227020263672,0.0,0.10259890556335449,0.0,3.0,{'m': 3.0},0.0,0.0,0.0,3
0.6287305355072021,0.0,0.09602093696594238,0.0,4.0,{'m': 4.0},0.0,0.0,0.0,3
0.6976373195648193,0.0,0.11054873466491699,0.0,5.0,{'m': 5.0},0.0,0.0,0.0,3
0.636631965637207,0.0,0.09001874923706055,0.0,6.0,{'m': 6.0},0.0,0.0,0.0,3
0.6816396713256836,0.0,0.12755036354064941,0.0,7.0,{'m': 7.0},0.0,0.0,0.0,3
0.6286275386810303,0.0,0.15560412406921387,0.0,8.0,{'m': 8.0},0.0,0.0,0.0,3
0.6406316757202148,0.0,0.14455819129943848,0.0,9.0,{'m': 9.0},0.0,0.0,0.0,3
0.695643424987793,0.0,0.09653711318969727,0.0,10.0,{'m': 10.0},0.0,0.0,0.0,3
