mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_w,param_beta,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
4.394429683685303,0.0,7.370622634887695,0.0,5,0.001,"{'w': 5, 'beta': 0.001}",1.0,1.0,0.0,1
4.145455360412598,0.0,5.092148542404175,0.0,10,0.001,"{'w': 10, 'beta': 0.001}",1.0,1.0,0.0,1
7.217142343521118,0.0,5.702247142791748,0.0,15,0.001,"{'w': 15, 'beta': 0.001}",1.0,1.0,0.0,1
4.1484575271606445,0.0,5.558243274688721,0.0,20,0.001,"{'w': 20, 'beta': 0.001}",1.0,1.0,0.0,1
5.640983819961548,0.0,7.444445610046387,0.0,25,0.001,"{'w': 25, 'beta': 0.001}",1.0,1.0,0.0,1
4.3625006675720215,0.0,5.795269966125488,0.0,30,0.001,"{'w': 30, 'beta': 0.001}",1.0,1.0,0.0,1
4.8937976360321045,0.0,5.337987899780273,0.0,35,0.001,"{'w': 35, 'beta': 0.001}",1.0,1.0,0.0,1
8.939356803894043,0.0,5.835791826248169,0.0,40,0.001,"{'w': 40, 'beta': 0.001}",1.0,1.0,0.0,1
9.718705177307129,0.0,5.336687803268433,0.0,45,0.001,"{'w': 45, 'beta': 0.001}",1.0,1.0,0.0,1
5.847833156585693,0.0,7.439639091491699,0.0,50,0.001,"{'w': 50, 'beta': 0.001}",1.0,1.0,0.0,1
4.714578866958618,0.0,7.806719779968262,0.0,5,0.112,"{'w': 5, 'beta': 0.112}",0.8106543806814279,0.8106543806814279,0.0,92
3.202624797821045,0.0,6.829265832901001,0.0,10,0.112,"{'w': 10, 'beta': 0.112}",0.8269338693779681,0.8269338693779681,0.0,83
5.974860429763794,0.0,7.001540899276733,0.0,15,0.112,"{'w': 15, 'beta': 0.112}",0.8278835103521338,0.8278835103521338,0.0,75
5.092660427093506,0.0,4.379983425140381,0.0,20,0.112,"{'w': 20, 'beta': 0.112}",0.8492264942697619,0.8492264942697619,0.0,65
3.8029677867889404,0.0,4.407983064651489,0.0,25,0.112,"{'w': 25, 'beta': 0.112}",0.870576572910308,0.870576572910308,0.0,56
4.927621126174927,0.0,4.750068426132202,0.0,30,0.112,"{'w': 30, 'beta': 0.112}",0.9024915806589228,0.9024915806589228,0.0,38
7.7112486362457275,0.0,7.518171310424805,0.0,35,0.112,"{'w': 35, 'beta': 0.112}",0.8849956650437022,0.8849956650437022,0.0,47
5.892837285995483,0.0,4.574998140335083,0.0,40,0.112,"{'w': 40, 'beta': 0.112}",0.9048490896095598,0.9048490896095598,0.0,29
6.5039777755737305,0.0,5.85628080368042,0.0,45,0.112,"{'w': 45, 'beta': 0.112}",0.9228647586808069,0.9228647586808069,0.0,20
7.216900825500488,0.0,7.424150466918945,0.0,50,0.112,"{'w': 50, 'beta': 0.112}",0.9374664173661668,0.9374664173661668,0.0,11
6.191872596740723,0.0,7.747742176055908,0.0,5,0.223,"{'w': 5, 'beta': 0.223}",0.8106543806814279,0.8106543806814279,0.0,92
3.245699882507324,0.0,6.396953582763672,0.0,10,0.223,"{'w': 10, 'beta': 0.223}",0.8269338693779681,0.8269338693779681,0.0,83
5.3426854610443115,0.0,6.302412509918213,0.0,15,0.223,"{'w': 15, 'beta': 0.223}",0.8278835103521338,0.8278835103521338,0.0,75
