mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_radius,param_min_samples,param_decay,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0.3629324436187744,0.0,0.07101225852966309,0.0,0.389,2,1155,"{'radius': 0.389, 'min_samples': 2, 'decay': 1155}",0.996819929992997,0.996819929992997,0.0,13
0.5351231098175049,0.0,0.09201717376708984,0.0,0.445,4,1788,"{'radius': 0.445, 'min_samples': 4, 'decay': 1788}",0.9978983780090375,0.9978983780090375,0.0,6
0.8471860885620117,0.0,0.5912744998931885,0.0,0.112,12,944,"{'radius': 0.112, 'min_samples': 12, 'decay': 944}",0.4516599401266579,0.4516599401266579,0.0,66
0.4649491310119629,0.0,0.0770118236541748,0.0,0.445,14,733,"{'radius': 0.445, 'min_samples': 14, 'decay': 733}",0.7371121981549934,0.7371121981549934,0.0,52
1.7985520362854004,0.0,0.30306434631347656,0.0,0.112,10,522,"{'radius': 0.112, 'min_samples': 10, 'decay': 522}",0.20067071675800974,0.20067071675800974,0.0,74
0.9562244415283203,0.0,0.09101557731628418,0.0,0.5,6,2000,"{'radius': 0.5, 'min_samples': 6, 'decay': 2000}",1.0,1.0,0.0,1
1.3654518127441406,0.0,0.3040790557861328,0.0,0.112,14,522,"{'radius': 0.112, 'min_samples': 14, 'decay': 522}",0.20067071675800974,0.20067071675800974,0.0,74
4.706399202346802,0.0,8.007193088531494,0.0,0.001,4,1788,"{'radius': 0.001, 'min_samples': 4, 'decay': 1788}",0.00016243680442353127,0.00016243680442353127,0.0,97
1.4664740562438965,0.0,0.06201481819152832,0.0,0.445,4,733,"{'radius': 0.445, 'min_samples': 4, 'decay': 733}",0.7371121981549934,0.7371121981549934,0.0,52
0.4020881652832031,0.0,0.04201340675354004,0.0,0.5,10,100,"{'radius': 0.5, 'min_samples': 10, 'decay': 100}",0.12339331619537275,0.12339331619537275,0.0,78
