mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_stab_period,param_gamma_normal,param_ff,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
67.72767472267151,0.0,3.7909581661224365,0.0,15,0.5,0.772,"{'stab_period': 15, 'gamma_normal': 0.5, 'ff': 0.772}",0.0,0.0,0.0,1
82.00018358230591,0.0,4.664822340011597,0.0,17,0.555,0.936,"{'stab_period': 17, 'gamma_normal': 0.555, 'ff': 0.936}",0.0,0.0,0.0,1
52.11520862579346,0.0,2.857583522796631,0.0,4,0.777,0.718,"{'stab_period': 4, 'gamma_normal': 0.777, 'ff': 0.718}",0.0,0.0,0.0,1
55.6436402797699,0.0,2.959573984146118,0.0,17,0.833,0.663,"{'stab_period': 17, 'gamma_normal': 0.833, 'ff': 0.663}",0.0,0.0,0.0,1
54.20513200759888,0.0,3.271002769470215,0.0,4,0.722,0.609,"{'stab_period': 4, 'gamma_normal': 0.722, 'ff': 0.609}",0.0,0.0,0.0,1
54.57125163078308,0.0,2.858881950378418,0.0,20,0.611,0.99,"{'stab_period': 20, 'gamma_normal': 0.611, 'ff': 0.99}",0.0,0.0,0.0,1
81.16587901115417,0.0,4.417677640914917,0.0,4,0.833,0.609,"{'stab_period': 4, 'gamma_normal': 0.833, 'ff': 0.609}",0.0,0.0,0.0,1
85.36715364456177,0.0,3.210876941680908,0.0,0,0.555,0.936,"{'stab_period': 0, 'gamma_normal': 0.555, 'ff': 0.936}",0.0,0.0,0.0,1
54.47416543960571,0.0,3.3240368366241455,0.0,17,0.555,0.663,"{'stab_period': 17, 'gamma_normal': 0.555, 'ff': 0.663}",0.0,0.0,0.0,1
60.43963599205017,0.0,3.418073892593384,0.0,20,0.722,0.5,"{'stab_period': 20, 'gamma_normal': 0.722, 'ff': 0.5}",0.0,0.0,0.0,1
59.360999584198,0.0,3.351055145263672,0.0,13,0.722,0.718,"{'stab_period': 13, 'gamma_normal': 0.722, 'ff': 0.718}",0.0,0.0,0.0,1
79.9931321144104,0.0,4.23972225189209,0.0,4,0.722,0.554,"{'stab_period': 4, 'gamma_normal': 0.722, 'ff': 0.554}",0.0,0.0,0.0,1
52.04481911659241,0.0,3.636728525161743,0.0,17,0.833,0.99,"{'stab_period': 17, 'gamma_normal': 0.833, 'ff': 0.99}",0.0,0.0,0.0,1
86.72278261184692,0.0,2.7639834880828857,0.0,11,0.722,0.663,"{'stab_period': 11, 'gamma_normal': 0.722, 'ff': 0.663}",0.0,0.0,0.0,1
85.61967015266418,0.0,3.2752106189727783,0.0,2,0.888,0.99,"{'stab_period': 2, 'gamma_normal': 0.888, 'ff': 0.99}",0.0,0.0,0.0,1
56.79549431800842,0.0,5.4521496295928955,0.0,6,0.666,0.554,"{'stab_period': 6, 'gamma_normal': 0.666, 'ff': 0.554}",0.0,0.0,0.0,1
56.50743317604065,0.0,3.362238645553589,0.0,8,0.5,0.554,"{'stab_period': 8, 'gamma_normal': 0.5, 'ff': 0.554}",0.0,0.0,0.0,1
51.418155670166016,0.0,3.0062363147735596,0.0,13,0.5,0.5,"{'stab_period': 13, 'gamma_normal': 0.5, 'ff': 0.5}",0.0,0.0,0.0,1
69.73778772354126,0.0,4.7278618812561035,0.0,0,0.5,0.827,"{'stab_period': 0, 'gamma_normal': 0.5, 'ff': 0.827}",0.0,0.0,0.0,1
86.43762707710266,0.0,3.0230307579040527,0.0,13,0.999,0.718,"{'stab_period': 13, 'gamma_normal': 0.999, 'ff': 0.718}",0.0,0.0,0.0,1
63.85575270652771,0.0,3.5249547958374023,0.0,4,0.5,0.881,"{'stab_period': 4, 'gamma_normal': 0.5, 'ff': 0.881}",0.0,0.0,0.0,1
52.85206604003906,0.0,4.086343288421631,0.0,4,0.888,0.718,"{'stab_period': 4, 'gamma_normal': 0.888, 'ff': 0.718}",0.0,0.0,0.0,1
61.48112344741821,0.0,3.477320909500122,0.0,17,0.999,0.772,"{'stab_period': 17, 'gamma_normal': 0.999, 'ff': 0.772}",0.0,0.0,0.0,1
56.926021337509155,0.0,3.2422702312469482,0.0,4,0.5,0.772,"{'stab_period': 4, 'gamma_normal': 0.5, 'ff': 0.772}",0.0,0.0,0.0,1
55.35348558425903,0.0,4.2181782722473145,0.0,6,0.666,0.718,"{'stab_period': 6, 'gamma_normal': 0.666, 'ff': 0.718}",0.0,0.0,0.0,1
76.23325300216675,0.0,3.2727818489074707,0.0,20,0.555,0.554,"{'stab_period': 20, 'gamma_normal': 0.555, 'ff': 0.554}",0.0,0.0,0.0,1
