mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_radius,param_min_samples,param_decay,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0.7518532276153564,0.0,0.2110002040863037,0.0,0.389,2,1155,"{'radius': 0.389, 'min_samples': 2, 'decay': 1155}",1.0,1.0,0.0,1
0.9263722896575928,0.0,0.26866650581359863,0.0,0.445,4,1788,"{'radius': 0.445, 'min_samples': 4, 'decay': 1788}",1.0,1.0,0.0,1
12.763530015945435,0.0,21.272969484329224,0.0,0.112,12,944,"{'radius': 0.112, 'min_samples': 12, 'decay': 944}",0.3670067337841727,0.3670067337841727,0.0,66
0.7278306484222412,0.0,0.2300107479095459,0.0,0.445,14,733,"{'radius': 0.445, 'min_samples': 14, 'decay': 733}",0.739097169089518,0.739097169089518,0.0,50
7.244603157043457,0.0,7.752236366271973,0.0,0.112,10,522,"{'radius': 0.112, 'min_samples': 10, 'decay': 522}",0.18565913811293272,0.18565913811293272,0.0,74
0.9228277206420898,0.0,0.24520397186279297,0.0,0.5,6,2000,"{'radius': 0.5, 'min_samples': 6, 'decay': 2000}",1.0,1.0,0.0,1
8.38573694229126,0.0,10.4944429397583,0.0,0.112,14,522,"{'radius': 0.112, 'min_samples': 14, 'decay': 522}",0.18565913811293272,0.18565913811293272,0.0,74
49.878933906555176,0.0,0.04701542854309082,0.0,0.001,4,1788,"{'radius': 0.001, 'min_samples': 4, 'decay': 1788}",0.0,0.0,0.0,96
0.8334014415740967,0.0,0.22459125518798828,0.0,0.445,4,733,"{'radius': 0.445, 'min_samples': 4, 'decay': 733}",0.739097169089518,0.739097169089518,0.0,50
0.5538010597229004,0.0,0.06901764869689941,0.0,0.5,10,100,"{'radius': 0.5, 'min_samples': 10, 'decay': 100}",0.03613125230428905,0.03613125230428905,0.0,80
0.8093962669372559,0.0,0.22159624099731445,0.0,0.334,10,944,"{'radius': 0.334, 'min_samples': 10, 'decay': 944}",0.9340372931930488,0.9340372931930488,0.0,38
4.414977788925171,0.0,3.8137340545654297,0.0,0.112,10,311,"{'radius': 0.112, 'min_samples': 10, 'decay': 311}",0.046600810548391346,0.046600810548391346,0.0,77
0.776871919631958,0.0,0.253124475479126,0.0,0.445,14,2000,"{'radius': 0.445, 'min_samples': 14, 'decay': 2000}",1.0,1.0,0.0,1
0.9699931144714355,0.0,0.21905088424682617,0.0,0.278,10,733,"{'radius': 0.278, 'min_samples': 10, 'decay': 733}",0.7342987520147249,0.7342987520147249,0.0,53
35.22236967086792,0.0,50.73669195175171,0.0,0.056,16,2000,"{'radius': 0.056, 'min_samples': 16, 'decay': 2000}",0.02153651132321588,0.02153651132321588,0.0,89
2.1267447471618652,0.0,1.0427289009094238,0.0,0.167,8,311,"{'radius': 0.167, 'min_samples': 8, 'decay': 311}",0.09142215331432252,0.09142215331432252,0.0,76
1.501526117324829,0.0,0.24706006050109863,0.0,0.223,2,311,"{'radius': 0.223, 'min_samples': 2, 'decay': 311}",0.29535119568950374,0.29535119568950374,0.0,68
1.0774211883544922,0.0,0.14755892753601074,0.0,0.334,2,100,"{'radius': 0.334, 'min_samples': 2, 'decay': 100}",0.035859190784779574,0.035859190784779574,0.0,85
52.48137378692627,0.0,0.05501842498779297,0.0,0.001,2,1366,"{'radius': 0.001, 'min_samples': 2, 'decay': 1366}",0.0,0.0,0.0,96
1.1054291725158691,0.0,0.3090832233428955,0.0,0.334,20,944,"{'radius': 0.334, 'min_samples': 20, 'decay': 944}",0.9340372931930488,0.9340372931930488,0.0,38
16.10916495323181,0.0,22.995702505111694,0.0,0.112,2,1577,"{'radius': 0.112, 'min_samples': 2, 'decay': 1577}",0.3982893240162026,0.3982893240162026,0.0,59
12.908017635345459,0.0,20.236024379730225,0.0,0.112,16,944,"{'radius': 0.112, 'min_samples': 16, 'decay': 944}",0.3670067337841727,0.3670067337841727,0.0,66
0.9444117546081543,0.0,0.2210392951965332,0.0,0.445,20,1155,"{'radius': 0.445, 'min_samples': 20, 'decay': 1155}",1.0,1.0,0.0,1
15.223941087722778,0.0,23.36828112602234,0.0,0.112,2,1155,"{'radius': 0.112, 'min_samples': 2, 'decay': 1155}",0.3982893240162026,0.3982893240162026,0.0,59
4.1751885414123535,0.0,3.2701003551483154,0.0,0.167,8,944,"{'radius': 0.167, 'min_samples': 8, 'decay': 944}",0.7758996171405087,0.7758996171405087,0.0,46
1.4276509284973145,0.0,0.22519993782043457,0.0,0.5,4,311,"{'radius': 0.5, 'min_samples': 4, 'decay': 311}",0.27875428488075266,0.27875428488075266,0.0,70
1.2572095394134521,0.0,0.1345818042755127,0.0,0.445,2,311,"{'radius': 0.445, 'min_samples': 2, 'decay': 311}",0.27875428488075266,0.27875428488075266,0.0,70
1.3237991333007812,0.0,0.3536205291748047,0.0,0.389,10,1366,"{'radius': 0.389, 'min_samples': 10, 'decay': 1366}",1.0,1.0,0.0,1
1.1190390586853027,0.0,0.3290719985961914,0.0,0.5,18,1155,"{'radius': 0.5, 'min_samples': 18, 'decay': 1155}",1.0,1.0,0.0,1
2.578136444091797,0.0,0.6413486003875732,0.0,0.223,16,733,"{'radius': 0.223, 'min_samples': 16, 'decay': 733}",0.7531774139131996,0.7531774139131996,0.0,49
53.3488564491272,0.0,0.04001045227050781,0.0,0.001,4,2000,"{'radius': 0.001, 'min_samples': 4, 'decay': 2000}",0.0,0.0,0.0,96
1.4831933975219727,0.0,0.31821274757385254,0.0,0.445,4,1577,"{'radius': 0.445, 'min_samples': 4, 'decay': 1577}",1.0,1.0,0.0,1
2.48958158493042,0.0,1.2139739990234375,0.0,0.223,10,1577,"{'radius': 0.223, 'min_samples': 10, 'decay': 1577}",0.9754243235515816,0.9754243235515816,0.0,27
2.4870707988739014,0.0,0.5470969676971436,0.0,0.223,20,944,"{'radius': 0.223, 'min_samples': 20, 'decay': 944}",0.9598839041730555,0.9598839041730555,0.0,33
2.783261299133301,0.0,0.9195685386657715,0.0,0.223,2,944,"{'radius': 0.223, 'min_samples': 2, 'decay': 944}",0.9598839041730555,0.9598839041730555,0.0,33
2.070676565170288,0.0,0.5300350189208984,0.0,0.223,16,522,"{'radius': 0.223, 'min_samples': 16, 'decay': 522}",0.5084568401765441,0.5084568401765441,0.0,55
1.6002018451690674,0.0,0.158036470413208,0.0,0.445,16,100,"{'radius': 0.445, 'min_samples': 16, 'decay': 100}",0.03613125230428905,0.03613125230428905,0.0,80
42.2436363697052,0.0,41.8688280582428,0.0,0.056,6,1577,"{'radius': 0.056, 'min_samples': 6, 'decay': 1577}",0.021409658900385924,0.021409658900385924,0.0,91
2.435431957244873,0.0,1.6042454242706299,0.0,0.223,10,1366,"{'radius': 0.223, 'min_samples': 10, 'decay': 1366}",0.9754243235515816,0.9754243235515816,0.0,27
2.2516679763793945,0.0,1.0378873348236084,0.0,0.223,4,1366,"{'radius': 0.223, 'min_samples': 4, 'decay': 1366}",0.9754243235515816,0.9754243235515816,0.0,27
15.002665281295776,0.0,22.85158395767212,0.0,0.112,16,1788,"{'radius': 0.112, 'min_samples': 16, 'decay': 1788}",0.3982893240162026,0.3982893240162026,0.0,59
