mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_stab_period,param_gamma_normal,param_ff,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
3.721191644668579,0.0,3.0662014484405518,0.0,15,0.5,0.772,"{'stab_period': 15, 'gamma_normal': 0.5, 'ff': 0.772}",0.7916520342576228,0.7916520342576228,0.0,53
4.784429550170898,0.0,4.441511392593384,0.0,17,0.555,0.936,"{'stab_period': 17, 'gamma_normal': 0.555, 'ff': 0.936}",0.9265347712910063,0.9265347712910063,0.0,1
3.8122124671936035,0.0,3.3422634601593018,0.0,4,0.777,0.718,"{'stab_period': 4, 'gamma_normal': 0.777, 'ff': 0.718}",0.7959331540293335,0.7959331540293335,0.0,52
4.100275278091431,0.0,4.697570323944092,0.0,17,0.833,0.663,"{'stab_period': 17, 'gamma_normal': 0.833, 'ff': 0.663}",0.9155615251960426,0.9155615251960426,0.0,8
4.346329689025879,0.0,4.152449131011963,0.0,4,0.722,0.609,"{'stab_period': 4, 'gamma_normal': 0.722, 'ff': 0.609}",0.6937114457647567,0.6937114457647567,0.0,82
3.275073528289795,0.0,2.315518617630005,0.0,20,0.611,0.99,"{'stab_period': 20, 'gamma_normal': 0.611, 'ff': 0.99}",0.8766671444400524,0.8766671444400524,0.0,19
3.889225721359253,0.0,4.383500814437866,0.0,4,0.833,0.609,"{'stab_period': 4, 'gamma_normal': 0.833, 'ff': 0.609}",0.8113770162668752,0.8113770162668752,0.0,39
5.156509876251221,0.0,3.2772533893585205,0.0,0,0.555,0.936,"{'stab_period': 0, 'gamma_normal': 0.555, 'ff': 0.936}",0.4015824054608385,0.4015824054608385,0.0,99
7.175480842590332,0.0,5.11014723777771,0.0,17,0.555,0.663,"{'stab_period': 17, 'gamma_normal': 0.555, 'ff': 0.663}",0.696613821569565,0.696613821569565,0.0,81
7.029447317123413,0.0,4.139930248260498,0.0,20,0.722,0.5,"{'stab_period': 20, 'gamma_normal': 0.722, 'ff': 0.5}",0.796539095541534,0.796539095541534,0.0,51
4.088271617889404,0.0,2.8921637535095215,0.0,13,0.722,0.718,"{'stab_period': 13, 'gamma_normal': 0.722, 'ff': 0.718}",0.7783562670351714,0.7783562670351714,0.0,60
7.670589208602905,0.0,5.5382444858551025,0.0,4,0.722,0.554,"{'stab_period': 4, 'gamma_normal': 0.722, 'ff': 0.554}",0.7180223865004558,0.7180223865004558,0.0,74
4.166288614273071,0.0,2.702120304107666,0.0,17,0.833,0.99,"{'stab_period': 17, 'gamma_normal': 0.833, 'ff': 0.99}",0.8649697866425303,0.8649697866425303,0.0,23
3.9552416801452637,0.0,3.061201333999634,0.0,11,0.722,0.663,"{'stab_period': 11, 'gamma_normal': 0.722, 'ff': 0.663}",0.8026926817647415,0.8026926817647415,0.0,47
5.723635673522949,0.0,3.544312000274658,0.0,2,0.888,0.99,"{'stab_period': 2, 'gamma_normal': 0.888, 'ff': 0.99}",0.7897200870277121,0.7897200870277121,0.0,56
5.489582300186157,0.0,4.57854437828064,0.0,6,0.666,0.554,"{'stab_period': 6, 'gamma_normal': 0.666, 'ff': 0.554}",0.7675352983347672,0.7675352983347672,0.0,62
6.875403165817261,0.0,4.1499316692352295,0.0,8,0.5,0.554,"{'stab_period': 8, 'gamma_normal': 0.5, 'ff': 0.554}",0.7903362604944986,0.7903362604944986,0.0,54
5.575599908828735,0.0,4.805596590042114,0.0,13,0.5,0.5,"{'stab_period': 13, 'gamma_normal': 0.5, 'ff': 0.5}",0.709485525954526,0.709485525954526,0.0,79
5.360552072525024,0.0,2.9901890754699707,0.0,0,0.5,0.827,"{'stab_period': 0, 'gamma_normal': 0.5, 'ff': 0.827}",0.5558349259935983,0.5558349259935983,0.0,98
5.407563924789429,0.0,2.70212459564209,0.0,13,0.999,0.718,"{'stab_period': 13, 'gamma_normal': 0.999, 'ff': 0.718}",0.8203669031561963,0.8203669031561963,0.0,36
