mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_w,param_beta,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
183.08894443511963,0.0,3.2667853832244873,0.0,5,0.001,"{'w': 5, 'beta': 0.001}",0.05730725521433886,0.05730725521433886,0.0,92
86.21296548843384,0.0,9.704920053482056,0.0,10,0.001,"{'w': 10, 'beta': 0.001}",0.12696708681570465,0.12696708681570465,0.0,90
154.38758277893066,0.0,1.4552130699157715,0.0,15,0.001,"{'w': 15, 'beta': 0.001}",0.0,0.0,0.0,93
164.7209460735321,0.0,3.8933985233306885,0.0,20,0.001,"{'w': 20, 'beta': 0.001}",0.0,0.0,0.0,93
162.12584590911865,0.0,1.1987838745117188,0.0,25,0.001,"{'w': 25, 'beta': 0.001}",0.0,0.0,0.0,93
189.98554491996765,0.0,1.1737914085388184,0.0,30,0.001,"{'w': 30, 'beta': 0.001}",0.0,0.0,0.0,93
184.18724417686462,0.0,1.4843313694000244,0.0,35,0.001,"{'w': 35, 'beta': 0.001}",0.0,0.0,0.0,93
199.64064502716064,0.0,1.3078784942626953,0.0,40,0.001,"{'w': 40, 'beta': 0.001}",0.0,0.0,0.0,93
196.98223638534546,0.0,1.1797914505004883,0.0,45,0.001,"{'w': 45, 'beta': 0.001}",0.0,0.0,0.0,93
188.47721147537231,0.0,1.1792583465576172,0.0,50,0.001,"{'w': 50, 'beta': 0.001}",0.0,0.0,0.0,93
10.250893592834473,0.0,14.47911787033081,0.0,5,0.112,"{'w': 5, 'beta': 0.112}",0.7246282457260279,0.7246282457260279,0.0,64
14.256052255630493,0.0,10.550976514816284,0.0,10,0.112,"{'w': 10, 'beta': 0.112}",0.3325692467366545,0.3325692467366545,0.0,82
19.273735284805298,0.0,14.641074419021606,0.0,15,0.112,"{'w': 15, 'beta': 0.112}",0.33395106355388615,0.33395106355388615,0.0,81
27.898805141448975,0.0,16.342415809631348,0.0,20,0.112,"{'w': 20, 'beta': 0.112}",0.2601972321901192,0.2601972321901192,0.0,86
25.089672088623047,0.0,8.563864469528198,0.0,25,0.112,"{'w': 25, 'beta': 0.112}",0.19703592658039482,0.19703592658039482,0.0,89
22.106985569000244,0.0,14.208909511566162,0.0,30,0.112,"{'w': 30, 'beta': 0.112}",0.24315157677113985,0.24315157677113985,0.0,87
29.172553062438965,0.0,13.194977760314941,0.0,35,0.112,"{'w': 35, 'beta': 0.112}",0.2345211175179689,0.2345211175179689,0.0,88
26.06036067008972,0.0,13.224913835525513,0.0,40,0.112,"{'w': 40, 'beta': 0.112}",0.3209827039271963,0.3209827039271963,0.0,83
24.462957859039307,0.0,15.65493130683899,0.0,45,0.112,"{'w': 45, 'beta': 0.112}",0.34263413580246105,0.34263413580246105,0.0,80
28.319360971450806,0.0,14.07017993927002,0.0,50,0.112,"{'w': 50, 'beta': 0.112}",0.2704633165034808,0.2704633165034808,0.0,85
25.960740327835083,0.0,24.819810152053833,0.0,5,0.223,"{'w': 5, 'beta': 0.223}",0.8453468273295756,0.8453468273295756,0.0,17
13.911566495895386,0.0,6.963330507278442,0.0,10,0.223,"{'w': 10, 'beta': 0.223}",0.07944907968865954,0.07944907968865954,0.0,91
27.30745029449463,0.0,16.7690691947937,0.0,15,0.223,"{'w': 15, 'beta': 0.223}",0.8593748737234334,0.8593748737234334,0.0,6
14.93236517906189,0.0,13.494202613830566,0.0,20,0.223,"{'w': 20, 'beta': 0.223}",0.5014684912697445,0.5014684912697445,0.0,74
18.550811529159546,0.0,12.851762294769287,0.0,25,0.223,"{'w': 25, 'beta': 0.223}",0.4065011759476969,0.4065011759476969,0.0,79
29.102328300476074,0.0,25.040976524353027,0.0,30,0.223,"{'w': 30, 'beta': 0.223}",0.40739823423680105,0.40739823423680105,0.0,78
15.182901620864868,0.0,12.48767375946045,0.0,35,0.223,"{'w': 35, 'beta': 0.223}",0.43308257441684017,0.43308257441684017,0.0,77
18.87551736831665,0.0,24.560266256332397,0.0,40,0.223,"{'w': 40, 'beta': 0.223}",0.5837088478564559,0.5837088478564559,0.0,72
34.148253202438354,0.0,13.692134141921997,0.0,45,0.223,"{'w': 45, 'beta': 0.223}",0.4722942923892471,0.4722942923892471,0.0,76
16.846723318099976,0.0,11.705545425415039,0.0,50,0.223,"{'w': 50, 'beta': 0.223}",0.48102903499455824,0.48102903499455824,0.0,75
20.118768453598022,0.0,16.271045923233032,0.0,5,0.334,"{'w': 5, 'beta': 0.334}",0.30110007109792764,0.30110007109792764,0.0,84
10.070096731185913,0.0,13.855492353439331,0.0,10,0.334,"{'w': 10, 'beta': 0.334}",0.5532182505615685,0.5532182505615685,0.0,73
10.251653671264648,0.0,15.697632789611816,0.0,15,0.334,"{'w': 15, 'beta': 0.334}",0.9017515752163824,0.9017515752163824,0.0,2
11.425694942474365,0.0,23.609338760375977,0.0,20,0.334,"{'w': 20, 'beta': 0.334}",0.9099134074196823,0.9099134074196823,0.0,1
11.882730960845947,0.0,17.0249764919281,0.0,25,0.334,"{'w': 25, 'beta': 0.334}",0.8701449110386482,0.8701449110386482,0.0,4
12.750391721725464,0.0,13.354292631149292,0.0,30,0.334,"{'w': 30, 'beta': 0.334}",0.8700417346277828,0.8700417346277828,0.0,5
17.148969411849976,0.0,20.855769157409668,0.0,35,0.334,"{'w': 35, 'beta': 0.334}",0.8710163992684038,0.8710163992684038,0.0,3
13.178605556488037,0.0,12.787081003189087,0.0,40,0.334,"{'w': 40, 'beta': 0.334}",0.8266374679972799,0.8266374679972799,0.0,27
13.752461433410645,0.0,18.63704252243042,0.0,45,0.334,"{'w': 45, 'beta': 0.334}",0.8260379572410155,0.8260379572410155,0.0,28
18.829597234725952,0.0,16.345303535461426,0.0,50,0.334,"{'w': 50, 'beta': 0.334}",0.6777293787629504,0.6777293787629504,0.0,69
18.302600622177124,0.0,17.933274030685425,0.0,5,0.445,"{'w': 5, 'beta': 0.445}",0.7362089844605975,0.7362089844605975,0.0,61
14.69987416267395,0.0,14.4602210521698,0.0,10,0.445,"{'w': 10, 'beta': 0.445}",0.653816097109087,0.653816097109087,0.0,70
17.728397130966187,0.0,15.783215045928955,0.0,15,0.445,"{'w': 15, 'beta': 0.445}",0.8543288606088416,0.8543288606088416,0.0,7
16.248985528945923,0.0,15.13850998878479,0.0,20,0.445,"{'w': 20, 'beta': 0.445}",0.7432596154829492,0.7432596154829492,0.0,55
15.12306523323059,0.0,14.368205070495605,0.0,25,0.445,"{'w': 25, 'beta': 0.445}",0.7622373471152049,0.7622373471152049,0.0,53
15.278294086456299,0.0,12.695563793182373,0.0,30,0.445,"{'w': 30, 'beta': 0.445}",0.7626308875000013,0.7626308875000013,0.0,52
19.997210264205933,0.0,20.891905784606934,0.0,35,0.445,"{'w': 35, 'beta': 0.445}",0.7628774865647382,0.7628774865647382,0.0,51
17.822233200073242,0.0,17.164283990859985,0.0,40,0.445,"{'w': 40, 'beta': 0.445}",0.8122488945404295,0.8122488945404295,0.0,32
15.336702823638916,0.0,13.576337575912476,0.0,45,0.445,"{'w': 45, 'beta': 0.445}",0.811967617320806,0.811967617320806,0.0,33
12.97270131111145,0.0,17.87549662590027,0.0,50,0.445,"{'w': 50, 'beta': 0.445}",0.719044820607645,0.719044820607645,0.0,68
25.864304304122925,0.0,25.167091608047485,0.0,5,0.555,"{'w': 5, 'beta': 0.555}",0.7379230375520852,0.7379230375520852,0.0,57
18.312809467315674,0.0,18.169110774993896,0.0,10,0.555,"{'w': 10, 'beta': 0.555}",0.6397826440167889,0.6397826440167889,0.0,71
8.939448595046997,0.0,15.212268590927124,0.0,15,0.555,"{'w': 15, 'beta': 0.555}",0.8244332101018296,0.8244332101018296,0.0,29
18.70555305480957,0.0,13.230690956115723,0.0,20,0.555,"{'w': 20, 'beta': 0.555}",0.7385793336717257,0.7385793336717257,0.0,56
13.14799451828003,0.0,19.008306980133057,0.0,25,0.555,"{'w': 25, 'beta': 0.555}",0.8438481197614305,0.8438481197614305,0.0,18
13.27382493019104,0.0,18.833829641342163,0.0,30,0.555,"{'w': 30, 'beta': 0.555}",0.7580579000302634,0.7580579000302634,0.0,54
13.5913405418396,0.0,12.768389225006104,0.0,35,0.555,"{'w': 35, 'beta': 0.555}",0.7648887731184354,0.7648887731184354,0.0,50
15.919612646102905,0.0,17.99078106880188,0.0,40,0.555,"{'w': 40, 'beta': 0.555}",0.8518220103743762,0.8518220103743762,0.0,10
18.697272539138794,0.0,17.194103479385376,0.0,45,0.555,"{'w': 45, 'beta': 0.555}",0.7743586185948488,0.7743586185948488,0.0,49
13.98565673828125,0.0,15.647260427474976,0.0,50,0.555,"{'w': 50, 'beta': 0.555}",0.8134488504628546,0.8134488504628546,0.0,30
16.585653066635132,0.0,15.914918899536133,0.0,5,0.666,"{'w': 5, 'beta': 0.666}",0.7283876290900707,0.7283876290900707,0.0,63
11.161248445510864,0.0,12.323879718780518,0.0,10,0.666,"{'w': 10, 'beta': 0.666}",0.7879225954809613,0.7879225954809613,0.0,45
13.254658460617065,0.0,16.787174224853516,0.0,15,0.666,"{'w': 15, 'beta': 0.666}",0.813346474820765,0.813346474820765,0.0,31
10.897759675979614,0.0,16.6241238117218,0.0,20,0.666,"{'w': 20, 'beta': 0.666}",0.729341629740199,0.729341629740199,0.0,62
13.664737939834595,0.0,14.32055377960205,0.0,25,0.666,"{'w': 25, 'beta': 0.666}",0.8423034820921138,0.8423034820921138,0.0,19
18.503893613815308,0.0,22.626867294311523,0.0,30,0.666,"{'w': 30, 'beta': 0.666}",0.8321668965737761,0.8321668965737761,0.0,23
11.237663745880127,0.0,11.758449792861938,0.0,35,0.666,"{'w': 35, 'beta': 0.666}",0.7976446247322078,0.7976446247322078,0.0,41
21.083131790161133,0.0,21.056294441223145,0.0,40,0.666,"{'w': 40, 'beta': 0.666}",0.8536233028131511,0.8536233028131511,0.0,8
20.531543970108032,0.0,19.253835916519165,0.0,45,0.666,"{'w': 45, 'beta': 0.666}",0.8016540606973029,0.8016540606973029,0.0,37
22.716130256652832,0.0,16.68373703956604,0.0,50,0.666,"{'w': 50, 'beta': 0.666}",0.852644985494392,0.852644985494392,0.0,9
16.41602325439453,0.0,34.060224294662476,0.0,5,0.777,"{'w': 5, 'beta': 0.777}",0.7364237144962773,0.7364237144962773,0.0,58
9.31137204170227,0.0,13.372177124023438,0.0,10,0.777,"{'w': 10, 'beta': 0.777}",0.7879225954809613,0.7879225954809613,0.0,45
12.071969985961914,0.0,21.161376953125,0.0,15,0.777,"{'w': 15, 'beta': 0.777}",0.8038812150251681,0.8038812150251681,0.0,34
9.396379470825195,0.0,12.386483907699585,0.0,20,0.777,"{'w': 20, 'beta': 0.777}",0.7219920499909863,0.7219920499909863,0.0,65
16.301456451416016,0.0,14.4738028049469,0.0,25,0.777,"{'w': 25, 'beta': 0.777}",0.8341980325738746,0.8341980325738746,0.0,20
13.387657165527344,0.0,11.787675142288208,0.0,30,0.777,"{'w': 30, 'beta': 0.777}",0.826765807992965,0.826765807992965,0.0,24
10.603959083557129,0.0,24.057878732681274,0.0,35,0.777,"{'w': 35, 'beta': 0.777}",0.7945194601267762,0.7945194601267762,0.0,42
14.220957279205322,0.0,24.241255283355713,0.0,40,0.777,"{'w': 40, 'beta': 0.777}",0.8490337030656376,0.8490337030656376,0.0,12
10.737005710601807,0.0,11.645649194717407,0.0,45,0.777,"{'w': 45, 'beta': 0.777}",0.7983747739945157,0.7983747739945157,0.0,38
10.348918199539185,0.0,12.417343139648438,0.0,50,0.777,"{'w': 50, 'beta': 0.777}",0.8512085581173503,0.8512085581173503,0.0,11
17.400416374206543,0.0,20.587684392929077,0.0,5,0.888,"{'w': 5, 'beta': 0.888}",0.7364237144962773,0.7364237144962773,0.0,58
12.660837650299072,0.0,23.55787467956543,0.0,10,0.888,"{'w': 10, 'beta': 0.888}",0.7879225954809613,0.7879225954809613,0.0,45
11.397082090377808,0.0,11.807608842849731,0.0,15,0.888,"{'w': 15, 'beta': 0.888}",0.8038812150251681,0.8038812150251681,0.0,34
11.642603397369385,0.0,11.184475183486938,0.0,20,0.888,"{'w': 20, 'beta': 0.888}",0.7219920499909863,0.7219920499909863,0.0,65
19.460254669189453,0.0,14.251051902770996,0.0,25,0.888,"{'w': 25, 'beta': 0.888}",0.8341980325738746,0.8341980325738746,0.0,20
10.355302333831787,0.0,15.069337606430054,0.0,30,0.888,"{'w': 30, 'beta': 0.888}",0.826765807992965,0.826765807992965,0.0,24
19.090400457382202,0.0,13.029308080673218,0.0,35,0.888,"{'w': 35, 'beta': 0.888}",0.7945194601267762,0.7945194601267762,0.0,42
19.21966862678528,0.0,12.361349821090698,0.0,40,0.888,"{'w': 40, 'beta': 0.888}",0.8490337030656376,0.8490337030656376,0.0,12
10.166441440582275,0.0,11.835560321807861,0.0,45,0.888,"{'w': 45, 'beta': 0.888}",0.7978498202655512,0.7978498202655512,0.0,39
13.884606122970581,0.0,13.521840810775757,0.0,50,0.888,"{'w': 50, 'beta': 0.888}",0.8479869877548986,0.8479869877548986,0.0,15
12.165217638015747,0.0,16.538002014160156,0.0,5,0.999,"{'w': 5, 'beta': 0.999}",0.7364237144962773,0.7364237144962773,0.0,58
13.948086738586426,0.0,11.248389482498169,0.0,10,0.999,"{'w': 10, 'beta': 0.999}",0.7879225954809613,0.7879225954809613,0.0,45
9.10338282585144,0.0,12.243918895721436,0.0,15,0.999,"{'w': 15, 'beta': 0.999}",0.8038812150251681,0.8038812150251681,0.0,34
8.246232271194458,0.0,13.137660026550293,0.0,20,0.999,"{'w': 20, 'beta': 0.999}",0.7219920499909863,0.7219920499909863,0.0,65
13.188918352127075,0.0,11.17816710472107,0.0,25,0.999,"{'w': 25, 'beta': 0.999}",0.8341980325738746,0.8341980325738746,0.0,20
9.720383644104004,0.0,13.275038957595825,0.0,30,0.999,"{'w': 30, 'beta': 0.999}",0.826765807992965,0.826765807992965,0.0,24
14.820755958557129,0.0,8.50560998916626,0.0,35,0.999,"{'w': 35, 'beta': 0.999}",0.7945194601267762,0.7945194601267762,0.0,42
12.660940408706665,0.0,8.643352031707764,0.0,40,0.999,"{'w': 40, 'beta': 0.999}",0.8490337030656376,0.8490337030656376,0.0,12
10.604480266571045,0.0,8.981717348098755,0.0,45,0.999,"{'w': 45, 'beta': 0.999}",0.7978498202655512,0.7978498202655512,0.0,39
12.719932794570923,0.0,6.157578706741333,0.0,50,0.999,"{'w': 50, 'beta': 0.999}",0.8479869877548986,0.8479869877548986,0.0,15
