mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_sliding_window_size,param_radius,param_min_samples,param_min_micros,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
8.596858739852905,0.0,0.004002571105957031,0.0,600,0.167,6,2,"{'sliding_window_size': 600, 'radius': 0.167, 'min_samples': 6, 'min_micros': 2}",0.0,0.0,0.0,4
4.79701566696167,0.0,0.004001140594482422,0.0,300,0.5,4,12,"{'sliding_window_size': 300, 'radius': 0.5, 'min_samples': 4, 'min_micros': 12}",0.0,0.0,0.0,4
308.25637674331665,0.0,0.002010822296142578,0.0,600,0.001,20,2,"{'sliding_window_size': 600, 'radius': 0.001, 'min_samples': 20, 'min_micros': 2}",0.0,0.0,0.0,4
70.16941237449646,0.0,0.005011320114135742,0.0,400,0.056,18,16,"{'sliding_window_size': 400, 'radius': 0.056, 'min_samples': 18, 'min_micros': 16}",0.0,0.0,0.0,4
4.883035182952881,0.0,0.003998756408691406,0.0,600,0.5,18,6,"{'sliding_window_size': 600, 'radius': 0.5, 'min_samples': 18, 'min_micros': 6}",0.0,0.0,0.0,4
5.277123212814331,0.0,0.00400090217590332,0.0,700,0.278,2,12,"{'sliding_window_size': 700, 'radius': 0.278, 'min_samples': 2, 'min_micros': 12}",0.0,0.0,0.0,4
7.769635200500488,0.0,0.004002809524536133,0.0,500,0.223,4,2,"{'sliding_window_size': 500, 'radius': 0.223, 'min_samples': 4, 'min_micros': 2}",0.0,0.0,0.0,4
12.288719177246094,0.0,0.0029981136322021484,0.0,600,0.112,6,10,"{'sliding_window_size': 600, 'radius': 0.112, 'min_samples': 6, 'min_micros': 10}",0.0,0.0,0.0,4
4.790025472640991,0.0,0.003998279571533203,0.0,200,0.278,16,16,"{'sliding_window_size': 200, 'radius': 0.278, 'min_samples': 16, 'min_micros': 16}",0.0,0.0,0.0,4
4.820032835006714,0.0,0.003075838088989258,0.0,300,0.334,10,8,"{'sliding_window_size': 300, 'radius': 0.334, 'min_samples': 10, 'min_micros': 8}",0.0,0.0,0.0,4
4.699005603790283,0.0,0.005002498626708984,0.0,500,0.5,8,20,"{'sliding_window_size': 500, 'radius': 0.5, 'min_samples': 8, 'min_micros': 20}",0.0,0.0,0.0,4
4.91905665397644,0.0,0.0040051937103271484,0.0,700,0.5,8,12,"{'sliding_window_size': 700, 'radius': 0.5, 'min_samples': 8, 'min_micros': 12}",0.0,0.0,0.0,4
4.906055212020874,0.0,0.004117488861083984,0.0,500,0.389,8,12,"{'sliding_window_size': 500, 'radius': 0.389, 'min_samples': 8, 'min_micros': 12}",0.0,0.0,0.0,4
4.795026540756226,0.0,0.004003763198852539,0.0,300,0.334,20,6,"{'sliding_window_size': 300, 'radius': 0.334, 'min_samples': 20, 'min_micros': 6}",0.0,0.0,0.0,4
61.70936727523804,0.0,0.7140011787414551,0.0,700,0.056,12,6,"{'sliding_window_size': 700, 'radius': 0.056, 'min_samples': 12, 'min_micros': 6}",0.0,0.0,0.0,4
5.154242753982544,0.0,0.0040013790130615234,0.0,500,0.223,10,18,"{'sliding_window_size': 500, 'radius': 0.223, 'min_samples': 10, 'min_micros': 18}",0.0,0.0,0.0,4
4.736885070800781,0.0,0.005005359649658203,0.0,300,0.334,12,8,"{'sliding_window_size': 300, 'radius': 0.334, 'min_samples': 12, 'min_micros': 8}",0.0,0.0,0.0,4
5.006303548812866,0.0,0.003903627395629883,0.0,500,0.334,16,10,"{'sliding_window_size': 500, 'radius': 0.334, 'min_samples': 16, 'min_micros': 10}",0.0,0.0,0.0,4
4.69087815284729,0.0,0.004004716873168945,0.0,400,0.5,2,18,"{'sliding_window_size': 400, 'radius': 0.5, 'min_samples': 2, 'min_micros': 18}",0.0,0.0,0.0,4
4.909931182861328,0.0,0.004002094268798828,0.0,300,0.223,12,14,"{'sliding_window_size': 300, 'radius': 0.223, 'min_samples': 12, 'min_micros': 14}",0.0,0.0,0.0,4
6.98150372505188,0.0,0.6852574348449707,0.0,300,0.334,12,2,"{'sliding_window_size': 300, 'radius': 0.334, 'min_samples': 12, 'min_micros': 2}",0.0,0.0,0.0,4
4.737889528274536,0.0,0.0039980411529541016,0.0,200,0.278,4,18,"{'sliding_window_size': 200, 'radius': 0.278, 'min_samples': 4, 'min_micros': 18}",0.0,0.0,0.0,4
