mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_radius,param_min_samples,param_decay,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0.5980014801025391,0.0,0.12402653694152832,0.0,0.389,2,1155,"{'radius': 0.389, 'min_samples': 2, 'decay': 1155}",1.0,1.0,0.0,1
0.5069780349731445,0.0,0.10802555084228516,0.0,0.445,4,1788,"{'radius': 0.445, 'min_samples': 4, 'decay': 1788}",1.0,1.0,0.0,1
2.6252429485321045,0.0,3.15710186958313,0.0,0.112,12,944,"{'radius': 0.112, 'min_samples': 12, 'decay': 944}",0.47293138427516207,0.47293138427516207,0.0,66
0.43193912506103516,0.0,0.09401440620422363,0.0,0.445,14,733,"{'radius': 0.445, 'min_samples': 14, 'decay': 733}",0.738411776527,0.738411776527,0.0,50
1.5747737884521484,0.0,1.2185046672821045,0.0,0.112,10,522,"{'radius': 0.112, 'min_samples': 10, 'decay': 522}",0.1690429440394342,0.1690429440394342,0.0,75
0.540985107421875,0.0,0.11603450775146484,0.0,0.5,6,2000,"{'radius': 0.5, 'min_samples': 6, 'decay': 2000}",1.0,1.0,0.0,1
1.6348016262054443,0.0,1.259526252746582,0.0,0.112,14,522,"{'radius': 0.112, 'min_samples': 14, 'decay': 522}",0.1690429440394342,0.1690429440394342,0.0,75
19.988003253936768,0.0,0.02113938331604004,0.0,0.001,4,1788,"{'radius': 0.001, 'min_samples': 4, 'decay': 1788}",0.0,0.0,0.0,96
0.4679713249206543,0.0,0.09402585029602051,0.0,0.445,4,733,"{'radius': 0.445, 'min_samples': 4, 'decay': 733}",0.738411776527,0.738411776527,0.0,50
0.40896153450012207,0.0,0.055010318756103516,0.0,0.5,10,100,"{'radius': 0.5, 'min_samples': 10, 'decay': 100}",0.12339331619537275,0.12339331619537275,0.0,77
0.5599939823150635,0.0,0.09902667999267578,0.0,0.334,10,944,"{'radius': 0.334, 'min_samples': 10, 'decay': 944}",0.935092081555144,0.935092081555144,0.0,34
1.2367181777954102,0.0,0.45809412002563477,0.0,0.112,10,311,"{'radius': 0.112, 'min_samples': 10, 'decay': 311}",0.06513456074219298,0.06513456074219298,0.0,85
0.6458406448364258,0.0,0.1200251579284668,0.0,0.445,14,2000,"{'radius': 0.445, 'min_samples': 14, 'decay': 2000}",1.0,1.0,0.0,1
