mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_minimum_weight,param_intersection_factor,param_clustering_threshold,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
17.546926975250244,0.0,18.024045705795288,0.0,2.556,0.1,0.578,"{'minimum_weight': 2.556, 'intersection_factor': 0.1, 'clustering_threshold': 0.578}",0.22269099102447418,0.22269099102447418,0.0,34
12.681836366653442,0.0,1.241285800933838,0.0,2.778,0.122,0.894,"{'minimum_weight': 2.778, 'intersection_factor': 0.122, 'clustering_threshold': 0.894}",0.06705024063483646,0.06705024063483646,0.0,77
18.928252458572388,0.0,9.33509111404419,0.0,1.444,0.211,0.472,"{'minimum_weight': 1.444, 'intersection_factor': 0.211, 'clustering_threshold': 0.472}",0.17999655502192882,0.17999655502192882,0.0,59
21.766881465911865,0.0,8.08781123161316,0.0,2.778,0.233,0.367,"{'minimum_weight': 2.778, 'intersection_factor': 0.233, 'clustering_threshold': 0.367}",0.19578255515044862,0.19578255515044862,0.0,47
71.7751133441925,0.0,24.18042492866516,0.0,1.444,0.189,0.261,"{'minimum_weight': 1.444, 'intersection_factor': 0.189, 'clustering_threshold': 0.261}",0.22346288082980142,0.22346288082980142,0.0,33
11.100488901138306,0.0,4.1909263134002686,0.0,3.0,0.144,1.0,"{'minimum_weight': 3.0, 'intersection_factor': 0.144, 'clustering_threshold': 1.0}",0.005194594818958403,0.005194594818958403,0.0,98
63.089154958724976,0.0,15.505486011505127,0.0,1.444,0.233,0.261,"{'minimum_weight': 1.444, 'intersection_factor': 0.233, 'clustering_threshold': 0.261}",0.2957859578694489,0.2957859578694489,0.0,11
11.94167184829712,0.0,4.6220481395721436,0.0,1.0,0.122,0.894,"{'minimum_weight': 1.0, 'intersection_factor': 0.122, 'clustering_threshold': 0.894}",0.06705024063483646,0.06705024063483646,0.0,77
64.78453063964844,0.0,24.022395610809326,0.0,2.778,0.122,0.367,"{'minimum_weight': 2.778, 'intersection_factor': 0.122, 'clustering_threshold': 0.367}",0.1950607686736836,0.1950607686736836,0.0,49
226.17975616455078,0.0,312.03801131248474,0.0,3.0,0.189,0.05,"{'minimum_weight': 3.0, 'intersection_factor': 0.189, 'clustering_threshold': 0.05}",0.03671877642875867,0.03671877642875867,0.0,92
24.545506954193115,0.0,7.797746419906616,0.0,2.333,0.189,0.472,"{'minimum_weight': 2.333, 'intersection_factor': 0.189, 'clustering_threshold': 0.472}",0.26848736949259905,0.26848736949259905,0.0,22
86.67444443702698,0.0,39.02775955200195,0.0,1.444,0.189,0.156,"{'minimum_weight': 1.444, 'intersection_factor': 0.189, 'clustering_threshold': 0.156}",0.18357523938770953,0.18357523938770953,0.0,58
11.659615993499756,0.0,4.673054933547974,0.0,2.778,0.233,1.0,"{'minimum_weight': 2.778, 'intersection_factor': 0.233, 'clustering_threshold': 1.0}",0.01892830569041344,0.01892830569041344,0.0,95
59.28630208969116,0.0,25.35569739341736,0.0,2.111,0.189,0.367,"{'minimum_weight': 2.111, 'intersection_factor': 0.189, 'clustering_threshold': 0.367}",0.2774475039716572,0.2774475039716572,0.0,18
