mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_radius,param_min_samples,param_decay,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0.36417675018310547,0.0,0.05214977264404297,0.0,0.389,2,1155,"{'radius': 0.389, 'min_samples': 2, 'decay': 1155}",1.0,1.0,0.0,1
0.3453972339630127,0.0,0.052779197692871094,0.0,0.445,4,1788,"{'radius': 0.445, 'min_samples': 4, 'decay': 1788}",1.0,1.0,0.0,1
0.4171864986419678,0.0,0.10917448997497559,0.0,0.112,12,944,"{'radius': 0.112, 'min_samples': 12, 'decay': 944}",0.5115102148370316,0.5115102148370316,0.0,66
0.3341240882873535,0.0,0.05401039123535156,0.0,0.445,14,733,"{'radius': 0.445, 'min_samples': 14, 'decay': 733}",0.7812700449005773,0.7812700449005773,0.0,49
0.40686583518981934,0.0,0.08617162704467773,0.0,0.112,10,522,"{'radius': 0.112, 'min_samples': 10, 'decay': 522}",0.20357812649009216,0.20357812649009216,0.0,74
0.3461477756500244,0.0,0.053009748458862305,0.0,0.5,6,2000,"{'radius': 0.5, 'min_samples': 6, 'decay': 2000}",1.0,1.0,0.0,1
0.4161643981933594,0.0,0.08416891098022461,0.0,0.112,14,522,"{'radius': 0.112, 'min_samples': 14, 'decay': 522}",0.20357812649009216,0.20357812649009216,0.0,74
0.66336989402771,0.0,0.0049974918365478516,0.0,0.001,4,1788,"{'radius': 0.001, 'min_samples': 4, 'decay': 1788}",0.0,0.0,0.0,97
0.3481428623199463,0.0,0.05601072311401367,0.0,0.445,4,733,"{'radius': 0.445, 'min_samples': 4, 'decay': 733}",0.7812700449005773,0.7812700449005773,0.0,49
0.33113956451416016,0.0,0.043009042739868164,0.0,0.5,10,100,"{'radius': 0.5, 'min_samples': 10, 'decay': 100}",0.11982067653851379,0.11982067653851379,0.0,77
0.3461458683013916,0.0,0.05100846290588379,0.0,0.334,10,944,"{'radius': 0.334, 'min_samples': 10, 'decay': 944}",0.9361303614909159,0.9361303614909159,0.0,37
0.40229344367980957,0.0,0.0800325870513916,0.0,0.112,10,311,"{'radius': 0.112, 'min_samples': 10, 'decay': 311}",0.06606852966078111,0.06606852966078111,0.0,91
0.35414600372314453,0.0,0.05100893974304199,0.0,0.445,14,2000,"{'radius': 0.445, 'min_samples': 14, 'decay': 2000}",1.0,1.0,0.0,1
0.34914517402648926,0.0,0.05601143836975098,0.0,0.278,10,733,"{'radius': 0.278, 'min_samples': 10, 'decay': 733}",0.7802669341919405,0.7802669341919405,0.0,52
0.5123331546783447,0.0,0.21806645393371582,0.0,0.056,16,2000,"{'radius': 0.056, 'min_samples': 16, 'decay': 2000}",0.08714618400962716,0.08714618400962716,0.0,85
0.3862619400024414,0.0,0.05100703239440918,0.0,0.167,8,311,"{'radius': 0.167, 'min_samples': 8, 'decay': 311}",0.14228722129511173,0.14228722129511173,0.0,76
0.3942527770996094,0.0,0.045015573501586914,0.0,0.223,2,311,"{'radius': 0.223, 'min_samples': 2, 'decay': 311}",0.3668357048172905,0.3668357048172905,0.0,72
0.36525559425354004,0.0,0.043006181716918945,0.0,0.334,2,100,"{'radius': 0.334, 'min_samples': 2, 'decay': 100}",0.11982067653851379,0.11982067653851379,0.0,77
0.6783204078674316,0.0,0.41909360885620117,0.0,0.001,2,1366,"{'radius': 0.001, 'min_samples': 2, 'decay': 1366}",1.437610550869044e-05,1.437610550869044e-05,0.0,96
0.3422434329986572,0.0,0.04901456832885742,0.0,0.334,20,944,"{'radius': 0.334, 'min_samples': 20, 'decay': 944}",0.9361303614909159,0.9361303614909159,0.0,37
0.48427772521972656,0.0,0.12202596664428711,0.0,0.112,2,1577,"{'radius': 0.112, 'min_samples': 2, 'decay': 1577}",0.5589303796284669,0.5589303796284669,0.0,59
0.46027159690856934,0.0,0.12102794647216797,0.0,0.112,16,944,"{'radius': 0.112, 'min_samples': 16, 'decay': 944}",0.5115102148370316,0.5115102148370316,0.0,66
0.3252413272857666,0.0,0.04901599884033203,0.0,0.445,20,1155,"{'radius': 0.445, 'min_samples': 20, 'decay': 1155}",1.0,1.0,0.0,1
0.4772772789001465,0.0,0.11602449417114258,0.0,0.112,2,1155,"{'radius': 0.112, 'min_samples': 2, 'decay': 1155}",0.5589303796284669,0.5589303796284669,0.0,59
0.38910698890686035,0.0,0.07401347160339355,0.0,0.167,8,944,"{'radius': 0.167, 'min_samples': 8, 'decay': 944}",0.8777127620738144,0.8777127620738144,0.0,46
0.3610961437225342,0.0,0.05101203918457031,0.0,0.5,4,311,"{'radius': 0.5, 'min_samples': 4, 'decay': 311}",0.3673469387755102,0.3673469387755102,0.0,68
0.3600940704345703,0.0,0.048012495040893555,0.0,0.445,2,311,"{'radius': 0.445, 'min_samples': 2, 'decay': 311}",0.3673469387755102,0.3673469387755102,0.0,68
0.370098352432251,0.0,0.05401182174682617,0.0,0.389,10,1366,"{'radius': 0.389, 'min_samples': 10, 'decay': 1366}",1.0,1.0,0.0,1
0.3270845413208008,0.0,0.057013750076293945,0.0,0.5,18,1155,"{'radius': 0.5, 'min_samples': 18, 'decay': 1155}",1.0,1.0,0.0,1
0.34908318519592285,0.0,0.058007001876831055,0.0,0.223,16,733,"{'radius': 0.223, 'min_samples': 16, 'decay': 733}",0.7802669341919405,0.7802669341919405,0.0,52
0.6804430484771729,0.0,0.004717588424682617,0.0,0.001,4,2000,"{'radius': 0.001, 'min_samples': 4, 'decay': 2000}",0.0,0.0,0.0,97
0.37508559226989746,0.0,0.0560152530670166,0.0,0.445,4,1577,"{'radius': 0.445, 'min_samples': 4, 'decay': 1577}",1.0,1.0,0.0,1
0.35508131980895996,0.0,0.05200958251953125,0.0,0.223,10,1577,"{'radius': 0.223, 'min_samples': 10, 'decay': 1577}",0.9957230541179641,0.9957230541179641,0.0,27
0.3550760746002197,0.0,0.05601692199707031,0.0,0.223,20,944,"{'radius': 0.223, 'min_samples': 20, 'decay': 944}",0.9936575452223942,0.9936575452223942,0.0,33
0.37508392333984375,0.0,0.05101442337036133,0.0,0.223,2,944,"{'radius': 0.223, 'min_samples': 2, 'decay': 944}",0.9936575452223942,0.9936575452223942,0.0,33
0.35108160972595215,0.0,0.04401111602783203,0.0,0.223,16,522,"{'radius': 0.223, 'min_samples': 16, 'decay': 522}",0.574445585873686,0.574445585873686,0.0,57
0.3440823554992676,0.0,0.04200577735900879,0.0,0.445,16,100,"{'radius': 0.445, 'min_samples': 16, 'decay': 100}",0.11982067653851379,0.11982067653851379,0.0,77
0.5991382598876953,0.0,0.22806000709533691,0.0,0.056,6,1577,"{'radius': 0.056, 'min_samples': 6, 'decay': 1577}",0.08714618400962716,0.08714618400962716,0.0,85
0.3750877380371094,0.0,0.05901074409484863,0.0,0.223,10,1366,"{'radius': 0.223, 'min_samples': 10, 'decay': 1366}",0.9957230541179641,0.9957230541179641,0.0,27
0.37108778953552246,0.0,0.05000758171081543,0.0,0.223,4,1366,"{'radius': 0.223, 'min_samples': 4, 'decay': 1366}",0.9957230541179641,0.9957230541179641,0.0,27
0.45998668670654297,0.0,0.11103510856628418,0.0,0.112,16,1788,"{'radius': 0.112, 'min_samples': 16, 'decay': 1788}",0.5589303796284669,0.5589303796284669,0.0,59
0.5581326484680176,0.0,0.22805404663085938,0.0,0.056,20,1366,"{'radius': 0.056, 'min_samples': 20, 'decay': 1366}",0.08515649776947683,0.08515649776947683,0.0,89
0.43709731101989746,0.0,0.004997968673706055,0.0,0.001,20,100,"{'radius': 0.001, 'min_samples': 20, 'decay': 100}",0.0,0.0,0.0,97
0.5038037300109863,0.0,0.10903406143188477,0.0,0.056,2,311,"{'radius': 0.056, 'min_samples': 2, 'decay': 311}",0.015587432941887736,0.015587432941887736,0.0,93
0.3300755023956299,0.0,0.03902125358581543,0.0,0.223,20,100,"{'radius': 0.223, 'min_samples': 20, 'decay': 100}",0.11982067653851379,0.11982067653851379,0.0,77
0.3490884304046631,0.0,0.05110573768615723,0.0,0.389,16,1155,"{'radius': 0.389, 'min_samples': 16, 'decay': 1155}",1.0,1.0,0.0,1
0.36809492111206055,0.0,0.05601215362548828,0.0,0.389,8,1155,"{'radius': 0.389, 'min_samples': 8, 'decay': 1155}",1.0,1.0,0.0,1
0.4311084747314453,0.0,0.07201647758483887,0.0,0.056,10,100,"{'radius': 0.056, 'min_samples': 10, 'decay': 100}",0.007212130264565487,0.007212130264565487,0.0,95
0.4181537628173828,0.0,0.07195615768432617,0.0,0.167,12,944,"{'radius': 0.167, 'min_samples': 12, 'decay': 944}",0.8777127620738144,0.8777127620738144,0.0,46
0.3420853614807129,0.0,0.055014848709106445,0.0,0.278,20,2000,"{'radius': 0.278, 'min_samples': 20, 'decay': 2000}",0.9989584001515054,0.9989584001515054,0.0,24
0.41410231590270996,0.0,0.07601618766784668,0.0,0.167,4,1577,"{'radius': 0.167, 'min_samples': 4, 'decay': 1577}",0.920330129189797,0.920330129189797,0.0,42
0.3860948085784912,0.0,0.044008731842041016,0.0,0.223,8,100,"{'radius': 0.223, 'min_samples': 8, 'decay': 100}",0.11982067653851379,0.11982067653851379,0.0,77
0.37309861183166504,0.0,0.05501151084899902,0.0,0.5,8,1366,"{'radius': 0.5, 'min_samples': 8, 'decay': 1366}",1.0,1.0,0.0,1
0.3600924015045166,0.0,0.044013261795043945,0.0,0.278,8,100,"{'radius': 0.278, 'min_samples': 8, 'decay': 100}",0.11982067653851379,0.11982067653851379,0.0,77
0.343090295791626,0.0,0.04800844192504883,0.0,0.445,10,311,"{'radius': 0.445, 'min_samples': 10, 'decay': 311}",0.3673469387755102,0.3673469387755102,0.0,68
0.3552517890930176,0.0,0.04978442192077637,0.0,0.278,12,944,"{'radius': 0.278, 'min_samples': 12, 'decay': 944}",0.935092081555144,0.935092081555144,0.0,41
0.3777897357940674,0.0,0.056258440017700195,0.0,0.278,18,1788,"{'radius': 0.278, 'min_samples': 18, 'decay': 1788}",0.9989584001515054,0.9989584001515054,0.0,24
0.36702561378479004,0.0,0.0580141544342041,0.0,0.389,16,1366,"{'radius': 0.389, 'min_samples': 16, 'decay': 1366}",1.0,1.0,0.0,1
