mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_min_pts,param_merge_threshold,param_alpha,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
2.4295473098754883,0.0,0.47710418701171875,0.0,16,0.001,0.504,"{'min_pts': 16, 'merge_threshold': 0.001, 'alpha': 0.504}",0.14376189224836378,0.14376189224836378,0.0,4
1.3943946361541748,0.0,0.5150234699249268,0.0,18,0.056,0.801,"{'min_pts': 18, 'merge_threshold': 0.056, 'alpha': 0.801}",0.06822662946430184,0.06822662946430184,0.0,21
0.5221097469329834,0.0,0.04100966453552246,0.0,6,0.278,0.406,"{'min_pts': 6, 'merge_threshold': 0.278, 'alpha': 0.406}",0.0,0.0,0.0,82
0.947211742401123,0.0,0.5661275386810303,0.0,18,0.334,0.307,"{'min_pts': 18, 'merge_threshold': 0.334, 'alpha': 0.307}",0.09753170183061843,0.09753170183061843,0.0,12
0.6691536903381348,0.0,0.1360335350036621,0.0,6,0.223,0.208,"{'min_pts': 6, 'merge_threshold': 0.223, 'alpha': 0.208}",0.014543836127368936,0.014543836127368936,0.0,67
1.14625883102417,0.0,0.49514198303222656,0.0,20,0.112,0.9,"{'min_pts': 20, 'merge_threshold': 0.112, 'alpha': 0.9}",0.00859384128280518,0.00859384128280518,0.0,74
0.5570266246795654,0.0,0.19404315948486328,0.0,6,0.334,0.208,"{'min_pts': 6, 'merge_threshold': 0.334, 'alpha': 0.208}",0.09067673654908436,0.09067673654908436,0.0,14
6.349945783615112,0.0,4.410825252532959,0.0,2,0.056,0.801,"{'min_pts': 2, 'merge_threshold': 0.056, 'alpha': 0.801}",0.7228100732251532,0.7228100732251532,0.0,2
1.7864015102386475,0.0,0.4221014976501465,0.0,18,0.056,0.307,"{'min_pts': 18, 'merge_threshold': 0.056, 'alpha': 0.307}",0.06663287094249827,0.06663287094249827,0.0,22
2.097473621368408,0.0,0.5921332836151123,0.0,20,0.223,0.01,"{'min_pts': 20, 'merge_threshold': 0.223, 'alpha': 0.01}",0.10588155179810553,0.10588155179810553,0.0,9
0.8371889591217041,0.0,0.24605751037597656,0.0,14,0.223,0.406,"{'min_pts': 14, 'merge_threshold': 0.223, 'alpha': 0.406}",0.01729106628242075,0.01729106628242075,0.0,45
0.6801502704620361,0.0,0.14003276824951172,0.0,6,0.223,0.109,"{'min_pts': 6, 'merge_threshold': 0.223, 'alpha': 0.109}",0.0,0.0,0.0,82
0.6921555995941162,0.0,0.2810697555541992,0.0,18,0.334,0.9,"{'min_pts': 18, 'merge_threshold': 0.334, 'alpha': 0.9}",0.01743641513110963,0.01743641513110963,0.0,44
0.8521909713745117,0.0,0.2250523567199707,0.0,12,0.223,0.307,"{'min_pts': 12, 'merge_threshold': 0.223, 'alpha': 0.307}",0.00016243680442353127,0.00016243680442353127,0.0,78
0.4160945415496826,0.0,0.10003018379211426,0.0,4,0.389,0.9,"{'min_pts': 4, 'merge_threshold': 0.389, 'alpha': 0.9}",0.0361331768418973,0.0361331768418973,0.0,28
0.944209098815918,0.0,0.1850428581237793,0.0,8,0.167,0.109,"{'min_pts': 8, 'merge_threshold': 0.167, 'alpha': 0.109}",0.11629662485415476,0.11629662485415476,0.0,5
1.7523953914642334,0.0,0.31107044219970703,0.0,10,0.001,0.109,"{'min_pts': 10, 'merge_threshold': 0.001, 'alpha': 0.109}",0.0,0.0,0.0,82
2.46055006980896,0.0,0.4561316967010498,0.0,14,0.001,0.01,"{'min_pts': 14, 'merge_threshold': 0.001, 'alpha': 0.01}",0.0,0.0,0.0,82
5.551764965057373,0.0,4.099727630615234,0.0,2,0.001,0.603,"{'min_pts': 2, 'merge_threshold': 0.001, 'alpha': 0.603}",0.7855757348485781,0.7855757348485781,0.0,1
0.6940715312957764,0.0,0.38208842277526855,0.0,14,0.5,0.406,"{'min_pts': 14, 'merge_threshold': 0.5, 'alpha': 0.406}",0.009817667006829576,0.009817667006829576,0.0,72
1.1892673969268799,0.0,0.31507134437561035,0.0,6,0.001,0.702,"{'min_pts': 6, 'merge_threshold': 0.001, 'alpha': 0.702}",0.010710647897670195,0.010710647897670195,0.0,71
0.5241162776947021,0.0,0.04309558868408203,0.0,6,0.389,0.406,"{'min_pts': 6, 'merge_threshold': 0.389, 'alpha': 0.406}",0.0,0.0,0.0,82
0.7601702213287354,0.0,0.45710086822509766,0.0,18,0.5,0.504,"{'min_pts': 18, 'merge_threshold': 0.5, 'alpha': 0.504}",0.01729106628242075,0.01729106628242075,0.0,45
1.4293217658996582,0.0,0.36208200454711914,0.0,6,0.001,0.504,"{'min_pts': 6, 'merge_threshold': 0.001, 'alpha': 0.504}",0.0325489526147639,0.0325489526147639,0.0,37
0.709160566329956,0.0,0.1940450668334961,0.0,8,0.167,0.406,"{'min_pts': 8, 'merge_threshold': 0.167, 'alpha': 0.406}",7.467636962433587e-05,7.467636962433587e-05,0.0,80
2.217498540878296,0.0,0.590651273727417,0.0,20,0.056,0.109,"{'min_pts': 20, 'merge_threshold': 0.056, 'alpha': 0.109}",0.08769693886795255,0.08769693886795255,0.0,18
