mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_p,param_min_pts,param_merge_threshold,param_alpha,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
1.6577229499816895,0.0,0.49013733863830566,0.0,6.0,7,0.112,0.01,"{'p': 6.0, 'min_pts': 7, 'merge_threshold': 0.112, 'alpha': 0.01}",0.0,0.0,0.0,15
0.850515604019165,0.0,0.12913036346435547,0.0,3.0,20,0.056,0.504,"{'p': 3.0, 'min_pts': 20, 'merge_threshold': 0.056, 'alpha': 0.504}",0.0,0.0,0.0,15
0.14403271675109863,0.0,0.004003286361694336,0.0,6.0,1,0.5,0.01,"{'p': 6.0, 'min_pts': 1, 'merge_threshold': 0.5, 'alpha': 0.01}",0.0,0.0,0.0,15
0.5862076282501221,0.0,0.12024712562561035,0.0,4.0,3,0.445,0.702,"{'p': 4.0, 'min_pts': 3, 'merge_threshold': 0.445, 'alpha': 0.702}",0.05457148334700434,0.05457148334700434,0.0,6
0.4971582889556885,0.0,0.042011260986328125,0.0,6.0,20,0.445,0.208,"{'p': 6.0, 'min_pts': 20, 'merge_threshold': 0.445, 'alpha': 0.208}",0.0,0.0,0.0,15
1.9618167877197266,0.0,0.341076135635376,0.0,7.0,11,0.001,0.504,"{'p': 7.0, 'min_pts': 11, 'merge_threshold': 0.001, 'alpha': 0.504}",0.10639415084816424,0.10639415084816424,0.0,3
1.895801305770874,0.0,0.5601305961608887,0.0,5.0,9,0.056,0.01,"{'p': 5.0, 'min_pts': 9, 'merge_threshold': 0.056, 'alpha': 0.01}",0.0,0.0,0.0,15
0.7684762477874756,0.0,0.10303616523742676,0.0,6.0,5,0.112,0.406,"{'p': 6.0, 'min_pts': 5, 'merge_threshold': 0.112, 'alpha': 0.406}",0.0,0.0,0.0,15
0.5441710948944092,0.0,0.06524038314819336,0.0,2.0,11,0.389,0.702,"{'p': 2.0, 'min_pts': 11, 'merge_threshold': 0.389, 'alpha': 0.702}",0.0,0.0,0.0,15
0.6123554706573486,0.0,0.1590719223022461,0.0,3.0,13,0.223,0.307,"{'p': 3.0, 'min_pts': 13, 'merge_threshold': 0.223, 'alpha': 0.307}",0.0,0.0,0.0,15
0.61741042137146,0.0,0.07904481887817383,0.0,5.0,20,0.167,0.9,"{'p': 5.0, 'min_pts': 20, 'merge_threshold': 0.167, 'alpha': 0.9}",0.0,0.0,0.0,15
0.6334249973297119,0.0,0.08204245567321777,0.0,7.0,20,0.167,0.504,"{'p': 7.0, 'min_pts': 20, 'merge_threshold': 0.167, 'alpha': 0.504}",0.0,0.0,0.0,15
0.6474297046661377,0.0,0.08204150199890137,0.0,5.0,15,0.167,0.504,"{'p': 5.0, 'min_pts': 15, 'merge_threshold': 0.167, 'alpha': 0.504}",0.0,0.0,0.0,15
0.5823993682861328,0.0,0.05002427101135254,0.0,3.0,13,0.5,0.208,"{'p': 3.0, 'min_pts': 13, 'merge_threshold': 0.5, 'alpha': 0.208}",0.0,0.0,0.0,15
0.9385485649108887,0.0,0.09303116798400879,0.0,7.0,3,0.278,0.208,"{'p': 7.0, 'min_pts': 3, 'merge_threshold': 0.278, 'alpha': 0.208}",0.0,0.0,0.0,15
0.5644340515136719,0.0,0.0780172348022461,0.0,5.0,9,0.223,0.801,"{'p': 5.0, 'min_pts': 9, 'merge_threshold': 0.223, 'alpha': 0.801}",0.0,0.0,0.0,15
0.5614278316497803,0.0,0.16103625297546387,0.0,3.0,13,0.278,0.307,"{'p': 3.0, 'min_pts': 13, 'merge_threshold': 0.278, 'alpha': 0.307}",0.0,0.0,0.0,15
0.5421969890594482,0.0,0.1490328311920166,0.0,5.0,13,0.389,0.406,"{'p': 5.0, 'min_pts': 13, 'merge_threshold': 0.389, 'alpha': 0.406}",0.0,0.0,0.0,15
1.1595039367675781,0.0,0.29999208450317383,0.0,4.0,20,0.001,0.801,"{'p': 4.0, 'min_pts': 20, 'merge_threshold': 0.001, 'alpha': 0.801}",0.0,0.0,0.0,15
0.5491738319396973,0.0,0.0760188102722168,0.0,3.0,9,0.278,0.603,"{'p': 3.0, 'min_pts': 9, 'merge_threshold': 0.278, 'alpha': 0.603}",0.0,0.0,0.0,15
2.0205602645874023,0.0,0.5681397914886475,0.0,3.0,13,0.278,0.01,"{'p': 3.0, 'min_pts': 13, 'merge_threshold': 0.278, 'alpha': 0.01}",0.0,0.0,0.0,15
0.7732129096984863,0.0,0.13203001022338867,0.0,2.0,11,0.056,0.801,"{'p': 2.0, 'min_pts': 11, 'merge_threshold': 0.056, 'alpha': 0.801}",0.0,0.0,0.0,15
3.540215253829956,0.0,1.301196575164795,0.0,10.0,9,0.001,0.307,"{'p': 10.0, 'min_pts': 9, 'merge_threshold': 0.001, 'alpha': 0.307}",0.03613125230428905,0.03613125230428905,0.0,7
1.9555282592773438,0.0,0.5741443634033203,0.0,4.0,11,0.389,0.01,"{'p': 4.0, 'min_pts': 11, 'merge_threshold': 0.389, 'alpha': 0.01}",0.0,0.0,0.0,15
1.5703721046447754,0.0,0.16004562377929688,0.0,10.0,3,0.389,0.9,"{'p': 10.0, 'min_pts': 3, 'merge_threshold': 0.389, 'alpha': 0.9}",0.0,0.0,0.0,15
0.5961596965789795,0.0,0.046013832092285156,0.0,9.0,17,0.445,0.109,"{'p': 9.0, 'min_pts': 17, 'merge_threshold': 0.445, 'alpha': 0.109}",0.0,0.0,0.0,15
5.120518445968628,0.0,3.9177708625793457,0.0,1.0,3,0.056,0.109,"{'p': 1.0, 'min_pts': 3, 'merge_threshold': 0.056, 'alpha': 0.109}",0.21870463049966102,0.21870463049966102,0.0,2
0.7081880569458008,0.0,0.12502694129943848,0.0,6.0,17,0.112,0.603,"{'p': 6.0, 'min_pts': 17, 'merge_threshold': 0.112, 'alpha': 0.603}",0.0,0.0,0.0,15
0.8292155265808105,0.0,0.3280823230743408,0.0,2.0,5,0.056,0.603,"{'p': 2.0, 'min_pts': 5, 'merge_threshold': 0.056, 'alpha': 0.603}",0.0,0.0,0.0,15
3.403141736984253,0.0,1.6123411655426025,0.0,2.0,7,0.001,0.109,"{'p': 2.0, 'min_pts': 7, 'merge_threshold': 0.001, 'alpha': 0.109}",0.004986337626823691,0.004986337626823691,0.0,14
0.8672242164611816,0.0,0.11602640151977539,0.0,6.0,3,0.223,0.406,"{'p': 6.0, 'min_pts': 3, 'merge_threshold': 0.223, 'alpha': 0.406}",0.01729106628242075,0.01729106628242075,0.0,10
0.5521504878997803,0.0,0.053011417388916016,0.0,8.0,15,0.445,0.208,"{'p': 8.0, 'min_pts': 15, 'merge_threshold': 0.445, 'alpha': 0.208}",0.0,0.0,0.0,15
0.16797542572021484,0.0,0.00499725341796875,0.0,7.0,1,0.334,0.307,"{'p': 7.0, 'min_pts': 1, 'merge_threshold': 0.334, 'alpha': 0.307}",0.0,0.0,0.0,15
0.5831332206726074,0.0,0.07602643966674805,0.0,10.0,5,0.278,0.9,"{'p': 10.0, 'min_pts': 5, 'merge_threshold': 0.278, 'alpha': 0.9}",0.0,0.0,0.0,15
0.5851364135742188,0.0,0.10504031181335449,0.0,2.0,13,0.278,0.208,"{'p': 2.0, 'min_pts': 13, 'merge_threshold': 0.278, 'alpha': 0.208}",0.0,0.0,0.0,15
0.4741353988647461,0.0,0.11101984977722168,0.0,1.0,5,0.5,0.801,"{'p': 1.0, 'min_pts': 5, 'merge_threshold': 0.5, 'alpha': 0.801}",0.016160799959598002,0.016160799959598002,0.0,13
0.5341436862945557,0.0,0.08001828193664551,0.0,2.0,15,0.389,0.603,"{'p': 2.0, 'min_pts': 15, 'merge_threshold': 0.389, 'alpha': 0.603}",0.0,0.0,0.0,15
1.7123184204101562,0.0,0.5415387153625488,0.0,2.0,7,0.223,0.01,"{'p': 2.0, 'min_pts': 7, 'merge_threshold': 0.223, 'alpha': 0.01}",0.0,0.0,0.0,15
1.7233238220214844,0.0,0.3604919910430908,0.0,5.0,15,0.001,0.406,"{'p': 5.0, 'min_pts': 15, 'merge_threshold': 0.001, 'alpha': 0.406}",0.09438202247191012,0.09438202247191012,0.0,4
1.8803675174713135,0.0,0.5795388221740723,0.0,3.0,9,0.278,0.01,"{'p': 3.0, 'min_pts': 9, 'merge_threshold': 0.278, 'alpha': 0.01}",0.0,0.0,0.0,15
0.682183027267456,0.0,0.13702964782714844,0.0,8.0,17,0.112,0.9,"{'p': 8.0, 'min_pts': 17, 'merge_threshold': 0.112, 'alpha': 0.9}",0.0,0.0,0.0,15
0.6921885013580322,0.0,0.07501649856567383,0.0,9.0,15,0.223,0.109,"{'p': 9.0, 'min_pts': 15, 'merge_threshold': 0.223, 'alpha': 0.109}",0.0,0.0,0.0,15
0.7639460563659668,0.0,0.10402560234069824,0.0,8.0,7,0.167,0.109,"{'p': 8.0, 'min_pts': 7, 'merge_threshold': 0.167, 'alpha': 0.109}",0.0,0.0,0.0,15
0.17605209350585938,0.0,0.005005598068237305,0.0,9.0,1,0.056,0.702,"{'p': 9.0, 'min_pts': 1, 'merge_threshold': 0.056, 'alpha': 0.702}",0.0,0.0,0.0,15
0.5551414489746094,0.0,0.07901906967163086,0.0,10.0,17,0.334,0.801,"{'p': 10.0, 'min_pts': 17, 'merge_threshold': 0.334, 'alpha': 0.801}",0.0,0.0,0.0,15
0.8632228374481201,0.0,0.04206991195678711,0.0,3.0,3,0.334,0.109,"{'p': 3.0, 'min_pts': 3, 'merge_threshold': 0.334, 'alpha': 0.109}",0.0,0.0,0.0,15
2.0207889080047607,0.0,0.16594314575195312,0.0,9.0,20,0.001,0.307,"{'p': 9.0, 'min_pts': 20, 'merge_threshold': 0.001, 'alpha': 0.307}",0.0,0.0,0.0,15
0.6341598033905029,0.0,0.04901266098022461,0.0,5.0,9,0.445,0.109,"{'p': 5.0, 'min_pts': 9, 'merge_threshold': 0.445, 'alpha': 0.109}",0.0,0.0,0.0,15
0.5792036056518555,0.0,0.07084274291992188,0.0,3.0,11,0.278,0.9,"{'p': 3.0, 'min_pts': 11, 'merge_threshold': 0.278, 'alpha': 0.9}",0.0,0.0,0.0,15
0.5783710479736328,0.0,0.13768911361694336,0.0,10.0,13,0.334,0.208,"{'p': 10.0, 'min_pts': 13, 'merge_threshold': 0.334, 'alpha': 0.208}",0.0,0.0,0.0,15
7.403664827346802,0.0,2.838162899017334,0.0,6.0,3,0.001,0.01,"{'p': 6.0, 'min_pts': 3, 'merge_threshold': 0.001, 'alpha': 0.01}",1.0,1.0,0.0,1
0.8380980491638184,0.0,0.13656258583068848,0.0,5.0,9,0.112,0.208,"{'p': 5.0, 'min_pts': 9, 'merge_threshold': 0.112, 'alpha': 0.208}",0.0,0.0,0.0,15
0.17703819274902344,0.0,0.004000663757324219,0.0,7.0,1,0.5,0.702,"{'p': 7.0, 'min_pts': 1, 'merge_threshold': 0.5, 'alpha': 0.702}",0.0,0.0,0.0,15
0.17904925346374512,0.0,0.004004716873168945,0.0,7.0,1,0.167,0.109,"{'p': 7.0, 'min_pts': 1, 'merge_threshold': 0.167, 'alpha': 0.109}",0.0,0.0,0.0,15
0.5720267295837402,0.0,0.07805824279785156,0.0,3.0,7,0.445,0.9,"{'p': 3.0, 'min_pts': 7, 'merge_threshold': 0.445, 'alpha': 0.9}",0.0,0.0,0.0,15
3.5291554927825928,0.0,1.6976408958435059,0.0,7.0,9,0.001,0.109,"{'p': 7.0, 'min_pts': 9, 'merge_threshold': 0.001, 'alpha': 0.109}",0.01823769850850569,0.01823769850850569,0.0,9
3.4501237869262695,0.0,0.2200477123260498,0.0,8.0,9,0.001,0.307,"{'p': 8.0, 'min_pts': 9, 'merge_threshold': 0.001, 'alpha': 0.307}",0.0,0.0,0.0,15
1.253427505493164,0.0,0.13203048706054688,0.0,1.0,11,0.056,0.109,"{'p': 1.0, 'min_pts': 11, 'merge_threshold': 0.056, 'alpha': 0.109}",0.0,0.0,0.0,15
0.5616309642791748,0.0,0.0789330005645752,0.0,6.0,20,0.223,0.9,"{'p': 6.0, 'min_pts': 20, 'merge_threshold': 0.223, 'alpha': 0.9}",0.0,0.0,0.0,15
0.5875487327575684,0.0,0.16603755950927734,0.0,9.0,5,0.223,0.307,"{'p': 9.0, 'min_pts': 5, 'merge_threshold': 0.223, 'alpha': 0.307}",0.0,0.0,0.0,15
2.319915294647217,0.0,0.6402156352996826,0.0,6.0,11,0.056,0.01,"{'p': 6.0, 'min_pts': 11, 'merge_threshold': 0.056, 'alpha': 0.01}",0.0,0.0,0.0,15
0.19204473495483398,0.0,0.004199028015136719,0.0,10.0,1,0.223,0.406,"{'p': 10.0, 'min_pts': 1, 'merge_threshold': 0.223, 'alpha': 0.406}",0.0,0.0,0.0,15
1.8533928394317627,0.0,0.5482466220855713,0.0,9.0,9,0.334,0.01,"{'p': 9.0, 'min_pts': 9, 'merge_threshold': 0.334, 'alpha': 0.01}",0.0,0.0,0.0,15
0.18404364585876465,0.0,0.003997087478637695,0.0,5.0,1,0.278,0.9,"{'p': 5.0, 'min_pts': 1, 'merge_threshold': 0.278, 'alpha': 0.9}",0.0,0.0,0.0,15
0.5730350017547607,0.0,0.0710141658782959,0.0,7.0,17,0.278,0.702,"{'p': 7.0, 'min_pts': 17, 'merge_threshold': 0.278, 'alpha': 0.702}",0.0,0.0,0.0,15
0.6080939769744873,0.0,0.04899477958679199,0.0,10.0,15,0.334,0.109,"{'p': 10.0, 'min_pts': 15, 'merge_threshold': 0.334, 'alpha': 0.109}",0.0,0.0,0.0,15
0.6891241073608398,0.0,0.13489675521850586,0.0,6.0,11,0.112,0.702,"{'p': 6.0, 'min_pts': 11, 'merge_threshold': 0.112, 'alpha': 0.702}",0.0,0.0,0.0,15
0.5540294647216797,0.0,0.08602070808410645,0.0,2.0,13,0.5,0.702,"{'p': 2.0, 'min_pts': 13, 'merge_threshold': 0.5, 'alpha': 0.702}",0.0,0.0,0.0,15
4.2763731479644775,0.0,0.7288858890533447,0.0,10.0,7,0.001,0.406,"{'p': 10.0, 'min_pts': 7, 'merge_threshold': 0.001, 'alpha': 0.406}",0.03613125230428905,0.03613125230428905,0.0,7
1.8305535316467285,0.0,0.5671279430389404,0.0,4.0,9,0.112,0.01,"{'p': 4.0, 'min_pts': 9, 'merge_threshold': 0.112, 'alpha': 0.01}",0.0,0.0,0.0,15
0.7571682929992676,0.0,0.10608363151550293,0.0,3.0,15,0.167,0.109,"{'p': 3.0, 'min_pts': 15, 'merge_threshold': 0.167, 'alpha': 0.109}",0.0,0.0,0.0,15
1.2163448333740234,0.0,0.4301645755767822,0.0,5.0,3,0.112,0.109,"{'p': 5.0, 'min_pts': 3, 'merge_threshold': 0.112, 'alpha': 0.109}",0.0,0.0,0.0,15
0.5721297264099121,0.0,0.08407115936279297,0.0,1.0,15,0.223,0.702,"{'p': 1.0, 'min_pts': 15, 'merge_threshold': 0.223, 'alpha': 0.702}",0.0,0.0,0.0,15
5.820456027984619,0.0,2.2566752433776855,0.0,5.0,5,0.001,0.504,"{'p': 5.0, 'min_pts': 5, 'merge_threshold': 0.001, 'alpha': 0.504}",0.06219589591707214,0.06219589591707214,0.0,5
0.55918288230896,0.0,0.16405439376831055,0.0,9.0,9,0.445,0.504,"{'p': 9.0, 'min_pts': 9, 'merge_threshold': 0.445, 'alpha': 0.504}",0.0,0.0,0.0,15
0.7492396831512451,0.0,0.12103271484375,0.0,2.0,15,0.112,0.504,"{'p': 2.0, 'min_pts': 15, 'merge_threshold': 0.112, 'alpha': 0.504}",0.0,0.0,0.0,15
0.5691437721252441,0.0,0.17610716819763184,0.0,2.0,20,0.389,0.406,"{'p': 2.0, 'min_pts': 20, 'merge_threshold': 0.389, 'alpha': 0.406}",0.0,0.0,0.0,15
0.5651443004608154,0.0,0.0810849666595459,0.0,8.0,7,0.278,0.9,"{'p': 8.0, 'min_pts': 7, 'merge_threshold': 0.278, 'alpha': 0.9}",0.0,0.0,0.0,15
0.5701985359191895,0.0,0.08301544189453125,0.0,8.0,17,0.5,0.9,"{'p': 8.0, 'min_pts': 17, 'merge_threshold': 0.5, 'alpha': 0.9}",0.0,0.0,0.0,15
0.5801985263824463,0.0,0.04901313781738281,0.0,5.0,9,0.5,0.208,"{'p': 5.0, 'min_pts': 9, 'merge_threshold': 0.5, 'alpha': 0.208}",0.0,0.0,0.0,15
0.6151981353759766,0.0,0.08201861381530762,0.0,4.0,15,0.167,0.504,"{'p': 4.0, 'min_pts': 15, 'merge_threshold': 0.167, 'alpha': 0.504}",0.0,0.0,0.0,15
2.1057326793670654,0.0,0.3850898742675781,0.0,2.0,13,0.223,0.01,"{'p': 2.0, 'min_pts': 13, 'merge_threshold': 0.223, 'alpha': 0.01}",0.0,0.0,0.0,15
0.6261394023895264,0.0,0.04001116752624512,0.0,9.0,20,0.389,0.109,"{'p': 9.0, 'min_pts': 20, 'merge_threshold': 0.389, 'alpha': 0.109}",0.0,0.0,0.0,15
0.5651235580444336,0.0,0.1681675910949707,0.0,6.0,13,0.278,0.406,"{'p': 6.0, 'min_pts': 13, 'merge_threshold': 0.278, 'alpha': 0.406}",0.0,0.0,0.0,15
2.055737257003784,0.0,0.11001181602478027,0.0,10.0,11,0.001,0.406,"{'p': 10.0, 'min_pts': 11, 'merge_threshold': 0.001, 'alpha': 0.406}",0.01729106628242075,0.01729106628242075,0.0,10
2.3899738788604736,0.0,0.6857178211212158,0.0,6.0,3,0.389,0.01,"{'p': 6.0, 'min_pts': 3, 'merge_threshold': 0.389, 'alpha': 0.01}",0.0,0.0,0.0,15
0.18404340744018555,0.0,0.004002571105957031,0.0,8.0,1,0.223,0.603,"{'p': 8.0, 'min_pts': 1, 'merge_threshold': 0.223, 'alpha': 0.603}",0.0,0.0,0.0,15
0.7434720993041992,0.0,0.13502907752990723,0.0,2.0,5,0.112,0.603,"{'p': 2.0, 'min_pts': 5, 'merge_threshold': 0.112, 'alpha': 0.603}",0.0,0.0,0.0,15
0.5904572010040283,0.0,0.13601326942443848,0.0,1.0,13,0.389,0.208,"{'p': 1.0, 'min_pts': 13, 'merge_threshold': 0.389, 'alpha': 0.208}",0.0,0.0,0.0,15
0.834491491317749,0.0,0.13704156875610352,0.0,6.0,20,0.056,0.504,"{'p': 6.0, 'min_pts': 20, 'merge_threshold': 0.056, 'alpha': 0.504}",0.0,0.0,0.0,15
0.19304394721984863,0.0,0.0040013790130615234,0.0,1.0,1,0.278,0.702,"{'p': 1.0, 'min_pts': 1, 'merge_threshold': 0.278, 'alpha': 0.702}",0.0,0.0,0.0,15
2.611584186553955,0.0,0.5529534816741943,0.0,8.0,13,0.001,0.109,"{'p': 8.0, 'min_pts': 13, 'merge_threshold': 0.001, 'alpha': 0.109}",0.0,0.0,0.0,15
0.6554524898529053,0.0,0.07901811599731445,0.0,1.0,3,0.389,0.702,"{'p': 1.0, 'min_pts': 3, 'merge_threshold': 0.389, 'alpha': 0.702}",0.0,0.0,0.0,15
0.5834360122680664,0.0,0.08301758766174316,0.0,5.0,13,0.389,0.9,"{'p': 5.0, 'min_pts': 13, 'merge_threshold': 0.389, 'alpha': 0.9}",0.0,0.0,0.0,15
0.5573029518127441,0.0,0.08402824401855469,0.0,2.0,20,0.5,0.9,"{'p': 2.0, 'min_pts': 20, 'merge_threshold': 0.5, 'alpha': 0.9}",0.0,0.0,0.0,15
0.5350003242492676,0.0,0.15702128410339355,0.0,6.0,17,0.445,0.307,"{'p': 6.0, 'min_pts': 17, 'merge_threshold': 0.445, 'alpha': 0.307}",0.0,0.0,0.0,15
0.6631085872650146,0.0,0.09102225303649902,0.0,4.0,3,0.389,0.603,"{'p': 4.0, 'min_pts': 3, 'merge_threshold': 0.389, 'alpha': 0.603}",0.01729106628242075,0.01729106628242075,0.0,10
0.5140483379364014,0.0,0.06304049491882324,0.0,7.0,15,0.334,0.702,"{'p': 7.0, 'min_pts': 15, 'merge_threshold': 0.334, 'alpha': 0.702}",0.0,0.0,0.0,15
2.472233533859253,0.0,0.45839881896972656,0.0,7.0,20,0.001,0.01,"{'p': 7.0, 'min_pts': 20, 'merge_threshold': 0.001, 'alpha': 0.01}",0.0,0.0,0.0,15
1.322889804840088,0.0,0.3381681442260742,0.0,10.0,13,0.112,0.01,"{'p': 10.0, 'min_pts': 13, 'merge_threshold': 0.112, 'alpha': 0.01}",0.0,0.0,0.0,15
