mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_stab_period,param_gamma_normal,param_ff,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0.7195863723754883,0.0,0.10302519798278809,0.0,15,0.5,0.772,"{'stab_period': 15, 'gamma_normal': 0.5, 'ff': 0.772}",0.004230882235102433,0.004230882235102433,0.0,65
0.41751575469970703,0.0,0.08801817893981934,0.0,17,0.555,0.936,"{'stab_period': 17, 'gamma_normal': 0.555, 'ff': 0.936}",0.009746022062988979,0.009746022062988979,0.0,17
0.47252392768859863,0.0,0.09302234649658203,0.0,4,0.777,0.718,"{'stab_period': 4, 'gamma_normal': 0.777, 'ff': 0.718}",0.004230882235102433,0.004230882235102433,0.0,65
0.6226334571838379,0.0,0.09595274925231934,0.0,17,0.833,0.663,"{'stab_period': 17, 'gamma_normal': 0.833, 'ff': 0.663}",0.005682752326303094,0.005682752326303094,0.0,29
0.4646162986755371,0.0,0.13002824783325195,0.0,4,0.722,0.609,"{'stab_period': 4, 'gamma_normal': 0.722, 'ff': 0.609}",0.004230882235102433,0.004230882235102433,0.0,65
0.36960864067077637,0.0,0.05001044273376465,0.0,20,0.611,0.99,"{'stab_period': 20, 'gamma_normal': 0.611, 'ff': 0.99}",0.0,0.0,0.0,92
0.4906320571899414,0.0,0.09402203559875488,0.0,4,0.833,0.609,"{'stab_period': 4, 'gamma_normal': 0.833, 'ff': 0.609}",0.004230882235102433,0.004230882235102433,0.0,65
0.5466456413269043,0.0,0.2360527515411377,0.0,0,0.555,0.936,"{'stab_period': 0, 'gamma_normal': 0.555, 'ff': 0.936}",0.029102378218958454,0.029102378218958454,0.0,1
0.49863147735595703,0.0,0.0960242748260498,0.0,17,0.555,0.663,"{'stab_period': 17, 'gamma_normal': 0.555, 'ff': 0.663}",0.005682752326303094,0.005682752326303094,0.0,29
0.7056870460510254,0.0,0.10101938247680664,0.0,20,0.722,0.5,"{'stab_period': 20, 'gamma_normal': 0.722, 'ff': 0.5}",0.006165814655556371,0.006165814655556371,0.0,23
0.677668571472168,0.0,0.09401893615722656,0.0,13,0.722,0.718,"{'stab_period': 13, 'gamma_normal': 0.722, 'ff': 0.718}",0.004230882235102433,0.004230882235102433,0.0,65
0.5636169910430908,0.0,0.10102629661560059,0.0,4,0.722,0.554,"{'stab_period': 4, 'gamma_normal': 0.722, 'ff': 0.554}",0.004230882235102433,0.004230882235102433,0.0,65
0.508634090423584,0.0,0.059012651443481445,0.0,17,0.833,0.99,"{'stab_period': 17, 'gamma_normal': 0.833, 'ff': 0.99}",0.0,0.0,0.0,92
0.7046768665313721,0.0,0.0960230827331543,0.0,11,0.722,0.663,"{'stab_period': 11, 'gamma_normal': 0.722, 'ff': 0.663}",0.004346740011157982,0.004346740011157982,0.0,48
0.3666069507598877,0.0,0.05501198768615723,0.0,2,0.888,0.99,"{'stab_period': 2, 'gamma_normal': 0.888, 'ff': 0.99}",0.0,0.0,0.0,92
0.5446469783782959,0.0,0.09613037109375,0.0,6,0.666,0.554,"{'stab_period': 6, 'gamma_normal': 0.666, 'ff': 0.554}",0.004346740011157982,0.004346740011157982,0.0,48
0.8297088146209717,0.0,0.09402036666870117,0.0,8,0.5,0.554,"{'stab_period': 8, 'gamma_normal': 0.5, 'ff': 0.554}",0.004346740011157982,0.004346740011157982,0.0,48
0.8247087001800537,0.0,0.09401893615722656,0.0,13,0.5,0.5,"{'stab_period': 13, 'gamma_normal': 0.5, 'ff': 0.5}",0.004230882235102433,0.004230882235102433,0.0,65
0.5906562805175781,0.0,0.13702893257141113,0.0,0,0.5,0.827,"{'stab_period': 0, 'gamma_normal': 0.5, 'ff': 0.827}",0.0031222202269907294,0.0031222202269907294,0.0,90
0.674673318862915,0.0,0.08602118492126465,0.0,13,0.999,0.718,"{'stab_period': 13, 'gamma_normal': 0.999, 'ff': 0.718}",0.004604664476677616,0.004604664476677616,0.0,40
0.6881532669067383,0.0,0.14203429222106934,0.0,4,0.5,0.881,"{'stab_period': 4, 'gamma_normal': 0.5, 'ff': 0.881}",0.012909871517995532,0.012909871517995532,0.0,8
0.6411442756652832,0.0,0.09302067756652832,0.0,4,0.888,0.718,"{'stab_period': 4, 'gamma_normal': 0.888, 'ff': 0.718}",0.004230882235102433,0.004230882235102433,0.0,65
0.8811993598937988,0.0,0.16203522682189941,0.0,17,0.999,0.772,"{'stab_period': 17, 'gamma_normal': 0.999, 'ff': 0.772}",0.004479461925896957,0.004479461925896957,0.0,42
0.7011592388153076,0.0,0.16904020309448242,0.0,4,0.5,0.772,"{'stab_period': 4, 'gamma_normal': 0.5, 'ff': 0.772}",0.004123699612656629,0.004123699612656629,0.0,83
0.7291653156280518,0.0,0.16703534126281738,0.0,6,0.666,0.718,"{'stab_period': 6, 'gamma_normal': 0.666, 'ff': 0.718}",0.004346740011157982,0.004346740011157982,0.0,48
0.787177324295044,0.0,0.09001970291137695,0.0,20,0.555,0.554,"{'stab_period': 20, 'gamma_normal': 0.555, 'ff': 0.554}",0.006165814655556371,0.006165814655556371,0.0,23
0.46410346031188965,0.0,0.08501935005187988,0.0,17,0.5,0.554,"{'stab_period': 17, 'gamma_normal': 0.5, 'ff': 0.554}",0.005682752326303094,0.005682752326303094,0.0,29
0.4521005153656006,0.0,0.09002161026000977,0.0,15,0.722,0.827,"{'stab_period': 15, 'gamma_normal': 0.722, 'ff': 0.827}",0.004230882235102433,0.004230882235102433,0.0,65
