mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_radius,param_min_samples,param_decay,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
1.7683861255645752,0.0,0.21105051040649414,0.0,0.389,2,1155,"{'radius': 0.389, 'min_samples': 2, 'decay': 1155}",0.0,0.0,0.0,46
1.7273890972137451,0.0,0.20704936981201172,0.0,0.445,4,1788,"{'radius': 0.445, 'min_samples': 4, 'decay': 1788}",0.0,0.0,0.0,46
1.5593547821044922,0.0,0.18703842163085938,0.0,0.112,12,944,"{'radius': 0.112, 'min_samples': 12, 'decay': 944}",0.19857371131548093,0.19857371131548093,0.0,15
1.6463627815246582,0.0,0.2000441551208496,0.0,0.445,14,733,"{'radius': 0.445, 'min_samples': 14, 'decay': 733}",0.0,0.0,0.0,46
1.6583621501922607,0.0,0.1760401725769043,0.0,0.112,10,522,"{'radius': 0.112, 'min_samples': 10, 'decay': 522}",0.10537043255519066,0.10537043255519066,0.0,34
1.6853828430175781,0.0,0.2000441551208496,0.0,0.5,6,2000,"{'radius': 0.5, 'min_samples': 6, 'decay': 2000}",0.0,0.0,0.0,46
1.622365951538086,0.0,0.20804643630981445,0.0,0.112,14,522,"{'radius': 0.112, 'min_samples': 14, 'decay': 522}",0.10537043255519066,0.10537043255519066,0.0,34
2.2455062866210938,0.0,0.6021370887756348,0.0,0.001,4,1788,"{'radius': 0.001, 'min_samples': 4, 'decay': 1788}",-6.815721000468094e-05,-6.815721000468094e-05,0.0,99
1.7493929862976074,0.0,0.2030501365661621,0.0,0.445,4,733,"{'radius': 0.445, 'min_samples': 4, 'decay': 733}",0.0,0.0,0.0,46
1.6543726921081543,0.0,0.20204854011535645,0.0,0.5,10,100,"{'radius': 0.5, 'min_samples': 10, 'decay': 100}",0.0,0.0,0.0,46
1.7573943138122559,0.0,0.1920473575592041,0.0,0.334,10,944,"{'radius': 0.334, 'min_samples': 10, 'decay': 944}",0.0,0.0,0.0,46
1.645369052886963,0.0,0.16603827476501465,0.0,0.112,10,311,"{'radius': 0.112, 'min_samples': 10, 'decay': 311}",0.0,0.0,0.0,46
1.7243874073028564,0.0,0.21605157852172852,0.0,0.445,14,2000,"{'radius': 0.445, 'min_samples': 14, 'decay': 2000}",0.0,0.0,0.0,46
1.5843582153320312,0.0,0.17203593254089355,0.0,0.278,10,733,"{'radius': 0.278, 'min_samples': 10, 'decay': 733}",0.11500524041719801,0.11500524041719801,0.0,29
1.6303634643554688,0.0,0.22605156898498535,0.0,0.056,16,2000,"{'radius': 0.056, 'min_samples': 16, 'decay': 2000}",0.30225643456862566,0.30225643456862566,0.0,6
1.5593559741973877,0.0,0.18903899192810059,0.0,0.167,8,311,"{'radius': 0.167, 'min_samples': 8, 'decay': 311}",0.0,0.0,0.0,46
1.5503489971160889,0.0,0.17403674125671387,0.0,0.223,2,311,"{'radius': 0.223, 'min_samples': 2, 'decay': 311}",0.0,0.0,0.0,46
1.5603516101837158,0.0,0.15704011917114258,0.0,0.334,2,100,"{'radius': 0.334, 'min_samples': 2, 'decay': 100}",0.0,0.0,0.0,46
2.246511936187744,0.0,0.5831270217895508,0.0,0.001,2,1366,"{'radius': 0.001, 'min_samples': 2, 'decay': 1366}",0.00012797223854574762,0.00012797223854574762,0.0,45
1.6963858604431152,0.0,0.2110428810119629,0.0,0.334,20,944,"{'radius': 0.334, 'min_samples': 20, 'decay': 944}",0.0,0.0,0.0,46
1.7313895225524902,0.0,0.18804192543029785,0.0,0.112,2,1577,"{'radius': 0.112, 'min_samples': 2, 'decay': 1577}",0.260372628649856,0.260372628649856,0.0,11
1.6823797225952148,0.0,0.21404671669006348,0.0,0.112,16,944,"{'radius': 0.112, 'min_samples': 16, 'decay': 944}",0.19857371131548093,0.19857371131548093,0.0,15
1.7173879146575928,0.0,0.20904541015625,0.0,0.445,20,1155,"{'radius': 0.445, 'min_samples': 20, 'decay': 1155}",0.0,0.0,0.0,46
1.738389253616333,0.0,0.19304323196411133,0.0,0.112,2,1155,"{'radius': 0.112, 'min_samples': 2, 'decay': 1155}",0.17987267038562685,0.17987267038562685,0.0,25
1.637373685836792,0.0,0.2330474853515625,0.0,0.167,8,944,"{'radius': 0.167, 'min_samples': 8, 'decay': 944}",0.19027342269880992,0.19027342269880992,0.0,17
1.659372329711914,0.0,0.17803955078125,0.0,0.5,4,311,"{'radius': 0.5, 'min_samples': 4, 'decay': 311}",0.0,0.0,0.0,46
1.714385747909546,0.0,0.18804216384887695,0.0,0.445,2,311,"{'radius': 0.445, 'min_samples': 2, 'decay': 311}",0.0,0.0,0.0,46
1.765394926071167,0.0,0.19805240631103516,0.0,0.389,10,1366,"{'radius': 0.389, 'min_samples': 10, 'decay': 1366}",0.0,0.0,0.0,46
1.6833806037902832,0.0,0.18504071235656738,0.0,0.5,18,1155,"{'radius': 0.5, 'min_samples': 18, 'decay': 1155}",0.0,0.0,0.0,46
1.620365858078003,0.0,0.18804121017456055,0.0,0.223,16,733,"{'radius': 0.223, 'min_samples': 16, 'decay': 733}",0.18862286358659489,0.18862286358659489,0.0,20
2.36653208732605,0.0,0.624143123626709,0.0,0.001,4,2000,"{'radius': 0.001, 'min_samples': 4, 'decay': 2000}",-6.815721000468094e-05,-6.815721000468094e-05,0.0,99
1.7433912754058838,0.0,0.2050461769104004,0.0,0.445,4,1577,"{'radius': 0.445, 'min_samples': 4, 'decay': 1577}",0.0,0.0,0.0,46
1.6943848133087158,0.0,0.15903449058532715,0.0,0.223,10,1577,"{'radius': 0.223, 'min_samples': 10, 'decay': 1577}",0.02547821517867244,0.02547821517867244,0.0,42
1.5303459167480469,0.0,0.18204045295715332,0.0,0.223,20,944,"{'radius': 0.223, 'min_samples': 20, 'decay': 944}",0.18862286358659489,0.18862286358659489,0.0,20
1.701383113861084,0.0,0.1870415210723877,0.0,0.223,2,944,"{'radius': 0.223, 'min_samples': 2, 'decay': 944}",0.18862286358659489,0.18862286358659489,0.0,20
