mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_min_pts,param_merge_threshold,param_alpha,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
11.624922752380371,0.0,2.2770323753356934,0.0,16,0.001,0.504,"{'min_pts': 16, 'merge_threshold': 0.001, 'alpha': 0.504}",0.0,0.0,0.0,86
4.212516784667969,0.0,1.9634413719177246,0.0,18,0.056,0.801,"{'min_pts': 18, 'merge_threshold': 0.056, 'alpha': 0.801}",0.003802910497584267,0.003802910497584267,0.0,78
2.2695624828338623,0.0,0.9032018184661865,0.0,6,0.278,0.406,"{'min_pts': 6, 'merge_threshold': 0.278, 'alpha': 0.406}",0.12095493049516781,0.12095493049516781,0.0,10
3.2277755737304688,0.0,1.970963954925537,0.0,18,0.334,0.307,"{'min_pts': 18, 'merge_threshold': 0.334, 'alpha': 0.307}",0.08710966062131695,0.08710966062131695,0.0,45
2.324651002883911,0.0,0.49103331565856934,0.0,6,0.223,0.208,"{'min_pts': 6, 'merge_threshold': 0.223, 'alpha': 0.208}",0.09816409020131382,0.09816409020131382,0.0,36
3.6439430713653564,0.0,1.171708583831787,0.0,20,0.112,0.9,"{'min_pts': 20, 'merge_threshold': 0.112, 'alpha': 0.9}",2.7893969435185494e-05,2.7893969435185494e-05,0.0,85
2.2895662784576416,0.0,0.6271407604217529,0.0,6,0.334,0.208,"{'min_pts': 6, 'merge_threshold': 0.334, 'alpha': 0.208}",0.09711190326586089,0.09711190326586089,0.0,38
11.761949300765991,0.0,8.471998453140259,0.0,2,0.056,0.801,"{'min_pts': 2, 'merge_threshold': 0.056, 'alpha': 0.801}",0.20520939184930784,0.20520939184930784,0.0,2
4.754636287689209,0.0,1.8649444580078125,0.0,18,0.056,0.307,"{'min_pts': 18, 'merge_threshold': 0.056, 'alpha': 0.307}",0.09621975231484343,0.09621975231484343,0.0,39
5.524752378463745,0.0,2.8853471279144287,0.0,20,0.223,0.01,"{'min_pts': 20, 'merge_threshold': 0.223, 'alpha': 0.01}",0.06833483743023139,0.06833483743023139,0.0,54
2.9447131156921387,0.0,1.4448435306549072,0.0,14,0.223,0.406,"{'min_pts': 14, 'merge_threshold': 0.223, 'alpha': 0.406}",0.1183479581519429,0.1183479581519429,0.0,19
2.42659592628479,0.0,0.6261401176452637,0.0,6,0.223,0.109,"{'min_pts': 6, 'merge_threshold': 0.223, 'alpha': 0.109}",0.0872742514072143,0.0872742514072143,0.0,44
3.222775459289551,0.0,0.7776939868927002,0.0,18,0.334,0.9,"{'min_pts': 18, 'merge_threshold': 0.334, 'alpha': 0.9}",0.1196449447043088,0.1196449447043088,0.0,16
2.8126866817474365,0.0,0.3560791015625,0.0,12,0.223,0.307,"{'min_pts': 12, 'merge_threshold': 0.223, 'alpha': 0.307}",0.06014059739933177,0.06014059739933177,0.0,59
2.1275298595428467,0.0,0.4871087074279785,0.0,4,0.389,0.9,"{'min_pts': 4, 'merge_threshold': 0.389, 'alpha': 0.9}",0.007635232643657456,0.007635232643657456,0.0,75
2.7431347370147705,0.0,1.1908645629882812,0.0,8,0.167,0.109,"{'min_pts': 8, 'merge_threshold': 0.167, 'alpha': 0.109}",0.07632916078776998,0.07632916078776998,0.0,53
8.713215589523315,0.0,1.488858699798584,0.0,10,0.001,0.109,"{'min_pts': 10, 'merge_threshold': 0.001, 'alpha': 0.109}",0.0,0.0,0.0,86
11.93250846862793,0.0,2.0939900875091553,0.0,14,0.001,0.01,"{'min_pts': 14, 'merge_threshold': 0.001, 'alpha': 0.01}",0.0,0.0,0.0,86
17.222218990325928,0.0,14.505441427230835,0.0,2,0.001,0.603,"{'min_pts': 2, 'merge_threshold': 0.001, 'alpha': 0.603}",0.04320903283947991,0.04320903283947991,0.0,67
2.7911465167999268,0.0,0.3430759906768799,0.0,14,0.5,0.406,"{'min_pts': 14, 'merge_threshold': 0.5, 'alpha': 0.406}",0.05484277101073667,0.05484277101073667,0.0,64
5.0843589305877686,0.0,0.8402340412139893,0.0,6,0.001,0.702,"{'min_pts': 6, 'merge_threshold': 0.001, 'alpha': 0.702}",0.00026009563615784646,0.00026009563615784646,0.0,82
2.226499557495117,0.0,0.4957907199859619,0.0,6,0.389,0.406,"{'min_pts': 6, 'merge_threshold': 0.389, 'alpha': 0.406}",0.12133792163627949,0.12133792163627949,0.0,7
3.1382288932800293,0.0,0.36025238037109375,0.0,18,0.5,0.504,"{'min_pts': 18, 'merge_threshold': 0.5, 'alpha': 0.504}",0.04314521336510361,0.04314521336510361,0.0,68
5.357943773269653,0.0,0.9542131423950195,0.0,6,0.001,0.504,"{'min_pts': 6, 'merge_threshold': 0.001, 'alpha': 0.504}",0.0,0.0,0.0,86
2.469250202178955,0.0,1.0322320461273193,0.0,8,0.167,0.406,"{'min_pts': 8, 'merge_threshold': 0.167, 'alpha': 0.406}",0.12065552132423071,0.12065552132423071,0.0,13
6.207658529281616,0.0,2.7176570892333984,0.0,20,0.056,0.109,"{'min_pts': 20, 'merge_threshold': 0.056, 'alpha': 0.109}",0.019995658398677514,0.019995658398677514,0.0,71
14.18601942062378,0.0,2.564624309539795,0.0,18,0.001,0.109,"{'min_pts': 18, 'merge_threshold': 0.001, 'alpha': 0.109}",-1.2536127613081157e-05,-1.2536127613081157e-05,0.0,100
3.2069358825683594,0.0,1.2232747077941895,0.0,16,0.223,0.603,"{'min_pts': 16, 'merge_threshold': 0.223, 'alpha': 0.603}",0.1181297613909728,0.1181297613909728,0.0,20
3.374976634979248,0.0,0.6981565952301025,0.0,20,0.445,0.504,"{'min_pts': 20, 'merge_threshold': 0.445, 'alpha': 0.504}",0.0870346315349864,0.0870346315349864,0.0,46
2.5477914810180664,0.0,0.7981774806976318,0.0,10,0.389,0.307,"{'min_pts': 10, 'merge_threshold': 0.389, 'alpha': 0.307}",0.0881027380951084,0.0881027380951084,0.0,43
11.953818798065186,0.0,8.170944690704346,0.0,2,0.056,0.9,"{'min_pts': 2, 'merge_threshold': 0.056, 'alpha': 0.9}",0.278050718734617,0.278050718734617,0.0,1
4.415557861328125,0.0,1.4753296375274658,0.0,18,0.056,0.702,"{'min_pts': 18, 'merge_threshold': 0.056, 'alpha': 0.702}",0.09473467187535428,0.09473467187535428,0.0,40
2.6816444396972656,0.0,0.4631044864654541,0.0,10,0.223,0.702,"{'min_pts': 10, 'merge_threshold': 0.223, 'alpha': 0.702}",0.05218270153074167,0.05218270153074167,0.0,65
2.6735992431640625,0.0,1.4428472518920898,0.0,10,0.5,0.406,"{'min_pts': 10, 'merge_threshold': 0.5, 'alpha': 0.406}",0.1026049779446249,0.1026049779446249,0.0,34
8.342964172363281,0.0,1.4783313274383545,0.0,10,0.001,0.406,"{'min_pts': 10, 'merge_threshold': 0.001, 'alpha': 0.406}",0.04600262286501745,0.04600262286501745,0.0,66
2.5750977993011475,0.0,0.6331419944763184,0.0,10,0.389,0.208,"{'min_pts': 10, 'merge_threshold': 0.389, 'alpha': 0.208}",0.08605473511690134,0.08605473511690134,0.0,47
4.009469509124756,0.0,2.3380484580993652,0.0,18,0.389,0.01,"{'min_pts': 18, 'merge_threshold': 0.389, 'alpha': 0.01}",0.019966580277720008,0.019966580277720008,0.0,72
2.248028516769409,0.0,0.4901094436645508,0.0,4,0.112,0.702,"{'min_pts': 4, 'merge_threshold': 0.112, 'alpha': 0.702}",0.0074100145595173555,0.0074100145595173555,0.0,76
2.634115219116211,0.0,0.34412384033203125,0.0,10,0.223,0.603,"{'min_pts': 10, 'merge_threshold': 0.223, 'alpha': 0.603}",0.10356519603810324,0.10356519603810324,0.0,31
3.5723700523376465,0.0,1.069242000579834,0.0,10,0.056,0.603,"{'min_pts': 10, 'merge_threshold': 0.056, 'alpha': 0.603}",0.10371295263752953,0.10371295263752953,0.0,30
2.2435531616210938,0.0,0.7646951675415039,0.0,6,0.389,0.801,"{'min_pts': 6, 'merge_threshold': 0.389, 'alpha': 0.801}",0.0007697558259275552,0.0007697558259275552,0.0,80
2.0520286560058594,0.0,0.20904827117919922,0.0,4,0.5,0.603,"{'min_pts': 4, 'merge_threshold': 0.5, 'alpha': 0.603}",0.0,0.0,0.0,86
1.734508752822876,0.0,0.2119741439819336,0.0,2,0.5,0.01,"{'min_pts': 2, 'merge_threshold': 0.5, 'alpha': 0.01}",0.0,0.0,0.0,86
4.39555549621582,0.0,1.930434226989746,0.0,4,0.001,0.109,"{'min_pts': 4, 'merge_threshold': 0.001, 'alpha': 0.109}",0.19677306257129804,0.19677306257129804,0.0,3
2.945225238800049,0.0,1.5003376007080078,0.0,10,0.5,0.01,"{'min_pts': 10, 'merge_threshold': 0.5, 'alpha': 0.01}",0.08577328223900778,0.08577328223900778,0.0,48
3.1542298793792725,0.0,0.3410766124725342,0.0,16,0.389,0.504,"{'min_pts': 16, 'merge_threshold': 0.389, 'alpha': 0.504}",0.05678966323285924,0.05678966323285924,0.0,62
3.218243360519409,0.0,2.0214569568634033,0.0,16,0.167,0.504,"{'min_pts': 16, 'merge_threshold': 0.167, 'alpha': 0.504}",0.08550223909137981,0.08550223909137981,0.0,49
2.870166778564453,0.0,0.608137845993042,0.0,4,0.223,0.01,"{'min_pts': 4, 'merge_threshold': 0.223, 'alpha': 0.01}",0.06054186685827624,0.06054186685827624,0.0,57
2.507561445236206,0.0,0.9062023162841797,0.0,8,0.278,0.406,"{'min_pts': 8, 'merge_threshold': 0.278, 'alpha': 0.406}",0.12133792163627949,0.12133792163627949,0.0,7
2.6395909786224365,0.0,1.1842668056488037,0.0,12,0.5,0.9,"{'min_pts': 12, 'merge_threshold': 0.5, 'alpha': 0.9}",0.11636356413400957,0.11636356413400957,0.0,22
3.267733335494995,0.0,1.1773123741149902,0.0,8,0.056,0.702,"{'min_pts': 8, 'merge_threshold': 0.056, 'alpha': 0.702}",0.12154907012444315,0.12154907012444315,0.0,6
4.088968992233276,0.0,1.4683282375335693,0.0,10,0.167,0.01,"{'min_pts': 10, 'merge_threshold': 0.167, 'alpha': 0.01}",0.1029412066447477,0.1029412066447477,0.0,32
3.5498456954956055,0.0,0.3540775775909424,0.0,20,0.167,0.603,"{'min_pts': 20, 'merge_threshold': 0.167, 'alpha': 0.603}",0.06107690978528639,0.06107690978528639,0.0,55
4.978162050247192,0.0,1.1732637882232666,0.0,12,0.167,0.01,"{'min_pts': 12, 'merge_threshold': 0.167, 'alpha': 0.01}",0.0001878413883048099,0.0001878413883048099,0.0,83
3.570848226547241,0.0,1.8444139957427979,0.0,18,0.223,0.109,"{'min_pts': 18, 'merge_threshold': 0.223, 'alpha': 0.109}",0.06045195241050294,0.06045195241050294,0.0,58
2.6756491661071777,0.0,1.4453237056732178,0.0,12,0.278,0.406,"{'min_pts': 12, 'merge_threshold': 0.278, 'alpha': 0.406}",0.10551680568660683,0.10551680568660683,0.0,29
2.6457202434539795,0.0,1.1971845626831055,0.0,12,0.445,0.801,"{'min_pts': 12, 'merge_threshold': 0.445, 'alpha': 0.801}",0.12020004312277381,0.12020004312277381,0.0,14
2.9447097778320312,0.0,2.196493148803711,0.0,16,0.389,0.603,"{'min_pts': 16, 'merge_threshold': 0.389, 'alpha': 0.603}",0.12119286315046615,0.12119286315046615,0.0,9
2.774718999862671,0.0,0.7621233463287354,0.0,14,0.445,0.406,"{'min_pts': 14, 'merge_threshold': 0.445, 'alpha': 0.406}",0.09951977465129343,0.09951977465129343,0.0,35
2.6336376667022705,0.0,0.3500807285308838,0.0,12,0.445,0.603,"{'min_pts': 12, 'merge_threshold': 0.445, 'alpha': 0.603}",0.06087704403165723,0.06087704403165723,0.0,56
12.12578296661377,0.0,2.2206146717071533,0.0,16,0.001,0.307,"{'min_pts': 16, 'merge_threshold': 0.001, 'alpha': 0.307}",0.0,0.0,0.0,86
3.6198604106903076,0.0,1.7344026565551758,0.0,18,0.167,0.208,"{'min_pts': 18, 'merge_threshold': 0.167, 'alpha': 0.208}",4.877167214542792e-05,4.877167214542792e-05,0.0,84
2.633591413497925,0.0,1.7524082660675049,0.0,12,0.5,0.307,"{'min_pts': 12, 'merge_threshold': 0.5, 'alpha': 0.307}",0.08823123739482747,0.08823123739482747,0.0,42
2.6175878047943115,0.0,0.6421446800231934,0.0,10,0.167,0.702,"{'min_pts': 10, 'merge_threshold': 0.167, 'alpha': 0.702}",0.12576413913688295,0.12576413913688295,0.0,4
2.3535284996032715,0.0,0.3320746421813965,0.0,6,0.112,0.801,"{'min_pts': 6, 'merge_threshold': 0.112, 'alpha': 0.801}",0.012510521700520777,0.012510521700520777,0.0,74
3.002687692642212,0.0,0.7511682510375977,0.0,6,0.056,0.801,"{'min_pts': 6, 'merge_threshold': 0.056, 'alpha': 0.801}",0.10608329817216798,0.10608329817216798,0.0,27
2.512577533721924,0.0,1.4754610061645508,0.0,10,0.334,0.406,"{'min_pts': 10, 'merge_threshold': 0.334, 'alpha': 0.406}",0.10554380165832498,0.10554380165832498,0.0,28
3.8188719749450684,0.0,1.4293200969696045,0.0,14,0.056,0.801,"{'min_pts': 14, 'merge_threshold': 0.056, 'alpha': 0.801}",0.003961539795807893,0.003961539795807893,0.0,77
3.5878171920776367,0.0,1.8574166297912598,0.0,18,0.112,0.504,"{'min_pts': 18, 'merge_threshold': 0.112, 'alpha': 0.504}",-5.389385473340943e-06,-5.389385473340943e-06,0.0,99
10.63546633720398,0.0,1.715543508529663,0.0,16,0.056,0.01,"{'min_pts': 16, 'merge_threshold': 0.056, 'alpha': 0.01}",0.08504807771403332,0.08504807771403332,0.0,50
12.103528261184692,0.0,0.9418399333953857,0.0,20,0.001,0.702,"{'min_pts': 20, 'merge_threshold': 0.001, 'alpha': 0.702}",0.08087551042667418,0.08087551042667418,0.0,52
1.7243990898132324,0.0,0.21704888343811035,0.0,2,0.389,0.307,"{'min_pts': 2, 'merge_threshold': 0.389, 'alpha': 0.307}",0.0,0.0,0.0,86
2.074479818344116,0.0,0.3380765914916992,0.0,4,0.223,0.208,"{'min_pts': 4, 'merge_threshold': 0.223, 'alpha': 0.208}",0.05889157849834791,0.05889157849834791,0.0,60
2.5345816612243652,0.0,0.3560817241668701,0.0,10,0.334,0.9,"{'min_pts': 10, 'merge_threshold': 0.334, 'alpha': 0.9}",0.10261560375265628,0.10261560375265628,0.0,33
3.0076887607574463,0.0,1.8064038753509521,0.0,16,0.278,0.406,"{'min_pts': 16, 'merge_threshold': 0.278, 'alpha': 0.406}",0.10782715421077571,0.10782715421077571,0.0,25
3.195615530014038,0.0,1.3092930316925049,0.0,12,0.334,0.01,"{'min_pts': 12, 'merge_threshold': 0.334, 'alpha': 0.01}",0.10705092889586544,0.10705092889586544,0.0,26
2.016449451446533,0.0,0.3480803966522217,0.0,4,0.5,0.109,"{'min_pts': 4, 'merge_threshold': 0.5, 'alpha': 0.109}",0.0559608662130942,0.0559608662130942,0.0,63
3.244616985321045,0.0,1.1682636737823486,0.0,18,0.167,0.801,"{'min_pts': 18, 'merge_threshold': 0.167, 'alpha': 0.801}",0.11999553987012741,0.11999553987012741,0.0,15
2.126477003097534,0.0,0.21104931831359863,0.0,4,0.167,0.307,"{'min_pts': 4, 'merge_threshold': 0.167, 'alpha': 0.307}",0.0,0.0,0.0,86
3.2877371311187744,0.0,1.3202967643737793,0.0,18,0.167,0.603,"{'min_pts': 18, 'merge_threshold': 0.167, 'alpha': 0.603}",0.00046347110530912353,0.00046347110530912353,0.0,81
2.750614643096924,0.0,0.19504404067993164,0.0,12,0.278,0.208,"{'min_pts': 12, 'merge_threshold': 0.278, 'alpha': 0.208}",0.0,0.0,0.0,86
2.212496757507324,0.0,0.7691738605499268,0.0,6,0.223,0.702,"{'min_pts': 6, 'merge_threshold': 0.223, 'alpha': 0.702}",0.11636610054947766,0.11636610054947766,0.0,21
2.8576393127441406,0.0,1.8244118690490723,0.0,14,0.278,0.702,"{'min_pts': 14, 'merge_threshold': 0.278, 'alpha': 0.702}",0.11933050752649434,0.11933050752649434,0.0,17
2.936657190322876,0.0,0.7812397480010986,0.0,16,0.278,0.702,"{'min_pts': 16, 'merge_threshold': 0.278, 'alpha': 0.702}",0.12072742115741752,0.12072742115741752,0.0,12
2.030456066131592,0.0,0.6191368103027344,0.0,4,0.278,0.9,"{'min_pts': 4, 'merge_threshold': 0.278, 'alpha': 0.9}",0.041216899006662956,0.041216899006662956,0.0,69
2.1714866161346436,0.0,0.7931795120239258,0.0,6,0.5,0.9,"{'min_pts': 6, 'merge_threshold': 0.5, 'alpha': 0.9}",0.0009436538861250898,0.0009436538861250898,0.0,79
2.3705201148986816,0.0,0.49309468269348145,0.0,8,0.334,0.406,"{'min_pts': 8, 'merge_threshold': 0.334, 'alpha': 0.406}",0.11342928884538508,0.11342928884538508,0.0,24
2.400538682937622,0.0,0.9172308444976807,0.0,8,0.223,0.801,"{'min_pts': 8, 'merge_threshold': 0.223, 'alpha': 0.801}",0.11624569555385544,0.11624569555385544,0.0,23
2.327522039413452,0.0,0.49111056327819824,0.0,8,0.389,0.504,"{'min_pts': 8, 'merge_threshold': 0.389, 'alpha': 0.504}",0.11932388524651055,0.11932388524651055,0.0,18
3.320770025253296,0.0,1.5665128231048584,0.0,16,0.112,0.504,"{'min_pts': 16, 'merge_threshold': 0.112, 'alpha': 0.504}",-2.99057201231078e-06,-2.99057201231078e-06,0.0,98
2.6486213207244873,0.0,0.8832798004150391,0.0,10,0.278,0.603,"{'min_pts': 10, 'merge_threshold': 0.278, 'alpha': 0.603}",0.12081007672610578,0.12081007672610578,0.0,11
3.407865285873413,0.0,1.861114740371704,0.0,20,0.445,0.109,"{'min_pts': 20, 'merge_threshold': 0.445, 'alpha': 0.109}",0.0836158706678276,0.0836158706678276,0.0,51
