memory_r0,time_r0,clusters,memory_r1,time_r1,memory_r2,time_r2,memory_r3,time_r3,memory_r4,time_r4
0.06317901611328125,0.00011389999417588115,0,0.06317138671875,0.00010129998554475605,0.06316375732421875,9.620000491850078e-05,0.0631561279296875,9.960000170394778e-05,0.06314849853515625,0.00018959998851642013
0.00205230712890625,0.00013499998021870852,0,0.002044677734375,9.089999366551638e-05,0.00203704833984375,8.590001380071044e-05,0.0020294189453125,0.00010750000365078449,0.00202178955078125,0.00011309998808428645
0.00209808349609375,7.71000050008297e-05,0,0.0020904541015625,7.909999112598598e-05,0.00208282470703125,7.389998063445091e-05,0.0020751953125,9.310001041740179e-05,0.00206756591796875,9.400001727044582e-05
0.00211334228515625,7.14000198058784e-05,0,0.002105712890625,7.730000652372837e-05,0.00209808349609375,8.140000863932073e-05,0.0020904541015625,9.210000280290842e-05,0.00208282470703125,9.529999806545675e-05
0.00212860107421875,7.129998994059861e-05,0,0.0021209716796875,7.579999510198832e-05,0.00211334228515625,7.899999036453664e-05,0.002105712890625,8.090000483207405e-05,0.00209808349609375,9.079999290406704e-05
0.00214385986328125,7.029998232610524e-05,0,0.00213623046875,8.669999078847468e-05,0.00212860107421875,7.159999222494662e-05,0.0021209716796875,8.070000330917537e-05,0.00211334228515625,8.970001363195479e-05
0.00215911865234375,6.739998934790492e-05,0,0.0021514892578125,7.54999928176403e-05,0.00214385986328125,7.059998461045325e-05,0.00213623046875,9.590000263415277e-05,0.00212860107421875,9.06999921426177e-05
0.00217437744140625,7.850001566112041e-05,0,0.002166748046875,7.470001582987607e-05,0.00215911865234375,6.960000609979033e-05,0.0021514892578125,8.05000017862767e-05,0.00214385986328125,9.259997750632465e-05
0.00218963623046875,6.829999620094895e-05,0,0.0021820068359375,7.440001354552805e-05,0.00217437744140625,7.109998841769993e-05,0.002166748046875,7.939999341033399e-05,0.00215911865234375,8.889997843652964e-05
0.00220489501953125,6.700001540593803e-05,0,0.002197265625,7.559999357908964e-05,0.00218963623046875,6.9500005338341e-05,0.0021820068359375,7.909999112598598e-05,0.00217437744140625,8.850000449456275e-05
0.00222015380859375,7.929999264888465e-05,0,0.0022125244140625,7.579999510198832e-05,0.00220489501953125,6.859999848529696e-05,0.002197265625,8.299999171867967e-05,0.00218963623046875,9.00000159163028e-05
0.00223541259765625,6.940000457689166e-05,0,0.002227783203125,7.339997682720423e-05,0.00222015380859375,6.940000457689166e-05,0.0022125244140625,7.899999036453664e-05,0.00220489501953125,9.050001972354949e-05
0.00225067138671875,6.689998554065824e-05,0,0.0022430419921875,7.450001430697739e-05,0.00223541259765625,6.880000000819564e-05,0.002227783203125,7.890001870691776e-05,0.00222015380859375,8.830000297166407e-05
0.00226593017578125,6.960000609979033e-05,0,0.00225830078125,7.349997758865356e-05,0.00225067138671875,7.03000114299357e-05,0.0022430419921875,7.959999493323267e-05,0.00223541259765625,8.749999688006938e-05
0.00228118896484375,6.829999620094895e-05,0,0.0022735595703125,7.429998368024826e-05,0.00226593017578125,6.880000000819564e-05,0.00225830078125,8.239998714998364e-05,0.00225067138671875,9.06999921426177e-05
0.00229644775390625,6.86999992467463e-05,0,0.002288818359375,8.030000026337802e-05,0.00228118896484375,6.769999163225293e-05,0.0022735595703125,7.840001489967108e-05,0.00226593017578125,9.139999747276306e-05
0.00231170654296875,6.750001921318471e-05,0,0.0023040771484375,7.350000669248402e-05,0.00229644775390625,6.840002606622875e-05,0.002288818359375,7.769998046569526e-05,0.00228118896484375,8.809997234493494e-05
0.00232696533203125,6.629998097196221e-05,0,0.0023193359375,7.319997530430555e-05,0.00231170654296875,6.78999931551516e-05,0.0023040771484375,7.869998808018863e-05,0.00229644775390625,8.759999764151871e-05
0.00234222412109375,8.830000297166407e-05,0,0.0023345947265625,7.320000440813601e-05,0.00232696533203125,6.989997928030789e-05,0.0023193359375,7.790001109242439e-05,0.00231170654296875,8.999998681247234e-05
0.00235748291015625,6.799999391660094e-05,0,0.002349853515625,7.440001354552805e-05,0.00234222412109375,6.839999696239829e-05,0.0023345947265625,8.399999933317304e-05,0.00232696533203125,0.00010380000458098948
0.00237274169921875,7.049998384900391e-05,0,0.0023651123046875,7.280000136233866e-05,0.00235748291015625,6.809999467805028e-05,0.002349853515625,7.819998427294195e-05,0.00234222412109375,8.890000754036009e-05
0.00238800048828125,6.93999754730612e-05,0,0.00238037109375,7.280000136233866e-05,0.00237274169921875,6.880000000819564e-05,0.0023651123046875,7.919999188743532e-05,0.00235748291015625,8.979998528957367e-05
0.00240325927734375,0.00011150000500492752,0,0.0023956298828125,7.300000288523734e-05,0.00238800048828125,6.86999992467463e-05,0.00238037109375,7.90000194683671e-05,0.00237274169921875,9.220000356435776e-05
0.00241851806640625,7.380000897683203e-05,0,0.002410888671875,7.310000364668667e-05,0.00240325927734375,6.829999620094895e-05,0.0023956298828125,8.230001549236476e-05,0.00238800048828125,9.57000011112541e-05
0.00243377685546875,6.729998858645558e-05,0,0.0024261474609375,0.00014150000060908496,0.00241851806640625,6.930000381544232e-05,0.002410888671875,7.789998198859394e-05,0.00240325927734375,9.129999671131372e-05
0.00244903564453125,6.690001464448869e-05,0,0.00244140625,8.820000221021473e-05,0.00243377685546875,6.810002378188074e-05,0.0024261474609375,7.839998579584062e-05,0.00241851806640625,8.950001210905612e-05
0.00246429443359375,6.799999391660094e-05,0,0.0024566650390625,7.51999905332923e-05,0.00244903564453125,6.819999543949962e-05,0.00244140625,7.819998427294195e-05,0.00243377685546875,9.509999654255807e-05
