memory_r0,time_r0,clusters,memory_r1,time_r1,memory_r2,time_r2,memory_r3,time_r3,memory_r4,time_r4
0.080322265625,0.00010649999603629112,0,0.080322265625,9.310001041740179e-05,0.080322265625,9.720004163682461e-05,0.080322265625,9.28999506868422e-05,0.080322265625,0.00010949996067211032
0.0816192626953125,0.00057790003484115,2,0.0816192626953125,0.00043730001198127866,0.0816192626953125,0.00036420003743842244,0.0816192626953125,0.00033409998286515474,0.0816192626953125,0.00036180001916363835
0.08232879638671875,0.00033660000190138817,3,0.08232879638671875,0.00036720000207424164,0.08232879638671875,0.00032110000029206276,0.08232879638671875,0.0003192999865859747,0.08232879638671875,0.00034610001603141427
0.08301544189453125,0.0003836000105366111,4,0.08301544189453125,0.0003622000222094357,0.08301544189453125,0.00039380002999678254,0.08301544189453125,0.00036070001078769565,0.08301544189453125,0.00046440004371106625
0.08353424072265625,0.00048099999548867345,4,0.08353424072265625,0.0004675000091083348,0.08353424072265625,0.00048379995860159397,0.08353424072265625,0.00047480000648647547,0.08353424072265625,0.0005600000149570405
0.08416748046875,0.0005851999740116298,4,0.08416748046875,0.0005810000002384186,0.08416748046875,0.0005750000127591193,0.08416748046875,0.0005896000075154006,0.08416748046875,0.0009410000056959689
0.08483123779296875,0.0004916000179946423,5,0.08483123779296875,0.0005009999731555581,0.08483123779296875,0.0005367000121623278,0.08483123779296875,0.0004976000054739416,0.08483123779296875,0.0006163000361993909
0.08525848388671875,0.000651500013191253,5,0.08525848388671875,0.0006089000380598009,0.08525848388671875,0.0006274000043049455,0.08525848388671875,0.0006057000136934221,0.08525848388671875,0.0006475999834947288
0.08597564697265625,0.0006210000137798488,4,0.08597564697265625,0.0006108999950811267,0.08597564697265625,0.0006163000361993909,0.08597564697265625,0.0006642000516876578,0.08597564697265625,0.0007464000373147428
0.08638763427734375,0.000602399988565594,3,0.08638763427734375,0.0006179999909363687,0.08638763427734375,0.0006211000145412982,0.08638763427734375,0.0006110999966040254,0.08638763427734375,0.0007476999890059233
0.01041412353515625,0.0006750000175088644,2,0.01041412353515625,0.0006676999619230628,0.01041412353515625,0.0006546999793499708,0.01041412353515625,0.0006073000258766115,0.01041412353515625,0.0006635999889113009
0.010986328125,0.0006670000148005784,2,0.010986328125,0.0007060000207275152,0.010986328125,0.0006806000019423664,0.010986328125,0.0006833999650552869,0.010986328125,0.0008273000130429864
0.08870697021484375,0.0006165000377222896,3,0.08870697021484375,0.0006203000084497035,0.08870697021484375,0.0006241999799385667,0.08870697021484375,0.0006041000015102327,0.08870697021484375,0.0007437000167556107
0.01324462890625,0.0009041000157594681,2,0.01324462890625,0.0008145999745465815,0.01324462890625,0.0008110000053420663,0.01324462890625,0.0008001999813131988,0.01324462890625,0.0009846000466495752
0.09035491943359375,0.000651499954983592,3,0.09035491943359375,0.0006556999869644642,0.09035491943359375,0.0006413999944925308,0.09035491943359375,0.0007123000104911625,0.09035491943359375,0.0007602000259794295
0.014404296875,0.0007674999651499093,2,0.014404296875,0.0008526000310666859,0.014404296875,0.0007784999907016754,0.014404296875,0.0007912000291980803,0.014404296875,0.0008777999901212752
0.09151458740234375,0.000736100017093122,3,0.09151458740234375,0.0007206000154837966,0.09151458740234375,0.0007457999745383859,0.09151458740234375,0.0006873999955132604,0.09151458740234375,0.0009917000425048172
0.09220123291015625,0.0007501000072807074,4,0.09220123291015625,0.000763899995945394,0.09220123291015625,0.0007452000281773508,0.09220123291015625,0.0007288000197149813,0.09220123291015625,0.0008886000141501427
0.01678466796875,0.001127899973653257,2,0.01678466796875,0.0010516999755054712,0.01678466796875,0.0010606999858282506,0.01678466796875,0.0010239999974146485,0.01678466796875,0.0011967999744229019
0.09389495849609375,0.0007979999645613134,3,0.09389495849609375,0.0008203999605029821,0.09389495849609375,0.0008743000216782093,0.09389495849609375,0.0007869999972172081,0.09389495849609375,0.0011133000371046364
0.095916748046875,0.0008576000109314919,4,0.095916748046875,0.000927999964915216,0.095916748046875,0.0008795000030659139,0.095916748046875,0.0009071999811567366,0.095916748046875,0.0010464999941177666
0.0966033935546875,0.0008965999586507678,5,0.0966033935546875,0.0009160999907180667,0.0966033935546875,0.000965900020673871,0.0966033935546875,0.0009255000040866435,0.0966033935546875,0.00110219995258376
0.0972900390625,0.0010036000167019665,6,0.0972900390625,0.0009612999856472015,0.0972900390625,0.0009545000502839684,0.0972900390625,0.000934499956201762,0.0972900390625,0.0011114999651908875
0.0979461669921875,0.0015436999965459108,6,0.0979461669921875,0.001483400003053248,0.0979461669921875,0.0014683000044897199,0.0979461669921875,0.0015372000052593648,0.0979461669921875,0.001819099998101592
