memory_r0,time_r0,clusters,memory_r1,time_r1,memory_r2,time_r2,memory_r3,time_r3,memory_r4,time_r4
0.00440216064453125,0.00016820000018924475,0,0.00440216064453125,0.00015180004993453622,0.00440216064453125,0.00016660004621371627,0.00440216064453125,0.00017409998690709472,0.00440216064453125,0.00015320000238716602
0.00440216064453125,8.710002293810248e-05,0,0.00440216064453125,6.670004222542048e-05,0.00440216064453125,6.609997944906354e-05,0.00440216064453125,7.850001566112041e-05,0.00440216064453125,6.709998706355691e-05
0.00440216064453125,9.710004087537527e-05,0,0.00440216064453125,6.260001100599766e-05,0.00440216064453125,6.310001481324434e-05,0.00440216064453125,6.350001785904169e-05,0.00440216064453125,6.180000491440296e-05
0.00440216064453125,6.769999163225293e-05,0,0.00440216064453125,6.140000186860561e-05,0.00440216064453125,6.170000415295362e-05,0.00440216064453125,7.159996312111616e-05,0.00440216064453125,6.130000110715628e-05
0.00440216064453125,7.329997606575489e-05,0,0.00440216064453125,6.360001862049103e-05,0.00440216064453125,6.089999806135893e-05,0.00440216064453125,6.320001557469368e-05,0.00440216064453125,6.150000263005495e-05
0.00440216064453125,6.440002471208572e-05,0,0.00440216064453125,6.0399994254112244e-05,0.00440216064453125,6.0699996538460255e-05,0.00440216064453125,6.19000056758523e-05,0.00440216064453125,6.170000415295362e-05
0.00440216064453125,6.280001252889633e-05,0,0.00440216064453125,6.049999501556158e-05,0.00440216064453125,6.049999501556158e-05,0.00440216064453125,6.310001481324434e-05,0.00440216064453125,6.049999501556158e-05
0.00440216064453125,6.330001633614302e-05,0,0.00440216064453125,6.059999577701092e-05,0.00440216064453125,6.079999729990959e-05,0.00440216064453125,6.210000719875097e-05,0.00440216064453125,6.059999577701092e-05
0.00440216064453125,6.539997411891818e-05,0,0.00440216064453125,6.0399994254112244e-05,0.00440216064453125,5.989999044686556e-05,0.00440216064453125,6.279995432123542e-05,0.00440216064453125,6.049999501556158e-05
0.00440216064453125,7.210002513602376e-05,0,0.00440216064453125,6.040005246177316e-05,0.00440216064453125,6.330001633614302e-05,0.00440216064453125,6.410002242773771e-05,0.00440216064453125,6.0399994254112244e-05
0.00440216064453125,6.669998401775956e-05,0,0.00440216064453125,6.0100050177425146e-05,0.00440216064453125,6.059999577701092e-05,0.00440216064453125,6.369996117427945e-05,0.00440216064453125,5.9800047893077135e-05
0.00440216064453125,6.609997944906354e-05,0,0.00440216064453125,5.990004865452647e-05,0.00440216064453125,6.0500053223222494e-05,0.00440216064453125,6.200000643730164e-05,0.00440216064453125,5.989999044686556e-05
0.00440216064453125,6.680004298686981e-05,0,0.00440216064453125,6.019999273121357e-05,0.00440216064453125,6.049999501556158e-05,0.00440216064453125,6.390002090483904e-05,0.00440216064453125,5.979998968541622e-05
0.00440216064453125,6.799999391660094e-05,0,0.00440216064453125,6.059999577701092e-05,0.00440216064453125,6.009999196976423e-05,0.00440216064453125,6.439996650442481e-05,0.00440216064453125,6.019999273121357e-05
0.00440216064453125,6.960000609979033e-05,0,0.00440216064453125,6.009999196976423e-05,0.00440216064453125,5.989999044686556e-05,0.00440216064453125,6.839999696239829e-05,0.00440216064453125,6.0399994254112244e-05
0.00440216064453125,7.33000342734158e-05,0,0.00440216064453125,6.019999273121357e-05,0.00440216064453125,6.019999273121357e-05,0.00440216064453125,6.739998934790492e-05,0.00440216064453125,6.689998554065824e-05
0.00440216064453125,7.280003046616912e-05,0,0.00440216064453125,6.009999196976423e-05,0.00440216064453125,5.979998968541622e-05,0.00440216064453125,6.539997411891818e-05,0.00440216064453125,6.350001785904169e-05
0.00440216064453125,7.529999129474163e-05,0,0.00440216064453125,6.350001785904169e-05,0.00440216064453125,6.0399994254112244e-05,0.00440216064453125,8.700002217665315e-05,0.00440216064453125,6.079999729990959e-05
0.00440216064453125,7.139996159821749e-05,0,0.00440216064453125,6.0999998822808266e-05,0.00440216064453125,5.949998740106821e-05,0.00440216064453125,7.06000137142837e-05,0.00440216064453125,6.51999725960195e-05
0.00440216064453125,7.559999357908964e-05,0,0.00440216064453125,6.13999436609447e-05,0.00440216064453125,5.9999991208314896e-05,0.00440216064453125,6.480002775788307e-05,0.00440216064453125,6.0399994254112244e-05
0.00440216064453125,7.159996312111616e-05,0,0.00440216064453125,6.0399994254112244e-05,0.00440216064453125,5.959998816251755e-05,0.00440216064453125,7.069995626807213e-05,0.00440216064453125,6.009999196976423e-05
0.00440216064453125,7.020001066848636e-05,0,0.00440216064453125,6.019999273121357e-05,0.00440216064453125,6.0999998822808266e-05,0.00440216064453125,7.51999905332923e-05,0.00440216064453125,6.009999196976423e-05
0.00440216064453125,7.51999905332923e-05,0,0.00440216064453125,5.9699988923966885e-05,0.00440216064453125,5.930004408583045e-05,0.00440216064453125,6.330001633614302e-05,0.00440216064453125,6.019999273121357e-05
0.00440216064453125,7.309997454285622e-05,0,0.00440216064453125,5.959998816251755e-05,0.00440216064453125,5.959998816251755e-05,0.00440216064453125,6.499997107312083e-05,0.00440216064453125,6.009999196976423e-05
0.00440216064453125,6.839999696239829e-05,0,0.00440216064453125,5.979998968541622e-05,0.00440216064453125,5.9800047893077135e-05,0.00440216064453125,7.200002437457442e-05,0.00440216064453125,6.019999273121357e-05
