mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_w,param_beta,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
211.67046189308167,0.0,10.534836769104004,0.0,5,0.001,"{'w': 5, 'beta': 0.001}",0.35601103454976984,0.35601103454976984,0.0,77
230.21671414375305,0.0,2.938478946685791,0.0,10,0.001,"{'w': 10, 'beta': 0.001}",0.11745677393776793,0.11745677393776793,0.0,92
226.901451587677,0.0,4.501826047897339,0.0,15,0.001,"{'w': 15, 'beta': 0.001}",0.11112469375903977,0.11112469375903977,0.0,93
211.44389462471008,0.0,1.0103566646575928,0.0,20,0.001,"{'w': 20, 'beta': 0.001}",0.0,0.0,0.0,94
200.19669651985168,0.0,2.0286056995391846,0.0,25,0.001,"{'w': 25, 'beta': 0.001}",0.0,0.0,0.0,94
229.76650619506836,0.0,1.4917397499084473,0.0,30,0.001,"{'w': 30, 'beta': 0.001}",0.0,0.0,0.0,94
224.58620047569275,0.0,1.8641541004180908,0.0,35,0.001,"{'w': 35, 'beta': 0.001}",0.0,0.0,0.0,94
208.52136301994324,0.0,1.7153878211975098,0.0,40,0.001,"{'w': 40, 'beta': 0.001}",0.0,0.0,0.0,94
226.97145819664001,0.0,1.0444386005401611,0.0,45,0.001,"{'w': 45, 'beta': 0.001}",0.0,0.0,0.0,94
199.55902433395386,0.0,2.30119252204895,0.0,50,0.001,"{'w': 50, 'beta': 0.001}",0.0,0.0,0.0,94
76.16527128219604,0.0,25.270775318145752,0.0,5,0.112,"{'w': 5, 'beta': 0.112}",0.8231685873973918,0.8231685873973918,0.0,11
97.1795346736908,0.0,14.723499298095703,0.0,10,0.112,"{'w': 10, 'beta': 0.112}",0.9195800751901044,0.9195800751901044,0.0,1
93.68122458457947,0.0,14.244914531707764,0.0,15,0.112,"{'w': 15, 'beta': 0.112}",0.7538323000315339,0.7538323000315339,0.0,22
117.466064453125,0.0,16.216228723526,0.0,20,0.112,"{'w': 20, 'beta': 0.112}",0.5629509522036936,0.5629509522036936,0.0,39
139.15259170532227,0.0,14.299739122390747,0.0,25,0.112,"{'w': 25, 'beta': 0.112}",0.6748897725718623,0.6748897725718623,0.0,30
113.75220918655396,0.0,10.048714637756348,0.0,30,0.112,"{'w': 30, 'beta': 0.112}",0.6712485787873848,0.6712485787873848,0.0,31
133.10307097434998,0.0,14.553041458129883,0.0,35,0.112,"{'w': 35, 'beta': 0.112}",0.576024350094297,0.576024350094297,0.0,38
91.03663492202759,0.0,9.872665643692017,0.0,40,0.112,"{'w': 40, 'beta': 0.112}",0.7148714698895268,0.7148714698895268,0.0,24
104.78076148033142,0.0,14.54891037940979,0.0,45,0.112,"{'w': 45, 'beta': 0.112}",0.5462881178197988,0.5462881178197988,0.0,42
110.76598930358887,0.0,7.458914279937744,0.0,50,0.112,"{'w': 50, 'beta': 0.112}",0.5467866502284269,0.5467866502284269,0.0,41
82.03593635559082,0.0,17.621546983718872,0.0,5,0.223,"{'w': 5, 'beta': 0.223}",0.7574882937054075,0.7574882937054075,0.0,21
89.33808493614197,0.0,18.136318683624268,0.0,10,0.223,"{'w': 10, 'beta': 0.223}",0.8004345582962702,0.8004345582962702,0.0,14
92.58562970161438,0.0,10.0810706615448,0.0,15,0.223,"{'w': 15, 'beta': 0.223}",0.8549215965867971,0.8549215965867971,0.0,9
72.35704803466797,0.0,14.281428098678589,0.0,20,0.223,"{'w': 20, 'beta': 0.223}",0.9032424560710636,0.9032424560710636,0.0,5
82.35887837409973,0.0,12.036055326461792,0.0,25,0.223,"{'w': 25, 'beta': 0.223}",0.9069258130490147,0.9069258130490147,0.0,3
71.0972352027893,0.0,12.168479442596436,0.0,30,0.223,"{'w': 30, 'beta': 0.223}",0.7135549550046946,0.7135549550046946,0.0,25
74.14721274375916,0.0,8.677152156829834,0.0,35,0.223,"{'w': 35, 'beta': 0.223}",0.7842193238079515,0.7842193238079515,0.0,16
73.40476274490356,0.0,8.997107744216919,0.0,40,0.223,"{'w': 40, 'beta': 0.223}",0.7661686425248897,0.7661686425248897,0.0,19
75.91010522842407,0.0,7.276922702789307,0.0,45,0.223,"{'w': 45, 'beta': 0.223}",0.7493671376395967,0.7493671376395967,0.0,23
73.03603911399841,0.0,10.584356307983398,0.0,50,0.223,"{'w': 50, 'beta': 0.223}",0.7609999338651436,0.7609999338651436,0.0,20
30.061431646347046,0.0,16.685563325881958,0.0,5,0.334,"{'w': 5, 'beta': 0.334}",0.649166635170323,0.649166635170323,0.0,32
28.08626699447632,0.0,25.1075279712677,0.0,10,0.334,"{'w': 10, 'beta': 0.334}",0.6953683083231628,0.6953683083231628,0.0,27
38.062804222106934,0.0,16.994256496429443,0.0,15,0.334,"{'w': 15, 'beta': 0.334}",0.8155094836276603,0.8155094836276603,0.0,12
47.035728931427,0.0,7.466198921203613,0.0,20,0.334,"{'w': 20, 'beta': 0.334}",0.7768507975860285,0.7768507975860285,0.0,17
58.44458246231079,0.0,11.100170135498047,0.0,25,0.334,"{'w': 25, 'beta': 0.334}",0.8683697554658897,0.8683697554658897,0.0,8
53.572375774383545,0.0,7.133836030960083,0.0,30,0.334,"{'w': 30, 'beta': 0.334}",0.8413263923291251,0.8413263923291251,0.0,10
66.28621315956116,0.0,7.2982869148254395,0.0,35,0.334,"{'w': 35, 'beta': 0.334}",0.8721543678821299,0.8721543678821299,0.0,7
63.11695170402527,0.0,7.638057708740234,0.0,40,0.334,"{'w': 40, 'beta': 0.334}",0.8815459225395765,0.8815459225395765,0.0,6
56.92774987220764,0.0,8.667396545410156,0.0,45,0.334,"{'w': 45, 'beta': 0.334}",0.9061550677189362,0.9061550677189362,0.0,4
70.05271100997925,0.0,8.39206838607788,0.0,50,0.334,"{'w': 50, 'beta': 0.334}",0.9086800180666889,0.9086800180666889,0.0,2
26.24977946281433,0.0,29.731733798980713,0.0,5,0.445,"{'w': 5, 'beta': 0.445}",0.32060690319414614,0.32060690319414614,0.0,80
17.626171588897705,0.0,15.864793300628662,0.0,10,0.445,"{'w': 10, 'beta': 0.445}",0.5119042701887045,0.5119042701887045,0.0,50
19.141536474227905,0.0,17.034406423568726,0.0,15,0.445,"{'w': 15, 'beta': 0.445}",0.5224459084021323,0.5224459084021323,0.0,46
22.956724405288696,0.0,7.83727765083313,0.0,20,0.445,"{'w': 20, 'beta': 0.445}",0.5162914616718464,0.5162914616718464,0.0,47
37.627243995666504,0.0,9.397491455078125,0.0,25,0.445,"{'w': 25, 'beta': 0.445}",0.6472625982841648,0.6472625982841648,0.0,33
30.533437728881836,0.0,7.06872820854187,0.0,30,0.445,"{'w': 30, 'beta': 0.445}",0.6869100016942851,0.6869100016942851,0.0,29
46.98440980911255,0.0,8.451772928237915,0.0,35,0.445,"{'w': 35, 'beta': 0.445}",0.7673168351202041,0.7673168351202041,0.0,18
45.83600091934204,0.0,6.029841899871826,0.0,40,0.445,"{'w': 40, 'beta': 0.445}",0.6916488290861124,0.6916488290861124,0.0,28
43.21381855010986,0.0,6.885106086730957,0.0,45,0.445,"{'w': 45, 'beta': 0.445}",0.7991668984434636,0.7991668984434636,0.0,15
48.078370571136475,0.0,8.424197435379028,0.0,50,0.445,"{'w': 50, 'beta': 0.445}",0.8093884244893157,0.8093884244893157,0.0,13
30.270145177841187,0.0,40.886913537979126,0.0,5,0.555,"{'w': 5, 'beta': 0.555}",0.337185158732577,0.337185158732577,0.0,78
15.173829317092896,0.0,21.652425050735474,0.0,10,0.555,"{'w': 10, 'beta': 0.555}",0.46253866115157366,0.46253866115157366,0.0,61
15.639950513839722,0.0,23.081310033798218,0.0,15,0.555,"{'w': 15, 'beta': 0.555}",0.3596620011052243,0.3596620011052243,0.0,76
16.250381469726562,0.0,12.314170598983765,0.0,20,0.555,"{'w': 20, 'beta': 0.555}",0.4579642907086839,0.4579642907086839,0.0,63
9.797116994857788,0.0,15.397472858428955,0.0,25,0.555,"{'w': 25, 'beta': 0.555}",0.5402199445419176,0.5402199445419176,0.0,44
20.501187086105347,0.0,12.874431848526001,0.0,30,0.555,"{'w': 30, 'beta': 0.555}",0.4558173228099597,0.4558173228099597,0.0,65
27.926106214523315,0.0,8.119131565093994,0.0,35,0.555,"{'w': 35, 'beta': 0.555}",0.5032415218376151,0.5032415218376151,0.0,53
23.819562911987305,0.0,7.924016952514648,0.0,40,0.555,"{'w': 40, 'beta': 0.555}",0.5405671549169847,0.5405671549169847,0.0,43
16.047082901000977,0.0,8.493722200393677,0.0,45,0.555,"{'w': 45, 'beta': 0.555}",0.5810100655434814,0.5810100655434814,0.0,36
21.955605030059814,0.0,6.932270288467407,0.0,50,0.555,"{'w': 50, 'beta': 0.555}",0.7121721587355181,0.7121721587355181,0.0,26
33.76600384712219,0.0,43.61306095123291,0.0,5,0.666,"{'w': 5, 'beta': 0.666}",0.27890559133741294,0.27890559133741294,0.0,84
21.468365907669067,0.0,21.84509825706482,0.0,10,0.666,"{'w': 10, 'beta': 0.666}",0.2807094007380134,0.2807094007380134,0.0,83
12.158358335494995,0.0,25.32169270515442,0.0,15,0.666,"{'w': 15, 'beta': 0.666}",0.43721340371980383,0.43721340371980383,0.0,70
13.140321016311646,0.0,19.932674884796143,0.0,20,0.666,"{'w': 20, 'beta': 0.666}",0.4951744526288227,0.4951744526288227,0.0,54
7.391329526901245,0.0,8.27720022201538,0.0,25,0.666,"{'w': 25, 'beta': 0.666}",0.5267009257968516,0.5267009257968516,0.0,45
9.38068151473999,0.0,10.221661567687988,0.0,30,0.666,"{'w': 30, 'beta': 0.666}",0.45517762193069117,0.45517762193069117,0.0,66
14.852234840393066,0.0,12.322855472564697,0.0,35,0.666,"{'w': 35, 'beta': 0.666}",0.3108952693185196,0.3108952693185196,0.0,81
10.970309495925903,0.0,8.602033853530884,0.0,40,0.666,"{'w': 40, 'beta': 0.666}",0.4568259944213925,0.4568259944213925,0.0,64
16.81818437576294,0.0,13.293129444122314,0.0,45,0.666,"{'w': 45, 'beta': 0.666}",0.3958906596876476,0.3958906596876476,0.0,74
13.924020767211914,0.0,13.530645847320557,0.0,50,0.666,"{'w': 50, 'beta': 0.666}",0.5135767463650212,0.5135767463650212,0.0,49
27.32063579559326,0.0,42.63083744049072,0.0,5,0.777,"{'w': 5, 'beta': 0.777}",0.2750318206715246,0.2750318206715246,0.0,85
13.894878149032593,0.0,17.82018804550171,0.0,10,0.777,"{'w': 10, 'beta': 0.777}",0.505876183227228,0.505876183227228,0.0,52
13.361756086349487,0.0,19.81058979034424,0.0,15,0.777,"{'w': 15, 'beta': 0.777}",0.20979279959314637,0.20979279959314637,0.0,91
26.399376153945923,0.0,34.98760676383972,0.0,20,0.777,"{'w': 20, 'beta': 0.777}",0.2319638219600276,0.2319638219600276,0.0,89
11.727814674377441,0.0,13.760232925415039,0.0,25,0.777,"{'w': 25, 'beta': 0.777}",0.44669514489443135,0.44669514489443135,0.0,68
14.598420858383179,0.0,12.726014852523804,0.0,30,0.777,"{'w': 30, 'beta': 0.777}",0.4854975905564799,0.4854975905564799,0.0,56
10.081364154815674,0.0,11.288772821426392,0.0,35,0.777,"{'w': 35, 'beta': 0.777}",0.43475637537279116,0.43475637537279116,0.0,71
15.322579145431519,0.0,13.979190111160278,0.0,40,0.777,"{'w': 40, 'beta': 0.777}",0.4817857981737225,0.4817857981737225,0.0,58
14.318350791931152,0.0,13.1670081615448,0.0,45,0.777,"{'w': 45, 'beta': 0.777}",0.43978858273110377,0.43978858273110377,0.0,69
20.011152267456055,0.0,11.150021314620972,0.0,50,0.777,"{'w': 50, 'beta': 0.777}",0.4703401123503019,0.4703401123503019,0.0,60
30.129420280456543,0.0,32.717859983444214,0.0,5,0.888,"{'w': 5, 'beta': 0.888}",0.2749020107225543,0.2749020107225543,0.0,86
10.331405639648438,0.0,18.06862759590149,0.0,10,0.888,"{'w': 10, 'beta': 0.888}",0.4851459909748738,0.4851459909748738,0.0,57
19.615102767944336,0.0,19.826979637145996,0.0,15,0.888,"{'w': 15, 'beta': 0.888}",0.43109967069749605,0.43109967069749605,0.0,73
12.320817232131958,0.0,19.386478900909424,0.0,20,0.888,"{'w': 20, 'beta': 0.888}",0.5804705634311709,0.5804705634311709,0.0,37
22.28762173652649,0.0,19.723906993865967,0.0,25,0.888,"{'w': 25, 'beta': 0.888}",0.6169607008004369,0.6169607008004369,0.0,34
11.567647218704224,0.0,16.886355876922607,0.0,30,0.888,"{'w': 30, 'beta': 0.888}",0.4593526871537684,0.4593526871537684,0.0,62
14.269720554351807,0.0,17.34654974937439,0.0,35,0.888,"{'w': 35, 'beta': 0.888}",0.5161031942045116,0.5161031942045116,0.0,48
14.178701162338257,0.0,16.91848921775818,0.0,40,0.888,"{'w': 40, 'beta': 0.888}",0.4810240140002613,0.4810240140002613,0.0,59
17.431361198425293,0.0,18.043715238571167,0.0,45,0.888,"{'w': 45, 'beta': 0.888}",0.22847791990745772,0.22847791990745772,0.0,90
17.83556866645813,0.0,11.47214150428772,0.0,50,0.888,"{'w': 50, 'beta': 0.888}",0.37605006372115096,0.37605006372115096,0.0,75
31.1981303691864,0.0,22.24643611907959,0.0,5,0.999,"{'w': 5, 'beta': 0.999}",0.2749020107225543,0.2749020107225543,0.0,86
17.019387006759644,0.0,22.31052851676941,0.0,10,0.999,"{'w': 10, 'beta': 0.999}",0.6119309103029906,0.6119309103029906,0.0,35
19.190876007080078,0.0,18.412678003311157,0.0,15,0.999,"{'w': 15, 'beta': 0.999}",0.43110551676786224,0.43110551676786224,0.0,72
29.773332834243774,0.0,16.3310763835907,0.0,20,0.999,"{'w': 20, 'beta': 0.999}",0.29895206495569165,0.29895206495569165,0.0,82
16.47926354408264,0.0,15.808799266815186,0.0,25,0.999,"{'w': 25, 'beta': 0.999}",0.4889908532285517,0.4889908532285517,0.0,55
15.746099710464478,0.0,16.7885901927948,0.0,30,0.999,"{'w': 30, 'beta': 0.999}",0.4517325598864646,0.4517325598864646,0.0,67
21.37846302986145,0.0,11.832718133926392,0.0,35,0.999,"{'w': 35, 'beta': 0.999}",0.24305880946688638,0.24305880946688638,0.0,88
13.419623374938965,0.0,14.050620079040527,0.0,40,0.999,"{'w': 40, 'beta': 0.999}",0.5559328990347506,0.5559328990347506,0.0,40
12.946388483047485,0.0,7.882054328918457,0.0,45,0.999,"{'w': 45, 'beta': 0.999}",0.5076329407198843,0.5076329407198843,0.0,51
15.229118585586548,0.0,5.109874248504639,0.0,50,0.999,"{'w': 50, 'beta': 0.999}",0.33113827322221273,0.33113827322221273,0.0,79
