mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_sliding_window_size,param_radius,param_min_samples,param_min_micros,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
5.561254978179932,0.0,0.351076602935791,0.0,600,0.167,6,2,"{'sliding_window_size': 600, 'radius': 0.167, 'min_samples': 6, 'min_micros': 2}",0.24814165836364002,0.24814165836364002,0.0,4
2.414546489715576,0.0,0.003002643585205078,0.0,300,0.5,4,12,"{'sliding_window_size': 300, 'radius': 0.5, 'min_samples': 4, 'min_micros': 12}",0.0,0.0,0.0,10
145.63779497146606,0.0,0.0020012855529785156,0.0,600,0.001,20,2,"{'sliding_window_size': 600, 'radius': 0.001, 'min_samples': 20, 'min_micros': 2}",0.0,0.0,0.0,10
23.636894941329956,0.0,0.003998279571533203,0.0,400,0.056,18,16,"{'sliding_window_size': 400, 'radius': 0.056, 'min_samples': 18, 'min_micros': 16}",0.0,0.0,0.0,10
2.483558416366577,0.0,0.004003763198852539,0.0,600,0.5,18,6,"{'sliding_window_size': 600, 'radius': 0.5, 'min_samples': 18, 'min_micros': 6}",0.0,0.0,0.0,10
3.0756936073303223,0.0,0.002999544143676758,0.0,700,0.278,2,12,"{'sliding_window_size': 700, 'radius': 0.278, 'min_samples': 2, 'min_micros': 12}",0.0,0.0,0.0,10
4.622039079666138,0.0,0.36008191108703613,0.0,500,0.223,4,2,"{'sliding_window_size': 500, 'radius': 0.223, 'min_samples': 4, 'min_micros': 2}",0.2310345626590821,0.2310345626590821,0.0,5
6.132580757141113,0.0,0.3818812370300293,0.0,600,0.112,6,10,"{'sliding_window_size': 600, 'radius': 0.112, 'min_samples': 6, 'min_micros': 10}",0.0,0.0,0.0,10
2.6095895767211914,0.0,0.0040013790130615234,0.0,200,0.278,16,16,"{'sliding_window_size': 200, 'radius': 0.278, 'min_samples': 16, 'min_micros': 16}",0.0,0.0,0.0,10
2.6105828285217285,0.0,0.0030007362365722656,0.0,300,0.334,10,8,"{'sliding_window_size': 300, 'radius': 0.334, 'min_samples': 10, 'min_micros': 8}",0.0,0.0,0.0,10
2.472555637359619,0.0,0.004000663757324219,0.0,500,0.5,8,20,"{'sliding_window_size': 500, 'radius': 0.5, 'min_samples': 8, 'min_micros': 20}",0.0,0.0,0.0,10
2.5755789279937744,0.0,0.00400233268737793,0.0,700,0.5,8,12,"{'sliding_window_size': 700, 'radius': 0.5, 'min_samples': 8, 'min_micros': 12}",0.0,0.0,0.0,10
2.517568349838257,0.0,0.0029976367950439453,0.0,500,0.389,8,12,"{'sliding_window_size': 500, 'radius': 0.389, 'min_samples': 8, 'min_micros': 12}",0.0,0.0,0.0,10
2.633592128753662,0.0,0.003000974655151367,0.0,300,0.334,20,6,"{'sliding_window_size': 300, 'radius': 0.334, 'min_samples': 20, 'min_micros': 6}",0.0,0.0,0.0,10
24.372053384780884,0.0,0.3630836009979248,0.0,700,0.056,12,6,"{'sliding_window_size': 700, 'radius': 0.056, 'min_samples': 12, 'min_micros': 6}",0.0,0.0,0.0,10
3.1447031497955322,0.0,0.004073143005371094,0.0,500,0.223,10,18,"{'sliding_window_size': 500, 'radius': 0.223, 'min_samples': 10, 'min_micros': 18}",0.0,0.0,0.0,10
2.579577684402466,0.0,0.0040018558502197266,0.0,300,0.334,12,8,"{'sliding_window_size': 300, 'radius': 0.334, 'min_samples': 12, 'min_micros': 8}",0.0,0.0,0.0,10
2.808631181716919,0.0,0.00399470329284668,0.0,500,0.334,16,10,"{'sliding_window_size': 500, 'radius': 0.334, 'min_samples': 16, 'min_micros': 10}",0.0,0.0,0.0,10
2.549572229385376,0.0,0.00299835205078125,0.0,400,0.5,2,18,"{'sliding_window_size': 400, 'radius': 0.5, 'min_samples': 2, 'min_micros': 18}",0.0,0.0,0.0,10
3.176710605621338,0.0,0.004004716873168945,0.0,300,0.223,12,14,"{'sliding_window_size': 300, 'radius': 0.223, 'min_samples': 12, 'min_micros': 14}",0.0,0.0,0.0,10
3.7138333320617676,0.0,0.3450779914855957,0.0,300,0.334,12,2,"{'sliding_window_size': 300, 'radius': 0.334, 'min_samples': 12, 'min_micros': 2}",0.0,0.0,0.0,10
2.487558364868164,0.0,0.004000186920166016,0.0,200,0.278,4,18,"{'sliding_window_size': 200, 'radius': 0.278, 'min_samples': 4, 'min_micros': 18}",0.0,0.0,0.0,10
4.836076974868774,0.0,0.35107946395874023,0.0,1000,0.223,2,8,"{'sliding_window_size': 1000, 'radius': 0.223, 'min_samples': 2, 'min_micros': 8}",0.0,0.0,0.0,10
4.3449742794036865,0.0,0.34407758712768555,0.0,400,0.278,16,2,"{'sliding_window_size': 400, 'radius': 0.278, 'min_samples': 16, 'min_micros': 2}",0.0,0.0,0.0,10
30.966188430786133,0.0,0.004000663757324219,0.0,1000,0.056,16,20,"{'sliding_window_size': 1000, 'radius': 0.056, 'min_samples': 16, 'min_micros': 20}",0.0,0.0,0.0,10
3.5818028450012207,0.0,0.3780837059020996,0.0,900,0.445,18,4,"{'sliding_window_size': 900, 'radius': 0.445, 'min_samples': 18, 'min_micros': 4}",0.0,0.0,0.0,10
5.662279844284058,0.0,0.34007835388183594,0.0,100,0.056,4,4,"{'sliding_window_size': 100, 'radius': 0.056, 'min_samples': 4, 'min_micros': 4}",0.0,0.0,0.0,10
2.579575777053833,0.0,0.004000663757324219,0.0,600,0.445,6,14,"{'sliding_window_size': 600, 'radius': 0.445, 'min_samples': 6, 'min_micros': 14}",0.0,0.0,0.0,10
