mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_radius,param_min_samples,param_decay,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0.8823180198669434,0.0,0.11402606964111328,0.0,0.223,8,1577,"{'radius': 0.223, 'min_samples': 8, 'decay': 1577}",0.0,0.0,0.0,23
0.9203259944915771,0.0,0.10302376747131348,0.0,0.112,6,1788,"{'radius': 0.112, 'min_samples': 6, 'decay': 1788}",0.03175917007678451,0.03175917007678451,0.0,17
0.9883439540863037,0.0,0.10601973533630371,0.0,0.112,4,1788,"{'radius': 0.112, 'min_samples': 4, 'decay': 1788}",0.03175917007678451,0.03175917007678451,0.0,17
0.9283075332641602,0.0,0.08504867553710938,0.0,0.223,14,944,"{'radius': 0.223, 'min_samples': 14, 'decay': 944}",0.0,0.0,0.0,23
1.0333473682403564,0.0,0.10602569580078125,0.0,0.334,4,1788,"{'radius': 0.334, 'min_samples': 4, 'decay': 1788}",0.0,0.0,0.0,23
0.9082164764404297,0.0,0.11002111434936523,0.0,0.445,6,1155,"{'radius': 0.445, 'min_samples': 6, 'decay': 1155}",0.0,0.0,0.0,23
0.8050897121429443,0.0,0.0850515365600586,0.0,0.389,4,100,"{'radius': 0.389, 'min_samples': 4, 'decay': 100}",0.0,0.0,0.0,23
0.91971755027771,0.0,0.09622454643249512,0.0,0.5,2,1577,"{'radius': 0.5, 'min_samples': 2, 'decay': 1577}",0.0,0.0,0.0,23
1.0389478206634521,0.0,0.0040035247802734375,0.0,0.001,16,733,"{'radius': 0.001, 'min_samples': 16, 'decay': 733}",0.0,0.0,0.0,23
0.9279229640960693,0.0,0.1103506088256836,0.0,0.056,10,522,"{'radius': 0.056, 'min_samples': 10, 'decay': 522}",0.3249846792620512,0.3249846792620512,0.0,5
0.8638012409210205,0.0,0.07601809501647949,0.0,0.223,14,2000,"{'radius': 0.223, 'min_samples': 14, 'decay': 2000}",0.0,0.0,0.0,23
0.9215295314788818,0.0,0.08802366256713867,0.0,0.389,12,944,"{'radius': 0.389, 'min_samples': 12, 'decay': 944}",0.0,0.0,0.0,23
0.8983242511749268,0.0,0.09602022171020508,0.0,0.278,14,100,"{'radius': 0.278, 'min_samples': 14, 'decay': 100}",0.0,0.0,0.0,23
0.8201818466186523,0.0,0.09902358055114746,0.0,0.056,20,311,"{'radius': 0.056, 'min_samples': 20, 'decay': 311}",0.4069634560860154,0.4069634560860154,0.0,4
0.9342248439788818,0.0,0.10120058059692383,0.0,0.445,8,1788,"{'radius': 0.445, 'min_samples': 8, 'decay': 1788}",0.0,0.0,0.0,23
0.8392019271850586,0.0,0.11231851577758789,0.0,0.056,8,733,"{'radius': 0.056, 'min_samples': 8, 'decay': 733}",0.20795857555384176,0.20795857555384176,0.0,15
0.9437205791473389,0.0,0.10122847557067871,0.0,0.445,8,1366,"{'radius': 0.445, 'min_samples': 8, 'decay': 1366}",0.0,0.0,0.0,23
0.9928572177886963,0.0,0.1000211238861084,0.0,0.278,12,522,"{'radius': 0.278, 'min_samples': 12, 'decay': 522}",0.0,0.0,0.0,23
0.9928836822509766,0.0,0.10434436798095703,0.0,0.112,10,1577,"{'radius': 0.112, 'min_samples': 10, 'decay': 1577}",0.03175917007678451,0.03175917007678451,0.0,17
0.9369301795959473,0.0,0.10801839828491211,0.0,0.334,12,1577,"{'radius': 0.334, 'min_samples': 12, 'decay': 1577}",0.0,0.0,0.0,23
0.9089207649230957,0.0,0.12003159523010254,0.0,0.389,12,1577,"{'radius': 0.389, 'min_samples': 12, 'decay': 1577}",0.0,0.0,0.0,23
0.8869156837463379,0.0,0.12134885787963867,0.0,0.056,12,2000,"{'radius': 0.056, 'min_samples': 12, 'decay': 2000}",0.5498989926535494,0.5498989926535494,0.0,1
0.9022455215454102,0.0,0.11102581024169922,0.0,0.112,20,2000,"{'radius': 0.112, 'min_samples': 20, 'decay': 2000}",0.02082075993953663,0.02082075993953663,0.0,21
0.9302473068237305,0.0,0.10212564468383789,0.0,0.167,14,944,"{'radius': 0.167, 'min_samples': 14, 'decay': 944}",0.0,0.0,0.0,23
0.9383537769317627,0.0,0.0941307544708252,0.0,0.167,10,1788,"{'radius': 0.167, 'min_samples': 10, 'decay': 1788}",0.0,0.0,0.0,23
0.9515440464019775,0.0,0.09127426147460938,0.0,0.167,16,1155,"{'radius': 0.167, 'min_samples': 16, 'decay': 1155}",0.0,0.0,0.0,23
0.913210391998291,0.0,0.07614994049072266,0.0,0.389,6,1155,"{'radius': 0.389, 'min_samples': 6, 'decay': 1155}",0.0,0.0,0.0,23
0.9012305736541748,0.0,0.059015512466430664,0.0,0.223,12,1366,"{'radius': 0.223, 'min_samples': 12, 'decay': 1366}",0.0,0.0,0.0,23
0.8130455017089844,0.0,0.0750434398651123,0.0,0.5,18,311,"{'radius': 0.5, 'min_samples': 18, 'decay': 311}",0.0,0.0,0.0,23
0.8140432834625244,0.0,0.0730440616607666,0.0,0.389,4,1155,"{'radius': 0.389, 'min_samples': 4, 'decay': 1155}",0.0,0.0,0.0,23
0.8484482765197754,0.0,0.07439422607421875,0.0,0.334,12,2000,"{'radius': 0.334, 'min_samples': 12, 'decay': 2000}",0.0,0.0,0.0,23
0.8140757083892822,0.0,0.060752153396606445,0.0,0.223,4,944,"{'radius': 0.223, 'min_samples': 4, 'decay': 944}",0.0,0.0,0.0,23
0.6743402481079102,0.0,0.05954432487487793,0.0,0.056,16,1366,"{'radius': 0.056, 'min_samples': 16, 'decay': 1366}",0.2869758350120366,0.2869758350120366,0.0,7
0.7428054809570312,0.0,0.04484820365905762,0.0,0.5,12,1155,"{'radius': 0.5, 'min_samples': 12, 'decay': 1155}",0.0,0.0,0.0,23
0.706538200378418,0.0,0.04582834243774414,0.0,0.167,20,1155,"{'radius': 0.167, 'min_samples': 20, 'decay': 1155}",0.0,0.0,0.0,23
0.6907289028167725,0.0,0.04674363136291504,0.0,0.445,12,522,"{'radius': 0.445, 'min_samples': 12, 'decay': 522}",0.0,0.0,0.0,23
0.6727406978607178,0.0,0.047722816467285156,0.0,0.223,12,311,"{'radius': 0.223, 'min_samples': 12, 'decay': 311}",0.0,0.0,0.0,23
