mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_stab_period,param_gamma_normal,param_ff,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
4.910479545593262,0.0,3.1587493419647217,0.0,15,0.5,0.772,"{'stab_period': 15, 'gamma_normal': 0.5, 'ff': 0.772}",0.16215646585596175,0.16215646585596175,0.0,70
4.807107210159302,0.0,3.4448156356811523,0.0,17,0.555,0.936,"{'stab_period': 17, 'gamma_normal': 0.555, 'ff': 0.936}",0.1856312166231006,0.1856312166231006,0.0,54
6.256434679031372,0.0,3.041726589202881,0.0,4,0.777,0.718,"{'stab_period': 4, 'gamma_normal': 0.777, 'ff': 0.718}",0.17667008453756206,0.17667008453756206,0.0,62
5.752323150634766,0.0,2.1865336894989014,0.0,17,0.833,0.663,"{'stab_period': 17, 'gamma_normal': 0.833, 'ff': 0.663}",0.22054201717972827,0.22054201717972827,0.0,33
4.920141220092773,0.0,2.4645519256591797,0.0,4,0.722,0.609,"{'stab_period': 4, 'gamma_normal': 0.722, 'ff': 0.609}",0.18097531442707646,0.18097531442707646,0.0,59
1.7084205150604248,0.0,0.7921791076660156,0.0,20,0.611,0.99,"{'stab_period': 20, 'gamma_normal': 0.611, 'ff': 0.99}",0.1084723100732751,0.1084723100732751,0.0,82
6.254440784454346,0.0,3.790893316268921,0.0,4,0.833,0.609,"{'stab_period': 4, 'gamma_normal': 0.833, 'ff': 0.609}",0.10158292915506618,0.10158292915506618,0.0,85
6.214428424835205,0.0,2.6076300144195557,0.0,0,0.555,0.936,"{'stab_period': 0, 'gamma_normal': 0.555, 'ff': 0.936}",0.029632216298805806,0.029632216298805806,0.0,100
3.35182785987854,0.0,2.11643385887146,0.0,17,0.555,0.663,"{'stab_period': 17, 'gamma_normal': 0.555, 'ff': 0.663}",0.23514313962081762,0.23514313962081762,0.0,19
3.777855396270752,0.0,2.5205657482147217,0.0,20,0.722,0.5,"{'stab_period': 20, 'gamma_normal': 0.722, 'ff': 0.5}",0.2773753828014383,0.2773753828014383,0.0,6
2.4645516872406006,0.0,2.1724908351898193,0.0,13,0.722,0.718,"{'stab_period': 13, 'gamma_normal': 0.722, 'ff': 0.718}",0.21435620414139434,0.21435620414139434,0.0,38
3.752840280532837,0.0,0.7591714859008789,0.0,4,0.722,0.554,"{'stab_period': 4, 'gamma_normal': 0.722, 'ff': 0.554}",0.18087799460487036,0.18087799460487036,0.0,60
2.7136070728302,0.0,0.5891308784484863,0.0,17,0.833,0.99,"{'stab_period': 17, 'gamma_normal': 0.833, 'ff': 0.99}",0.11727746862638712,0.11727746862638712,0.0,79
2.66859769821167,0.0,1.795400619506836,0.0,11,0.722,0.663,"{'stab_period': 11, 'gamma_normal': 0.722, 'ff': 0.663}",0.16342745647689397,0.16342745647689397,0.0,68
1.7423937320709229,0.0,0.8101751804351807,0.0,2,0.888,0.99,"{'stab_period': 2, 'gamma_normal': 0.888, 'ff': 0.99}",0.03810945500147461,0.03810945500147461,0.0,97
4.900149583816528,0.0,1.676321268081665,0.0,6,0.666,0.554,"{'stab_period': 6, 'gamma_normal': 0.666, 'ff': 0.554}",0.21353675630305036,0.21353675630305036,0.0,39
2.567573308944702,0.0,1.764394998550415,0.0,8,0.5,0.554,"{'stab_period': 8, 'gamma_normal': 0.5, 'ff': 0.554}",0.21125648583918077,0.21125648583918077,0.0,41
1.6704363822937012,0.0,0.7270998954772949,0.0,13,0.5,0.5,"{'stab_period': 13, 'gamma_normal': 0.5, 'ff': 0.5}",0.16328158688312078,0.16328158688312078,0.0,69
4.963114023208618,0.0,3.711874485015869,0.0,0,0.5,0.827,"{'stab_period': 0, 'gamma_normal': 0.5, 'ff': 0.827}",0.05747615733873005,0.05747615733873005,0.0,96
2.822664737701416,0.0,0.8911614418029785,0.0,13,0.999,0.718,"{'stab_period': 13, 'gamma_normal': 0.999, 'ff': 0.718}",0.2626581856066658,0.2626581856066658,0.0,13
6.05739951133728,0.0,2.9071807861328125,0.0,4,0.5,0.881,"{'stab_period': 4, 'gamma_normal': 0.5, 'ff': 0.881}",0.1727702334769371,0.1727702334769371,0.0,66
5.724324941635132,0.0,2.6325933933258057,0.0,4,0.888,0.718,"{'stab_period': 4, 'gamma_normal': 0.888, 'ff': 0.718}",0.18024579823983486,0.18024579823983486,0.0,61
4.513013124465942,0.0,2.1105151176452637,0.0,17,0.999,0.772,"{'stab_period': 17, 'gamma_normal': 0.999, 'ff': 0.772}",0.20475590296643043,0.20475590296643043,0.0,46
6.575517177581787,0.0,2.585104465484619,0.0,4,0.5,0.772,"{'stab_period': 4, 'gamma_normal': 0.5, 'ff': 0.772}",0.18463575162855347,0.18463575162855347,0.0,56
2.8026230335235596,0.0,1.6464128494262695,0.0,6,0.666,0.718,"{'stab_period': 6, 'gamma_normal': 0.666, 'ff': 0.718}",0.1947443172897283,0.1947443172897283,0.0,52
4.476046562194824,0.0,2.5030858516693115,0.0,20,0.555,0.554,"{'stab_period': 20, 'gamma_normal': 0.555, 'ff': 0.554}",0.2147538380159051,0.2147538380159051,0.0,37
3.0346806049346924,0.0,1.1503000259399414,0.0,17,0.5,0.554,"{'stab_period': 17, 'gamma_normal': 0.5, 'ff': 0.554}",0.23747752862797894,0.23747752862797894,0.0,18
5.038171768188477,0.0,2.4690804481506348,0.0,15,0.722,0.827,"{'stab_period': 15, 'gamma_normal': 0.722, 'ff': 0.827}",0.18159384147796456,0.18159384147796456,0.0,58
2.815629482269287,0.0,1.1352980136871338,0.0,20,0.944,0.772,"{'stab_period': 20, 'gamma_normal': 0.944, 'ff': 0.772}",0.2975362582633406,0.2975362582633406,0.0,2
4.920144319534302,0.0,2.6381192207336426,0.0,8,0.888,0.663,"{'stab_period': 8, 'gamma_normal': 0.888, 'ff': 0.663}",0.20740627178111726,0.20740627178111726,0.0,42
1.7304270267486572,0.0,0.6921555995941162,0.0,0,0.555,0.99,"{'stab_period': 0, 'gamma_normal': 0.555, 'ff': 0.99}",0.030384099203568368,0.030384099203568368,0.0,99
4.815611362457275,0.0,4.080914735794067,0.0,17,0.555,0.881,"{'stab_period': 17, 'gamma_normal': 0.555, 'ff': 0.881}",0.20626893940795082,0.20626893940795082,0.0,43
7.7092978954315186,0.0,2.4175446033477783,0.0,8,0.722,0.881,"{'stab_period': 8, 'gamma_normal': 0.722, 'ff': 0.881}",0.22720340671492514,0.22720340671492514,0.0,24
4.208468437194824,0.0,1.6784427165985107,0.0,8,0.999,0.718,"{'stab_period': 8, 'gamma_normal': 0.999, 'ff': 0.718}",0.2682634898642362,0.2682634898642362,0.0,10
3.328277349472046,0.0,2.139476776123047,0.0,8,0.5,0.718,"{'stab_period': 8, 'gamma_normal': 0.5, 'ff': 0.718}",0.22372427228539157,0.22372427228539157,0.0,28
4.785600900650024,0.0,2.2585883140563965,0.0,8,0.888,0.609,"{'stab_period': 8, 'gamma_normal': 0.888, 'ff': 0.609}",0.19720832262070698,0.19720832262070698,0.0,49
4.452385663986206,0.0,2.0464601516723633,0.0,17,0.888,0.5,"{'stab_period': 17, 'gamma_normal': 0.888, 'ff': 0.5}",0.2633055416828219,0.2633055416828219,0.0,12
4.6415698528289795,0.0,2.7496161460876465,0.0,2,0.611,0.881,"{'stab_period': 2, 'gamma_normal': 0.611, 'ff': 0.881}",0.06045194995587503,0.06045194995587503,0.0,95
7.078113317489624,0.0,2.352100133895874,0.0,8,0.722,0.827,"{'stab_period': 8, 'gamma_normal': 0.722, 'ff': 0.827}",0.2229441823840413,0.2229441823840413,0.0,30
3.369281768798828,0.0,1.5523507595062256,0.0,8,0.555,0.827,"{'stab_period': 8, 'gamma_normal': 0.555, 'ff': 0.827}",0.2229441823840413,0.2229441823840413,0.0,30
