mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_p,param_min_pts,param_merge_threshold,param_alpha,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
7.053945541381836,0.0,1.1849479675292969,0.0,6.0,7,0.112,0.01,"{'p': 6.0, 'min_pts': 7, 'merge_threshold': 0.112, 'alpha': 0.01}",0.0,0.0,0.0,13
5.748361587524414,0.0,0.7834057807922363,0.0,3.0,20,0.056,0.504,"{'p': 3.0, 'min_pts': 20, 'merge_threshold': 0.056, 'alpha': 0.504}",0.0,0.0,0.0,13
1.6406395435333252,0.0,0.005002260208129883,0.0,6.0,1,0.5,0.01,"{'p': 6.0, 'min_pts': 1, 'merge_threshold': 0.5, 'alpha': 0.01}",0.0,0.0,0.0,13
3.852325201034546,0.0,0.556128740310669,0.0,4.0,3,0.445,0.702,"{'p': 4.0, 'min_pts': 3, 'merge_threshold': 0.445, 'alpha': 0.702}",0.0,0.0,0.0,13
4.108397006988525,0.0,0.5801301002502441,0.0,6.0,20,0.445,0.208,"{'p': 6.0, 'min_pts': 20, 'merge_threshold': 0.445, 'alpha': 0.208}",0.0,0.0,0.0,13
11.351806879043579,0.0,3.4570047855377197,0.0,7.0,11,0.001,0.504,"{'p': 7.0, 'min_pts': 11, 'merge_threshold': 0.001, 'alpha': 0.504}",0.08694160886610801,0.08694160886610801,0.0,7
8.848200798034668,0.0,1.4291210174560547,0.0,5.0,9,0.056,0.01,"{'p': 5.0, 'min_pts': 9, 'merge_threshold': 0.056, 'alpha': 0.01}",0.0,0.0,0.0,13
5.189283132553101,0.0,0.8102126121520996,0.0,6.0,5,0.112,0.406,"{'p': 6.0, 'min_pts': 5, 'merge_threshold': 0.112, 'alpha': 0.406}",0.0,0.0,0.0,13
4.156407594680786,0.0,0.5931332111358643,0.0,2.0,11,0.389,0.702,"{'p': 2.0, 'min_pts': 11, 'merge_threshold': 0.389, 'alpha': 0.702}",0.0,0.0,0.0,13
4.526493787765503,0.0,0.7958214282989502,0.0,3.0,13,0.223,0.307,"{'p': 3.0, 'min_pts': 13, 'merge_threshold': 0.223, 'alpha': 0.307}",0.0,0.0,0.0,13
4.537492513656616,0.0,0.5909063816070557,0.0,5.0,20,0.167,0.9,"{'p': 5.0, 'min_pts': 20, 'merge_threshold': 0.167, 'alpha': 0.9}",0.0,0.0,0.0,13
4.700529336929321,0.0,0.8248291015625,0.0,7.0,20,0.167,0.504,"{'p': 7.0, 'min_pts': 20, 'merge_threshold': 0.167, 'alpha': 0.504}",0.0,0.0,0.0,13
4.707529783248901,0.0,0.8598387241363525,0.0,5.0,15,0.167,0.504,"{'p': 5.0, 'min_pts': 15, 'merge_threshold': 0.167, 'alpha': 0.504}",0.0,0.0,0.0,13
4.130400896072388,0.0,0.5311181545257568,0.0,3.0,13,0.5,0.208,"{'p': 3.0, 'min_pts': 13, 'merge_threshold': 0.5, 'alpha': 0.208}",0.0,0.0,0.0,13
4.5604963302612305,0.0,1.3869850635528564,0.0,7.0,3,0.278,0.208,"{'p': 7.0, 'min_pts': 3, 'merge_threshold': 0.278, 'alpha': 0.208}",0.022775490912046368,0.022775490912046368,0.0,10
4.371847629547119,0.0,0.7813513278961182,0.0,5.0,9,0.223,0.801,"{'p': 5.0, 'min_pts': 9, 'merge_threshold': 0.223, 'alpha': 0.801}",0.0,0.0,0.0,13
4.419729948043823,0.0,0.5961472988128662,0.0,3.0,13,0.278,0.307,"{'p': 3.0, 'min_pts': 13, 'merge_threshold': 0.278, 'alpha': 0.307}",0.0,0.0,0.0,13
4.260696649551392,0.0,0.7828845977783203,0.0,5.0,13,0.389,0.406,"{'p': 5.0, 'min_pts': 13, 'merge_threshold': 0.389, 'alpha': 0.406}",0.0,0.0,0.0,13
