mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_stab_period,param_gamma_normal,param_ff,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
4.301101446151733,0.0,1.8314101696014404,0.0,15,0.5,0.772,"{'stab_period': 15, 'gamma_normal': 0.5, 'ff': 0.772}",0.819722002561156,0.819722002561156,0.0,5
4.767208814620972,0.0,2.4125373363494873,0.0,17,0.555,0.936,"{'stab_period': 17, 'gamma_normal': 0.555, 'ff': 0.936}",0.6956449898844417,0.6956449898844417,0.0,18
3.865004539489746,0.0,1.6043589115142822,0.0,4,0.777,0.718,"{'stab_period': 4, 'gamma_normal': 0.777, 'ff': 0.718}",0.4912942702482952,0.4912942702482952,0.0,56
6.060497045516968,0.0,2.8696436882019043,0.0,17,0.833,0.663,"{'stab_period': 17, 'gamma_normal': 0.833, 'ff': 0.663}",0.65878419857887,0.65878419857887,0.0,23
5.371341943740845,0.0,2.2805113792419434,0.0,4,0.722,0.609,"{'stab_period': 4, 'gamma_normal': 0.722, 'ff': 0.609}",0.5733103350936116,0.5733103350936116,0.0,35
4.311103820800781,0.0,1.2412769794464111,0.0,20,0.611,0.99,"{'stab_period': 20, 'gamma_normal': 0.611, 'ff': 0.99}",0.38745688586546206,0.38745688586546206,0.0,72
4.836219549179077,0.0,2.2235000133514404,0.0,4,0.833,0.609,"{'stab_period': 4, 'gamma_normal': 0.833, 'ff': 0.609}",0.4744893187273162,0.4744893187273162,0.0,61
5.640446662902832,0.0,2.473510503768921,0.0,0,0.555,0.936,"{'stab_period': 0, 'gamma_normal': 0.555, 'ff': 0.936}",0.4764577074551506,0.4764577074551506,0.0,60
5.0992796421051025,0.0,1.9124271869659424,0.0,17,0.555,0.663,"{'stab_period': 17, 'gamma_normal': 0.555, 'ff': 0.663}",0.6359649588057144,0.6359649588057144,0.0,24
7.927914619445801,0.0,2.3555266857147217,0.0,20,0.722,0.5,"{'stab_period': 20, 'gamma_normal': 0.722, 'ff': 0.5}",0.6143103967870256,0.6143103967870256,0.0,27
6.052491903305054,0.0,1.922431230545044,0.0,13,0.722,0.718,"{'stab_period': 13, 'gamma_normal': 0.722, 'ff': 0.718}",0.8465365436426407,0.8465365436426407,0.0,4
6.768651247024536,0.0,2.4765546321868896,0.0,4,0.722,0.554,"{'stab_period': 4, 'gamma_normal': 0.722, 'ff': 0.554}",0.5709979892861303,0.5709979892861303,0.0,37
3.822990894317627,0.0,1.3553073406219482,0.0,17,0.833,0.99,"{'stab_period': 17, 'gamma_normal': 0.833, 'ff': 0.99}",0.3736735446866073,0.3736735446866073,0.0,75
6.5284740924835205,0.0,2.661597967147827,0.0,11,0.722,0.663,"{'stab_period': 11, 'gamma_normal': 0.722, 'ff': 0.663}",0.5723332233232025,0.5723332233232025,0.0,36
4.420124769210815,0.0,1.432323932647705,0.0,2,0.888,0.99,"{'stab_period': 2, 'gamma_normal': 0.888, 'ff': 0.99}",0.33890058893496156,0.33890058893496156,0.0,90
8.298996925354004,0.0,3.733833074569702,0.0,6,0.666,0.554,"{'stab_period': 6, 'gamma_normal': 0.666, 'ff': 0.554}",0.49123999805767116,0.49123999805767116,0.0,57
8.177967309951782,0.0,3.3117446899414062,0.0,8,0.5,0.554,"{'stab_period': 8, 'gamma_normal': 0.5, 'ff': 0.554}",0.598485440888299,0.598485440888299,0.0,29
6.556603908538818,0.0,2.881650447845459,0.0,13,0.5,0.5,"{'stab_period': 13, 'gamma_normal': 0.5, 'ff': 0.5}",0.39648018911711136,0.39648018911711136,0.0,71
7.370786905288696,0.0,2.6305904388427734,0.0,0,0.5,0.827,"{'stab_period': 0, 'gamma_normal': 0.5, 'ff': 0.827}",0.4474455256447141,0.4474455256447141,0.0,63
6.185517072677612,0.0,1.394312858581543,0.0,13,0.999,0.718,"{'stab_period': 13, 'gamma_normal': 0.999, 'ff': 0.718}",0.4585764453646989,0.4585764453646989,0.0,62
7.997793674468994,0.0,3.0396814346313477,0.0,4,0.5,0.881,"{'stab_period': 4, 'gamma_normal': 0.5, 'ff': 0.881}",0.5959279482037094,0.5959279482037094,0.0,30
7.036579847335815,0.0,2.9446585178375244,0.0,4,0.888,0.718,"{'stab_period': 4, 'gamma_normal': 0.888, 'ff': 0.718}",0.36893449248401516,0.36893449248401516,0.0,76
4.633040904998779,0.0,1.3453021049499512,0.0,17,0.999,0.772,"{'stab_period': 17, 'gamma_normal': 0.999, 'ff': 0.772}",0.36541461814921994,0.36541461814921994,0.0,77
6.431445598602295,0.0,2.836869955062866,0.0,4,0.5,0.772,"{'stab_period': 4, 'gamma_normal': 0.5, 'ff': 0.772}",0.33122360351715996,0.33122360351715996,0.0,93
5.100141763687134,0.0,3.4527764320373535,0.0,6,0.666,0.718,"{'stab_period': 6, 'gamma_normal': 0.666, 'ff': 0.718}",0.5758029823876746,0.5758029823876746,0.0,33
5.526240348815918,0.0,3.014676570892334,0.0,20,0.555,0.554,"{'stab_period': 20, 'gamma_normal': 0.555, 'ff': 0.554}",0.4966291483465951,0.4966291483465951,0.0,53
5.195167541503906,0.0,2.683601140975952,0.0,17,0.5,0.554,"{'stab_period': 17, 'gamma_normal': 0.5, 'ff': 0.554}",0.47845434825093636,0.47845434825093636,0.0,59
4.526015758514404,0.0,1.8524153232574463,0.0,15,0.722,0.827,"{'stab_period': 15, 'gamma_normal': 0.722, 'ff': 0.827}",0.7152536108535542,0.7152536108535542,0.0,12
6.559473037719727,0.0,1.0602383613586426,0.0,20,0.944,0.772,"{'stab_period': 20, 'gamma_normal': 0.944, 'ff': 0.772}",0.3583181922206803,0.3583181922206803,0.0,82
5.456222772598267,0.0,1.372307300567627,0.0,8,0.888,0.663,"{'stab_period': 8, 'gamma_normal': 0.888, 'ff': 0.663}",0.5551558491491146,0.5551558491491146,0.0,41
4.541018962860107,0.0,1.3142938613891602,0.0,0,0.555,0.99,"{'stab_period': 0, 'gamma_normal': 0.555, 'ff': 0.99}",0.3209711665611908,0.3209711665611908,0.0,94
8.645944356918335,0.0,1.835409164428711,0.0,17,0.555,0.881,"{'stab_period': 17, 'gamma_normal': 0.555, 'ff': 0.881}",0.8554460178694158,0.8554460178694158,0.0,3
4.528016090393066,0.0,2.1484835147857666,0.0,8,0.722,0.881,"{'stab_period': 8, 'gamma_normal': 0.722, 'ff': 0.881}",0.44407339328570156,0.44407339328570156,0.0,66
