mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_samples_init,param_mu,param_epsilon,param_decaying_factor,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0.8691854476928711,0.0,0.4851083755493164,0.0,280,34.762,0.03,0.01,"{'n_samples_init': 280, 'mu': 34.762, 'epsilon': 0.03, 'decaying_factor': 0.01}",0.10552572076847161,0.10552572076847161,0.0,24
0.6991393566131592,0.0,0.15503406524658203,0.0,115,101.429,0.02,0.06,"{'n_samples_init': 115, 'mu': 101.429, 'epsilon': 0.02, 'decaying_factor': 0.06}",0.0,0.0,0.0,31
3.8468494415283203,0.0,3.379753589630127,0.0,280,1.429,0.1,0.01,"{'n_samples_init': 280, 'mu': 1.429, 'epsilon': 0.1, 'decaying_factor': 0.01}",0.30689752548386207,0.30689752548386207,0.0,11
2.47955060005188,0.0,1.6363654136657715,0.0,170,12.54,0.09,0.08,"{'n_samples_init': 170, 'mu': 12.54, 'epsilon': 0.09, 'decaying_factor': 0.08}",0.1831622994963578,0.1831622994963578,0.0,20
0.37807726860046387,0.0,0.14904499053955078,0.0,280,101.429,0.09,0.03,"{'n_samples_init': 280, 'mu': 101.429, 'epsilon': 0.09, 'decaying_factor': 0.03}",0.0,0.0,0.0,31
1.9064157009124756,0.0,0.1520383358001709,0.0,335,56.984,0.01,0.06,"{'n_samples_init': 335, 'mu': 56.984, 'epsilon': 0.01, 'decaying_factor': 0.06}",0.0,0.0,0.0,31
1.361299753189087,0.0,0.43709778785705566,0.0,225,45.873,0.02,0.01,"{'n_samples_init': 225, 'mu': 45.873, 'epsilon': 0.02, 'decaying_factor': 0.01}",0.0,0.0,0.0,31
2.671597719192505,0.0,1.8734221458435059,0.0,280,23.651,0.03,0.05,"{'n_samples_init': 280, 'mu': 23.651, 'epsilon': 0.03, 'decaying_factor': 0.05}",0.19066271409285004,0.19066271409285004,0.0,17
0.8061802387237549,0.0,0.38509607315063477,0.0,60,56.984,0.08,0.08,"{'n_samples_init': 60, 'mu': 56.984, 'epsilon': 0.08, 'decaying_factor': 0.08}",0.0,0.0,0.0,31
0.8271927833557129,0.0,0.3690755367279053,0.0,115,68.095,0.05,0.04,"{'n_samples_init': 115, 'mu': 68.095, 'epsilon': 0.05, 'decaying_factor': 0.04}",0.0,0.0,0.0,31
1.4043171405792236,0.0,0.4120919704437256,0.0,225,101.429,0.04,0.1,"{'n_samples_init': 225, 'mu': 101.429, 'epsilon': 0.04, 'decaying_factor': 0.1}",0.0,0.0,0.0,31
1.4173166751861572,0.0,0.14603137969970703,0.0,335,101.429,0.04,0.06,"{'n_samples_init': 335, 'mu': 101.429, 'epsilon': 0.04, 'decaying_factor': 0.06}",0.0,0.0,0.0,31
1.3392977714538574,0.0,0.31407880783081055,0.0,225,79.206,0.04,0.06,"{'n_samples_init': 225, 'mu': 79.206, 'epsilon': 0.04, 'decaying_factor': 0.06}",0.0,0.0,0.0,31
0.7361617088317871,0.0,0.3430783748626709,0.0,115,68.095,0.1,0.03,"{'n_samples_init': 115, 'mu': 68.095, 'epsilon': 0.1, 'decaying_factor': 0.03}",0.0,0.0,0.0,31
6.465450763702393,0.0,5.83530855178833,0.0,335,12.54,0.06,0.03,"{'n_samples_init': 335, 'mu': 12.54, 'epsilon': 0.06, 'decaying_factor': 0.03}",0.33555414789922033,0.33555414789922033,0.0,9
0.9352107048034668,0.0,0.33907628059387207,0.0,225,45.873,0.05,0.09,"{'n_samples_init': 225, 'mu': 45.873, 'epsilon': 0.05, 'decaying_factor': 0.09}",0.0,0.0,0.0,31
0.8101835250854492,0.0,0.376084566116333,0.0,115,68.095,0.06,0.04,"{'n_samples_init': 115, 'mu': 68.095, 'epsilon': 0.06, 'decaying_factor': 0.04}",0.0,0.0,0.0,31
