mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_min_pts,param_merge_threshold,param_alpha,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
12.404765129089355,0.0,2.2505040168762207,0.0,16,0.001,0.504,"{'min_pts': 16, 'merge_threshold': 0.001, 'alpha': 0.504}",0.0022371986636162055,0.0022371986636162055,0.0,65
4.572007417678833,0.0,2.0414586067199707,0.0,18,0.056,0.801,"{'min_pts': 18, 'merge_threshold': 0.056, 'alpha': 0.801}",0.00020639823273398857,0.00020639823273398857,0.0,77
2.2574892044067383,0.0,0.8951995372772217,0.0,6,0.278,0.406,"{'min_pts': 6, 'merge_threshold': 0.278, 'alpha': 0.406}",0.06329215903952133,0.06329215903952133,0.0,41
3.149690628051758,0.0,2.3495290279388428,0.0,18,0.334,0.307,"{'min_pts': 18, 'merge_threshold': 0.334, 'alpha': 0.307}",0.004442107120698103,0.004442107120698103,0.0,60
2.278507709503174,0.0,0.6201400756835938,0.0,6,0.223,0.208,"{'min_pts': 6, 'merge_threshold': 0.223, 'alpha': 0.208}",0.08814181193643446,0.08814181193643446,0.0,18
3.7078280448913574,0.0,2.2295005321502686,0.0,20,0.112,0.9,"{'min_pts': 20, 'merge_threshold': 0.112, 'alpha': 0.9}",0.0003014271401246245,0.0003014271401246245,0.0,72
2.177490234375,0.0,0.7791748046875,0.0,6,0.334,0.208,"{'min_pts': 6, 'merge_threshold': 0.334, 'alpha': 0.208}",0.08962413507045121,0.08962413507045121,0.0,15
16.654739379882812,0.0,10.084261894226074,0.0,2,0.056,0.801,"{'min_pts': 2, 'merge_threshold': 0.056, 'alpha': 0.801}",-7.580871509190233e-08,-7.580871509190233e-08,0.0,96
5.653269290924072,0.0,2.416543483734131,0.0,18,0.056,0.307,"{'min_pts': 18, 'merge_threshold': 0.056, 'alpha': 0.307}",0.0018359087200029067,0.0018359087200029067,0.0,66
4.4009857177734375,0.0,2.505563497543335,0.0,20,0.223,0.01,"{'min_pts': 20, 'merge_threshold': 0.223, 'alpha': 0.01}",0.10763028618053874,0.10763028618053874,0.0,1
2.859637975692749,0.0,1.8884243965148926,0.0,14,0.223,0.406,"{'min_pts': 14, 'merge_threshold': 0.223, 'alpha': 0.406}",-1.888138784655526e-05,-1.888138784655526e-05,0.0,100
2.309518337249756,0.0,0.8701956272125244,0.0,6,0.223,0.109,"{'min_pts': 6, 'merge_threshold': 0.223, 'alpha': 0.109}",0.09196533235498769,0.09196533235498769,0.0,5
3.018676996231079,0.0,2.435546636581421,0.0,18,0.334,0.9,"{'min_pts': 18, 'merge_threshold': 0.334, 'alpha': 0.9}",0.0001446655505135155,0.0001446655505135155,0.0,82
2.737612724304199,0.0,0.9002025127410889,0.0,12,0.223,0.307,"{'min_pts': 12, 'merge_threshold': 0.223, 'alpha': 0.307}",0.022463653267418556,0.022463653267418556,0.0,54
2.0534603595733643,0.0,0.5401196479797363,0.0,4,0.389,0.9,"{'min_pts': 4, 'merge_threshold': 0.389, 'alpha': 0.9}",0.08397225434099347,0.08397225434099347,0.0,25
2.6465892791748047,0.0,0.9772193431854248,0.0,8,0.167,0.109,"{'min_pts': 8, 'merge_threshold': 0.167, 'alpha': 0.109}",0.09176634563289379,0.09176634563289379,0.0,6
8.029800653457642,0.0,1.427321434020996,0.0,10,0.001,0.109,"{'min_pts': 10, 'merge_threshold': 0.001, 'alpha': 0.109}",0.0,0.0,0.0,88
11.634609699249268,0.0,2.046462297439575,0.0,14,0.001,0.01,"{'min_pts': 14, 'merge_threshold': 0.001, 'alpha': 0.01}",0.0,0.0,0.0,88
17.560938835144043,0.0,12.81787633895874,0.0,2,0.001,0.603,"{'min_pts': 2, 'merge_threshold': 0.001, 'alpha': 0.603}",0.0006536037485581501,0.0006536037485581501,0.0,70
