mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_stab_period,param_gamma_normal,param_ff,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
3.5845086574554443,0.0,3.2887346744537354,0.0,15,0.5,0.772,"{'stab_period': 15, 'gamma_normal': 0.5, 'ff': 0.772}",0.539248468729137,0.539248468729137,0.0,29
4.471704959869385,0.0,3.597806930541992,0.0,17,0.555,0.936,"{'stab_period': 17, 'gamma_normal': 0.555, 'ff': 0.936}",0.5914934849648288,0.5914934849648288,0.0,11
5.399911642074585,0.0,4.459003686904907,0.0,4,0.777,0.718,"{'stab_period': 4, 'gamma_normal': 0.777, 'ff': 0.718}",0.5816931975835976,0.5816931975835976,0.0,19
3.277437448501587,0.0,2.7086074352264404,0.0,17,0.833,0.663,"{'stab_period': 17, 'gamma_normal': 0.833, 'ff': 0.663}",0.5292394302886924,0.5292394302886924,0.0,31
4.554723024368286,0.0,3.418769359588623,0.0,4,0.722,0.609,"{'stab_period': 4, 'gamma_normal': 0.722, 'ff': 0.609}",0.46197723228479143,0.46197723228479143,0.0,59
4.653742790222168,0.0,3.0376834869384766,0.0,20,0.611,0.99,"{'stab_period': 20, 'gamma_normal': 0.611, 'ff': 0.99}",0.4649836286089134,0.4649836286089134,0.0,56
3.8235576152801514,0.0,3.5908045768737793,0.0,4,0.833,0.609,"{'stab_period': 4, 'gamma_normal': 0.833, 'ff': 0.609}",0.4118365192833259,0.4118365192833259,0.0,70
5.745985507965088,0.0,4.183940887451172,0.0,0,0.555,0.936,"{'stab_period': 0, 'gamma_normal': 0.555, 'ff': 0.936}",0.4649410062069929,0.4649410062069929,0.0,57
5.344895601272583,0.0,3.786853075027466,0.0,17,0.555,0.663,"{'stab_period': 17, 'gamma_normal': 0.555, 'ff': 0.663}",0.5346462947958557,0.5346462947958557,0.0,30
5.500930547714233,0.0,3.252732515335083,0.0,20,0.722,0.5,"{'stab_period': 20, 'gamma_normal': 0.722, 'ff': 0.5}",0.5254647602222677,0.5254647602222677,0.0,34
4.299663782119751,0.0,3.8948750495910645,0.0,13,0.722,0.718,"{'stab_period': 13, 'gamma_normal': 0.722, 'ff': 0.718}",0.6435707122173295,0.6435707122173295,0.0,1
4.6007304191589355,0.0,4.244954347610474,0.0,4,0.722,0.554,"{'stab_period': 4, 'gamma_normal': 0.722, 'ff': 0.554}",0.4849192957217753,0.4849192957217753,0.0,49
3.005371332168579,0.0,1.6623730659484863,0.0,17,0.833,0.99,"{'stab_period': 17, 'gamma_normal': 0.833, 'ff': 0.99}",0.3500956754096776,0.3500956754096776,0.0,81
4.229644775390625,0.0,3.5748038291931152,0.0,11,0.722,0.663,"{'stab_period': 11, 'gamma_normal': 0.722, 'ff': 0.663}",0.6149948414090838,0.6149948414090838,0.0,4
4.356673240661621,0.0,2.832634449005127,0.0,2,0.888,0.99,"{'stab_period': 2, 'gamma_normal': 0.888, 'ff': 0.99}",0.24087684192980716,0.24087684192980716,0.0,95
3.7525389194488525,0.0,2.966665267944336,0.0,6,0.666,0.554,"{'stab_period': 6, 'gamma_normal': 0.666, 'ff': 0.554}",0.4290279295512425,0.4290279295512425,0.0,64
5.789994239807129,0.0,3.3857626914978027,0.0,8,0.5,0.554,"{'stab_period': 8, 'gamma_normal': 0.5, 'ff': 0.554}",0.3362848284458671,0.3362848284458671,0.0,82
6.152076005935669,0.0,4.10892653465271,0.0,13,0.5,0.5,"{'stab_period': 13, 'gamma_normal': 0.5, 'ff': 0.5}",0.4646627038226749,0.4646627038226749,0.0,58
6.261099576950073,0.0,4.890100717544556,0.0,0,0.5,0.827,"{'stab_period': 0, 'gamma_normal': 0.5, 'ff': 0.827}",0.44914926150117973,0.44914926150117973,0.0,61
4.971811294555664,0.0,2.106473445892334,0.0,13,0.999,0.718,"{'stab_period': 13, 'gamma_normal': 0.999, 'ff': 0.718}",0.3733113611914242,0.3733113611914242,0.0,77
3.855938196182251,0.0,2.4604804515838623,0.0,4,0.5,0.881,"{'stab_period': 4, 'gamma_normal': 0.5, 'ff': 0.881}",0.5445596092179842,0.5445596092179842,0.0,27
4.374984264373779,0.0,2.3535261154174805,0.0,4,0.888,0.718,"{'stab_period': 4, 'gamma_normal': 0.888, 'ff': 0.718}",0.4158987071317629,0.4158987071317629,0.0,68
3.528794050216675,0.0,1.438323736190796,0.0,17,0.999,0.772,"{'stab_period': 17, 'gamma_normal': 0.999, 'ff': 0.772}",0.32224366894559364,0.32224366894559364,0.0,89
4.915104866027832,0.0,2.7496144771575928,0.0,4,0.5,0.772,"{'stab_period': 4, 'gamma_normal': 0.5, 'ff': 0.772}",0.48527202240923606,0.48527202240923606,0.0,48
3.8968753814697266,0.0,2.775733470916748,0.0,6,0.666,0.718,"{'stab_period': 6, 'gamma_normal': 0.666, 'ff': 0.718}",0.6052300751016066,0.6052300751016066,0.0,6
4.7540671825408936,0.0,2.8806474208831787,0.0,20,0.555,0.554,"{'stab_period': 20, 'gamma_normal': 0.555, 'ff': 0.554}",0.42731479545124146,0.42731479545124146,0.0,65
4.123927354812622,0.0,3.2067182064056396,0.0,17,0.5,0.554,"{'stab_period': 17, 'gamma_normal': 0.5, 'ff': 0.554}",0.4456014979789669,0.4456014979789669,0.0,62
5.251178026199341,0.0,2.4385478496551514,0.0,15,0.722,0.827,"{'stab_period': 15, 'gamma_normal': 0.722, 'ff': 0.827}",0.5899520437293,0.5899520437293,0.0,13
3.288740396499634,0.0,1.6553685665130615,0.0,20,0.944,0.772,"{'stab_period': 20, 'gamma_normal': 0.944, 'ff': 0.772}",0.33313836918522677,0.33313836918522677,0.0,86
4.1559319496154785,0.0,2.881649971008301,0.0,8,0.888,0.663,"{'stab_period': 8, 'gamma_normal': 0.888, 'ff': 0.663}",0.522320766215802,0.522320766215802,0.0,35
5.349200963973999,0.0,3.0526845455169678,0.0,0,0.555,0.99,"{'stab_period': 0, 'gamma_normal': 0.555, 'ff': 0.99}",0.3820878156190207,0.3820878156190207,0.0,75
3.689828872680664,0.0,2.4145426750183105,0.0,17,0.555,0.881,"{'stab_period': 17, 'gamma_normal': 0.555, 'ff': 0.881}",0.48640842076243906,0.48640842076243906,0.0,47
5.7832159996032715,0.0,3.3357512950897217,0.0,8,0.722,0.881,"{'stab_period': 8, 'gamma_normal': 0.722, 'ff': 0.881}",0.47553906528660017,0.47553906528660017,0.0,52
4.401992321014404,0.0,1.9244284629821777,0.0,8,0.999,0.718,"{'stab_period': 8, 'gamma_normal': 0.999, 'ff': 0.718}",0.3301333722400416,0.3301333722400416,0.0,87
4.9511096477508545,0.0,3.4267709255218506,0.0,8,0.5,0.718,"{'stab_period': 8, 'gamma_normal': 0.5, 'ff': 0.718}",0.5885155947817623,0.5885155947817623,0.0,14
5.8793182373046875,0.0,4.132927417755127,0.0,8,0.888,0.609,"{'stab_period': 8, 'gamma_normal': 0.888, 'ff': 0.609}",0.30222123173871623,0.30222123173871623,0.0,93
5.137152671813965,0.0,2.5265700817108154,0.0,17,0.888,0.5,"{'stab_period': 17, 'gamma_normal': 0.888, 'ff': 0.5}",0.41209383245577,0.41209383245577,0.0,69
4.535017013549805,0.0,2.4805591106414795,0.0,2,0.611,0.881,"{'stab_period': 2, 'gamma_normal': 0.611, 'ff': 0.881}",0.5077099879834827,0.5077099879834827,0.0,41
4.700052499771118,0.0,2.797630548477173,0.0,8,0.722,0.827,"{'stab_period': 8, 'gamma_normal': 0.722, 'ff': 0.827}",0.5161914300580402,0.5161914300580402,0.0,36
4.3579795360565186,0.0,2.5925824642181396,0.0,8,0.555,0.827,"{'stab_period': 8, 'gamma_normal': 0.555, 'ff': 0.827}",0.563013328619037,0.563013328619037,0.0,23
5.46922755241394,0.0,2.520565986633301,0.0,4,0.888,0.936,"{'stab_period': 4, 'gamma_normal': 0.888, 'ff': 0.936}",0.4500235819096797,0.4500235819096797,0.0,60
3.9258828163146973,0.0,1.1962687969207764,0.0,2,0.999,0.827,"{'stab_period': 2, 'gamma_normal': 0.999, 'ff': 0.827}",0.192991568053454,0.192991568053454,0.0,97
