mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_w,param_beta,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
73.50604176521301,0.0,105.19049715995789,0.0,5,0.001,"{'w': 5, 'beta': 0.001}",0.8302274023026628,0.8302274023026628,0.0,76
56.042823791503906,0.0,81.69479632377625,0.0,10,0.001,"{'w': 10, 'beta': 0.001}",0.798623397664473,0.798623397664473,0.0,94
56.769622564315796,0.0,97.5477967262268,0.0,15,0.001,"{'w': 15, 'beta': 0.001}",0.8081774344442539,0.8081774344442539,0.0,89
90.8528995513916,0.0,95.45715689659119,0.0,20,0.001,"{'w': 20, 'beta': 0.001}",0.8067323351532065,0.8067323351532065,0.0,91
68.10073733329773,0.0,93.18005847930908,0.0,25,0.001,"{'w': 25, 'beta': 0.001}",0.7947710568630537,0.7947710568630537,0.0,98
62.427006483078,0.0,94.37290716171265,0.0,30,0.001,"{'w': 30, 'beta': 0.001}",0.8108674987176325,0.8108674987176325,0.0,88
97.30123281478882,0.0,133.47710490226746,0.0,35,0.001,"{'w': 35, 'beta': 0.001}",0.8253293225612106,0.8253293225612106,0.0,79
95.2749674320221,0.0,149.42397451400757,0.0,40,0.001,"{'w': 40, 'beta': 0.001}",0.8407070593141871,0.8407070593141871,0.0,67
100.83985948562622,0.0,150.73107147216797,0.0,45,0.001,"{'w': 45, 'beta': 0.001}",0.875964421780962,0.875964421780962,0.0,19
118.1505982875824,0.0,161.04327869415283,0.0,50,0.001,"{'w': 50, 'beta': 0.001}",0.9141810526206107,0.9141810526206107,0.0,9
68.09024405479431,0.0,118.84074783325195,0.0,5,0.112,"{'w': 5, 'beta': 0.112}",0.8302274023026628,0.8302274023026628,0.0,76
49.783928871154785,0.0,87.310476064682,0.0,10,0.112,"{'w': 10, 'beta': 0.112}",0.798623397664473,0.798623397664473,0.0,94
60.58773112297058,0.0,85.43009519577026,0.0,15,0.112,"{'w': 15, 'beta': 0.112}",0.8081774344442539,0.8081774344442539,0.0,89
58.31388831138611,0.0,99.91061663627625,0.0,20,0.112,"{'w': 20, 'beta': 0.112}",0.8067323351532065,0.8067323351532065,0.0,91
72.45564842224121,0.0,119.41234636306763,0.0,25,0.112,"{'w': 25, 'beta': 0.112}",0.7889911927250318,0.7889911927250318,0.0,99
68.6932578086853,0.0,94.96598863601685,0.0,30,0.112,"{'w': 30, 'beta': 0.112}",0.8121724485727996,0.8121724485727996,0.0,87
87.37045049667358,0.0,154.5402729511261,0.0,35,0.112,"{'w': 35, 'beta': 0.112}",0.828420547506687,0.828420547506687,0.0,78
93.01731324195862,0.0,123.34166383743286,0.0,40,0.112,"{'w': 40, 'beta': 0.112}",0.8360430394572825,0.8360430394572825,0.0,75
74.42791485786438,0.0,117.6191189289093,0.0,45,0.112,"{'w': 45, 'beta': 0.112}",0.8672507833352675,0.8672507833352675,0.0,28
119.43252325057983,0.0,143.60218381881714,0.0,50,0.112,"{'w': 50, 'beta': 0.112}",0.9065105653361312,0.9065105653361312,0.0,10
68.08514714241028,0.0,80.1835265159607,0.0,5,0.223,"{'w': 5, 'beta': 0.223}",0.8564876708188197,0.8564876708188197,0.0,42
80.94513440132141,0.0,71.13901853561401,0.0,10,0.223,"{'w': 10, 'beta': 0.223}",0.798623397664473,0.798623397664473,0.0,94
50.77674627304077,0.0,110.48842430114746,0.0,15,0.223,"{'w': 15, 'beta': 0.223}",0.8412995231983688,0.8412995231983688,0.0,59
51.59942936897278,0.0,97.53281021118164,0.0,20,0.223,"{'w': 20, 'beta': 0.223}",0.8067323351532065,0.8067323351532065,0.0,91
58.14473271369934,0.0,128.81684374809265,0.0,25,0.223,"{'w': 25, 'beta': 0.223}",0.7889911927250318,0.7889911927250318,0.0,99
59.84086084365845,0.0,132.65626525878906,0.0,30,0.223,"{'w': 30, 'beta': 0.223}",0.8424240993277634,0.8424240993277634,0.0,58
87.805171251297,0.0,97.54536056518555,0.0,35,0.223,"{'w': 35, 'beta': 0.223}",0.8597150573156149,0.8597150573156149,0.0,29
71.60277652740479,0.0,119.84957313537598,0.0,40,0.223,"{'w': 40, 'beta': 0.223}",0.8695230117811772,0.8695230117811772,0.0,20
87.21687364578247,0.0,115.02750205993652,0.0,45,0.223,"{'w': 45, 'beta': 0.223}",0.8948725878304865,0.8948725878304865,0.0,11
88.32625603675842,0.0,107.27640151977539,0.0,50,0.223,"{'w': 50, 'beta': 0.223}",0.9219346206473887,0.9219346206473887,0.0,1
51.20014834403992,0.0,115.46052885055542,0.0,5,0.334,"{'w': 5, 'beta': 0.334}",0.8564876708188197,0.8564876708188197,0.0,42
55.39969563484192,0.0,104.50817346572876,0.0,10,0.334,"{'w': 10, 'beta': 0.334}",0.798623397664473,0.798623397664473,0.0,94
71.08768558502197,0.0,107.77478361129761,0.0,15,0.334,"{'w': 15, 'beta': 0.334}",0.8412995231983688,0.8412995231983688,0.0,59
65.76271200180054,0.0,90.13619947433472,0.0,20,0.334,"{'w': 20, 'beta': 0.334}",0.8371012766534438,0.8371012766534438,0.0,68
67.92447924613953,0.0,85.22149515151978,0.0,25,0.334,"{'w': 25, 'beta': 0.334}",0.8246325942132683,0.8246325942132683,0.0,80
73.52160739898682,0.0,96.01023769378662,0.0,30,0.334,"{'w': 30, 'beta': 0.334}",0.8431218225056213,0.8431218225056213,0.0,51
71.08607959747314,0.0,96.77549958229065,0.0,35,0.334,"{'w': 35, 'beta': 0.334}",0.8597150573156149,0.8597150573156149,0.0,29
84.67088103294373,0.0,89.07847619056702,0.0,40,0.334,"{'w': 40, 'beta': 0.334}",0.8695230117811772,0.8695230117811772,0.0,20
64.35010504722595,0.0,172.55086278915405,0.0,45,0.334,"{'w': 45, 'beta': 0.334}",0.8948725878304865,0.8948725878304865,0.0,11
72.18350505828857,0.0,142.90705227851868,0.0,50,0.334,"{'w': 50, 'beta': 0.334}",0.9219346206473887,0.9219346206473887,0.0,1
45.49562978744507,0.0,104.36152529716492,0.0,5,0.445,"{'w': 5, 'beta': 0.445}",0.8564876708188197,0.8564876708188197,0.0,42
44.563607931137085,0.0,92.49171495437622,0.0,10,0.445,"{'w': 10, 'beta': 0.445}",0.8531437638099838,0.8531437638099838,0.0,45
59.857155561447144,0.0,82.38609719276428,0.0,15,0.445,"{'w': 15, 'beta': 0.445}",0.8412995231983688,0.8412995231983688,0.0,59
55.84124279022217,0.0,95.89348673820496,0.0,20,0.445,"{'w': 20, 'beta': 0.445}",0.8371012766534438,0.8371012766534438,0.0,68
63.11868119239807,0.0,115.74565601348877,0.0,25,0.445,"{'w': 25, 'beta': 0.445}",0.8246325942132683,0.8246325942132683,0.0,80
66.43457913398743,0.0,89.47148299217224,0.0,30,0.445,"{'w': 30, 'beta': 0.445}",0.8431218225056213,0.8431218225056213,0.0,51
95.7770586013794,0.0,101.24725532531738,0.0,35,0.445,"{'w': 35, 'beta': 0.445}",0.8597150573156149,0.8597150573156149,0.0,29
68.06514620780945,0.0,123.94479417800903,0.0,40,0.445,"{'w': 40, 'beta': 0.445}",0.8695230117811772,0.8695230117811772,0.0,20
90.26459217071533,0.0,109.57703995704651,0.0,45,0.445,"{'w': 45, 'beta': 0.445}",0.8948725878304865,0.8948725878304865,0.0,11
125.79133152961731,0.0,116.61249470710754,0.0,50,0.445,"{'w': 50, 'beta': 0.445}",0.9219346206473887,0.9219346206473887,0.0,1
77.67120289802551,0.0,99.27789950370789,0.0,5,0.555,"{'w': 5, 'beta': 0.555}",0.8566014478149948,0.8566014478149948,0.0,37
66.72042965888977,0.0,77.61335921287537,0.0,10,0.555,"{'w': 10, 'beta': 0.555}",0.8531437638099838,0.8531437638099838,0.0,45
47.39840340614319,0.0,79.36852550506592,0.0,15,0.555,"{'w': 15, 'beta': 0.555}",0.8412995231983688,0.8412995231983688,0.0,59
47.27559471130371,0.0,78.43449401855469,0.0,20,0.555,"{'w': 20, 'beta': 0.555}",0.8371012766534438,0.8371012766534438,0.0,68
48.67379546165466,0.0,80.88574695587158,0.0,25,0.555,"{'w': 25, 'beta': 0.555}",0.8246325942132683,0.8246325942132683,0.0,80
92.14129734039307,0.0,89.06332969665527,0.0,30,0.555,"{'w': 30, 'beta': 0.555}",0.8431218225056213,0.8431218225056213,0.0,51
57.052934408187866,0.0,115.0769944190979,0.0,35,0.555,"{'w': 35, 'beta': 0.555}",0.8597150573156149,0.8597150573156149,0.0,29
65.68571496009827,0.0,107.69099855422974,0.0,40,0.555,"{'w': 40, 'beta': 0.555}",0.8695230117811772,0.8695230117811772,0.0,20
73.15269160270691,0.0,136.19743156433105,0.0,45,0.555,"{'w': 45, 'beta': 0.555}",0.8948725878304865,0.8948725878304865,0.0,11
75.81031823158264,0.0,125.22454619407654,0.0,50,0.555,"{'w': 50, 'beta': 0.555}",0.9219346206473887,0.9219346206473887,0.0,1
46.99218940734863,0.0,101.94566869735718,0.0,5,0.666,"{'w': 5, 'beta': 0.666}",0.8566014478149948,0.8566014478149948,0.0,37
54.46557092666626,0.0,107.87429881095886,0.0,10,0.666,"{'w': 10, 'beta': 0.666}",0.8531437638099838,0.8531437638099838,0.0,45
51.36602163314819,0.0,79.85562372207642,0.0,15,0.666,"{'w': 15, 'beta': 0.666}",0.8412995231983688,0.8412995231983688,0.0,59
57.541163206100464,0.0,81.39616107940674,0.0,20,0.666,"{'w': 20, 'beta': 0.666}",0.8371012766534438,0.8371012766534438,0.0,68
59.27046322822571,0.0,92.82284045219421,0.0,25,0.666,"{'w': 25, 'beta': 0.666}",0.8246325942132683,0.8246325942132683,0.0,80
69.9980239868164,0.0,112.33325576782227,0.0,30,0.666,"{'w': 30, 'beta': 0.666}",0.8431218225056213,0.8431218225056213,0.0,51
85.86563730239868,0.0,102.17039251327515,0.0,35,0.666,"{'w': 35, 'beta': 0.666}",0.8597150573156149,0.8597150573156149,0.0,29
97.63425827026367,0.0,98.6989209651947,0.0,40,0.666,"{'w': 40, 'beta': 0.666}",0.8695230117811772,0.8695230117811772,0.0,20
68.8790545463562,0.0,97.38760089874268,0.0,45,0.666,"{'w': 45, 'beta': 0.666}",0.8948725878304865,0.8948725878304865,0.0,11
73.1985080242157,0.0,116.79867887496948,0.0,50,0.666,"{'w': 50, 'beta': 0.666}",0.9219346206473887,0.9219346206473887,0.0,1
49.67101860046387,0.0,75.15252566337585,0.0,5,0.777,"{'w': 5, 'beta': 0.777}",0.8566014478149948,0.8566014478149948,0.0,37
46.40605449676514,0.0,64.22191619873047,0.0,10,0.777,"{'w': 10, 'beta': 0.777}",0.8531437638099838,0.8531437638099838,0.0,45
46.63159108161926,0.0,91.61361908912659,0.0,15,0.777,"{'w': 15, 'beta': 0.777}",0.8412995231983688,0.8412995231983688,0.0,59
47.3425567150116,0.0,118.90197968482971,0.0,20,0.777,"{'w': 20, 'beta': 0.777}",0.8371012766534438,0.8371012766534438,0.0,68
46.65756011009216,0.0,127.29622149467468,0.0,25,0.777,"{'w': 25, 'beta': 0.777}",0.8246325942132683,0.8246325942132683,0.0,80
62.47773241996765,0.0,89.91505432128906,0.0,30,0.777,"{'w': 30, 'beta': 0.777}",0.8431218225056213,0.8431218225056213,0.0,51
73.91111254692078,0.0,87.77088928222656,0.0,35,0.777,"{'w': 35, 'beta': 0.777}",0.8597150573156149,0.8597150573156149,0.0,29
70.70385503768921,0.0,87.7038848400116,0.0,40,0.777,"{'w': 40, 'beta': 0.777}",0.8695230117811772,0.8695230117811772,0.0,20
77.45715427398682,0.0,135.4461486339569,0.0,45,0.777,"{'w': 45, 'beta': 0.777}",0.8948725878304865,0.8948725878304865,0.0,11
89.59413385391235,0.0,135.06041979789734,0.0,50,0.777,"{'w': 50, 'beta': 0.777}",0.9219346206473887,0.9219346206473887,0.0,1
58.953713178634644,0.0,86.67466354370117,0.0,5,0.888,"{'w': 5, 'beta': 0.888}",0.8566014478149948,0.8566014478149948,0.0,37
76.15318989753723,0.0,108.47583603858948,0.0,10,0.888,"{'w': 10, 'beta': 0.888}",0.8531437638099838,0.8531437638099838,0.0,45
78.12463116645813,0.0,98.63675999641418,0.0,15,0.888,"{'w': 15, 'beta': 0.888}",0.8412995231983688,0.8412995231983688,0.0,59
70.80089068412781,0.0,92.56986570358276,0.0,20,0.888,"{'w': 20, 'beta': 0.888}",0.8371012766534438,0.8371012766534438,0.0,68
50.546833992004395,0.0,83.81597208976746,0.0,25,0.888,"{'w': 25, 'beta': 0.888}",0.8246325942132683,0.8246325942132683,0.0,80
85.24178099632263,0.0,88.27841520309448,0.0,30,0.888,"{'w': 30, 'beta': 0.888}",0.8431218225056213,0.8431218225056213,0.0,51
59.180986642837524,0.0,107.42151284217834,0.0,35,0.888,"{'w': 35, 'beta': 0.888}",0.8597150573156149,0.8597150573156149,0.0,29
91.72951650619507,0.0,87.45481967926025,0.0,40,0.888,"{'w': 40, 'beta': 0.888}",0.8695230117811772,0.8695230117811772,0.0,20
81.52919054031372,0.0,87.67402148246765,0.0,45,0.888,"{'w': 45, 'beta': 0.888}",0.8948725878304865,0.8948725878304865,0.0,11
78.21166110038757,0.0,96.48879361152649,0.0,50,0.888,"{'w': 50, 'beta': 0.888}",0.9219346206473887,0.9219346206473887,0.0,1
71.93768334388733,0.0,74.73641276359558,0.0,5,0.999,"{'w': 5, 'beta': 0.999}",0.8566014478149948,0.8566014478149948,0.0,37
51.40617370605469,0.0,86.76051998138428,0.0,10,0.999,"{'w': 10, 'beta': 0.999}",0.8531437638099838,0.8531437638099838,0.0,45
57.99747061729431,0.0,80.13957595825195,0.0,15,0.999,"{'w': 15, 'beta': 0.999}",0.8412995231983688,0.8412995231983688,0.0,59
57.95713520050049,0.0,69.53622674942017,0.0,20,0.999,"{'w': 20, 'beta': 0.999}",0.8371012766534438,0.8371012766534438,0.0,68
57.650893449783325,0.0,60.11312007904053,0.0,25,0.999,"{'w': 25, 'beta': 0.999}",0.8246325942132683,0.8246325942132683,0.0,80
