mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_minimum_weight,param_intersection_factor,param_clustering_threshold,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
2353.2420213222504,0.0,24.3924663066864,0.0,2.556,0.1,0.578,"{'minimum_weight': 2.556, 'intersection_factor': 0.1, 'clustering_threshold': 0.578}",1.0,1.0,0.0,1
2596.444590330124,0.0,52.77984309196472,0.0,2.778,0.122,0.894,"{'minimum_weight': 2.778, 'intersection_factor': 0.122, 'clustering_threshold': 0.894}",1.0,1.0,0.0,1
2364.8896358013153,0.0,30.044739961624146,0.0,1.444,0.211,0.472,"{'minimum_weight': 1.444, 'intersection_factor': 0.211, 'clustering_threshold': 0.472}",1.0,1.0,0.0,1
2390.8304677009583,0.0,47.341623306274414,0.0,2.778,0.233,0.367,"{'minimum_weight': 2.778, 'intersection_factor': 0.233, 'clustering_threshold': 0.367}",1.0,1.0,0.0,1
2126.2170791625977,0.0,64.37145256996155,0.0,1.444,0.189,0.261,"{'minimum_weight': 1.444, 'intersection_factor': 0.189, 'clustering_threshold': 0.261}",0.9979148959588116,0.9979148959588116,0.0,74
2451.1840074062347,0.0,45.888304710388184,0.0,3.0,0.144,1.0,"{'minimum_weight': 3.0, 'intersection_factor': 0.144, 'clustering_threshold': 1.0}",1.0,1.0,0.0,1
2400.363597393036,0.0,22.921145915985107,0.0,1.444,0.233,0.261,"{'minimum_weight': 1.444, 'intersection_factor': 0.233, 'clustering_threshold': 0.261}",0.9979148959588116,0.9979148959588116,0.0,74
1971.0682835578918,0.0,20.031495809555054,0.0,1.0,0.122,0.894,"{'minimum_weight': 1.0, 'intersection_factor': 0.122, 'clustering_threshold': 0.894}",1.0,1.0,0.0,1
2369.791736125946,0.0,48.484880208969116,0.0,2.778,0.122,0.367,"{'minimum_weight': 2.778, 'intersection_factor': 0.122, 'clustering_threshold': 0.367}",1.0,1.0,0.0,1
4912.443287372589,0.0,1828.1222033500671,0.0,3.0,0.189,0.05,"{'minimum_weight': 3.0, 'intersection_factor': 0.189, 'clustering_threshold': 0.05}",0.04438660684707213,0.04438660684707213,0.0,100
2189.7883534431458,0.0,19.903467178344727,0.0,2.333,0.189,0.472,"{'minimum_weight': 2.333, 'intersection_factor': 0.189, 'clustering_threshold': 0.472}",1.0,1.0,0.0,1
2885.477447748184,0.0,298.57299733161926,0.0,1.444,0.189,0.156,"{'minimum_weight': 1.444, 'intersection_factor': 0.189, 'clustering_threshold': 0.156}",0.8689903208737342,0.8689903208737342,0.0,87
2844.9653635025024,0.0,50.711381673812866,0.0,2.778,0.233,1.0,"{'minimum_weight': 2.778, 'intersection_factor': 0.233, 'clustering_threshold': 1.0}",1.0,1.0,0.0,1
2352.3618307113647,0.0,48.810951471328735,0.0,2.111,0.189,0.367,"{'minimum_weight': 2.111, 'intersection_factor': 0.189, 'clustering_threshold': 0.367}",1.0,1.0,0.0,1
1994.7825953960419,0.0,21.728873252868652,0.0,1.222,0.256,1.0,"{'minimum_weight': 1.222, 'intersection_factor': 0.256, 'clustering_threshold': 1.0}",1.0,1.0,0.0,1
2672.922768831253,0.0,216.1575002670288,0.0,1.667,0.167,0.156,"{'minimum_weight': 1.667, 'intersection_factor': 0.167, 'clustering_threshold': 0.156}",0.8782031987944179,0.8782031987944179,0.0,81
4196.040518760681,0.0,357.666255235672,0.0,1.889,0.1,0.156,"{'minimum_weight': 1.889, 'intersection_factor': 0.1, 'clustering_threshold': 0.156}",0.8666248358097385,0.8666248358097385,0.0,89
6032.947712182999,0.0,2200.4607470035553,0.0,2.333,0.1,0.05,"{'minimum_weight': 2.333, 'intersection_factor': 0.1, 'clustering_threshold': 0.05}",0.04611489975613544,0.04611489975613544,0.0,96
2432.787872314453,0.0,65.28365159034729,0.0,1.0,0.1,0.683,"{'minimum_weight': 1.0, 'intersection_factor': 0.1, 'clustering_threshold': 0.683}",1.0,1.0,0.0,1
1564.0439503192902,0.0,48.6309118270874,0.0,2.333,0.3,0.472,"{'minimum_weight': 2.333, 'intersection_factor': 0.3, 'clustering_threshold': 0.472}",1.0,1.0,0.0,1
2084.8758244514465,0.0,36.790262937545776,0.0,1.444,0.1,0.789,"{'minimum_weight': 1.444, 'intersection_factor': 0.1, 'clustering_threshold': 0.789}",1.0,1.0,0.0,1
2935.6447212696075,0.0,76.66320300102234,0.0,1.444,0.256,0.472,"{'minimum_weight': 1.444, 'intersection_factor': 0.256, 'clustering_threshold': 0.472}",1.0,1.0,0.0,1
