mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_stab_period,param_gamma_normal,param_ff,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
322.2287631034851,0.0,0.09501504898071289,0.0,15,0.5,0.772,"{'stab_period': 15, 'gamma_normal': 0.5, 'ff': 0.772}",0.0,0.0,0.0,1
302.3094599246979,0.0,0.08290696144104004,0.0,17,0.555,0.936,"{'stab_period': 17, 'gamma_normal': 0.555, 'ff': 0.936}",0.0,0.0,0.0,1
257.8942039012909,0.0,0.09001970291137695,0.0,4,0.777,0.718,"{'stab_period': 4, 'gamma_normal': 0.777, 'ff': 0.718}",0.0,0.0,0.0,1
253.04616451263428,0.0,0.10674929618835449,0.0,17,0.833,0.663,"{'stab_period': 17, 'gamma_normal': 0.833, 'ff': 0.663}",0.0,0.0,0.0,1
270.1403615474701,0.0,0.07906985282897949,0.0,4,0.722,0.609,"{'stab_period': 4, 'gamma_normal': 0.722, 'ff': 0.609}",0.0,0.0,0.0,1
309.2658226490021,0.0,0.11664152145385742,0.0,20,0.611,0.99,"{'stab_period': 20, 'gamma_normal': 0.611, 'ff': 0.99}",0.0,0.0,0.0,1
269.22403264045715,0.0,0.11258602142333984,0.0,4,0.833,0.609,"{'stab_period': 4, 'gamma_normal': 0.833, 'ff': 0.609}",0.0,0.0,0.0,1
293.3308503627777,0.0,0.10405492782592773,0.0,0,0.555,0.936,"{'stab_period': 0, 'gamma_normal': 0.555, 'ff': 0.936}",0.0,0.0,0.0,1
255.13221144676208,0.0,0.10701322555541992,0.0,17,0.555,0.663,"{'stab_period': 17, 'gamma_normal': 0.555, 'ff': 0.663}",0.0,0.0,0.0,1
272.37670826911926,0.0,0.10856795310974121,0.0,20,0.722,0.5,"{'stab_period': 20, 'gamma_normal': 0.722, 'ff': 0.5}",0.0,0.0,0.0,1
301.71239137649536,0.0,0.12042236328125,0.0,13,0.722,0.718,"{'stab_period': 13, 'gamma_normal': 0.722, 'ff': 0.718}",0.0,0.0,0.0,1
260.9410436153412,0.0,0.07002091407775879,0.0,4,0.722,0.554,"{'stab_period': 4, 'gamma_normal': 0.722, 'ff': 0.554}",0.0,0.0,0.0,1
251.40908408164978,0.0,0.1042182445526123,0.0,17,0.833,0.99,"{'stab_period': 17, 'gamma_normal': 0.833, 'ff': 0.99}",0.0,0.0,0.0,1
261.5642321109772,0.0,0.0930182933807373,0.0,11,0.722,0.663,"{'stab_period': 11, 'gamma_normal': 0.722, 'ff': 0.663}",0.0,0.0,0.0,1
281.4102919101715,0.0,0.23204278945922852,0.0,2,0.888,0.99,"{'stab_period': 2, 'gamma_normal': 0.888, 'ff': 0.99}",0.0,0.0,0.0,1
290.9107177257538,0.0,0.11602377891540527,0.0,6,0.666,0.554,"{'stab_period': 6, 'gamma_normal': 0.666, 'ff': 0.554}",0.0,0.0,0.0,1
267.00008821487427,0.0,0.24618101119995117,0.0,8,0.5,0.554,"{'stab_period': 8, 'gamma_normal': 0.5, 'ff': 0.554}",0.0,0.0,0.0,1
309.10945415496826,0.0,0.13103151321411133,0.0,13,0.5,0.5,"{'stab_period': 13, 'gamma_normal': 0.5, 'ff': 0.5}",0.0,0.0,0.0,1
357.7483468055725,0.0,0.17357444763183594,0.0,0,0.5,0.827,"{'stab_period': 0, 'gamma_normal': 0.5, 'ff': 0.827}",0.0,0.0,0.0,1
288.9651446342468,0.0,0.12903523445129395,0.0,13,0.999,0.718,"{'stab_period': 13, 'gamma_normal': 0.999, 'ff': 0.718}",0.0,0.0,0.0,1
296.8430619239807,0.0,0.1472766399383545,0.0,4,0.5,0.881,"{'stab_period': 4, 'gamma_normal': 0.5, 'ff': 0.881}",0.0,0.0,0.0,1
295.43356466293335,0.0,0.13747596740722656,0.0,4,0.888,0.718,"{'stab_period': 4, 'gamma_normal': 0.888, 'ff': 0.718}",0.0,0.0,0.0,1
269.17878460884094,0.0,0.17102813720703125,0.0,17,0.999,0.772,"{'stab_period': 17, 'gamma_normal': 0.999, 'ff': 0.772}",0.0,0.0,0.0,1
299.0220010280609,0.0,0.1828610897064209,0.0,4,0.5,0.772,"{'stab_period': 4, 'gamma_normal': 0.5, 'ff': 0.772}",0.0,0.0,0.0,1
307.9448621273041,0.0,0.0803532600402832,0.0,6,0.666,0.718,"{'stab_period': 6, 'gamma_normal': 0.666, 'ff': 0.718}",0.0,0.0,0.0,1
267.24227499961853,0.0,0.11359906196594238,0.0,20,0.555,0.554,"{'stab_period': 20, 'gamma_normal': 0.555, 'ff': 0.554}",0.0,0.0,0.0,1
264.88277864456177,0.0,0.11202263832092285,0.0,17,0.5,0.554,"{'stab_period': 17, 'gamma_normal': 0.5, 'ff': 0.554}",0.0,0.0,0.0,1
297.20706129074097,0.0,0.08701229095458984,0.0,15,0.722,0.827,"{'stab_period': 15, 'gamma_normal': 0.722, 'ff': 0.827}",0.0,0.0,0.0,1
292.4861924648285,0.0,0.22375869750976562,0.0,20,0.944,0.772,"{'stab_period': 20, 'gamma_normal': 0.944, 'ff': 0.772}",0.0,0.0,0.0,1
287.74104022979736,0.0,0.1898174285888672,0.0,8,0.888,0.663,"{'stab_period': 8, 'gamma_normal': 0.888, 'ff': 0.663}",0.0,0.0,0.0,1
292.21066212654114,0.0,0.08901500701904297,0.0,0,0.555,0.99,"{'stab_period': 0, 'gamma_normal': 0.555, 'ff': 0.99}",0.0,0.0,0.0,1
267.30032539367676,0.0,0.17156767845153809,0.0,17,0.555,0.881,"{'stab_period': 17, 'gamma_normal': 0.555, 'ff': 0.881}",0.0,0.0,0.0,1
298.8505172729492,0.0,0.11002588272094727,0.0,8,0.722,0.881,"{'stab_period': 8, 'gamma_normal': 0.722, 'ff': 0.881}",0.0,0.0,0.0,1
307.03771924972534,0.0,0.11337804794311523,0.0,8,0.999,0.718,"{'stab_period': 8, 'gamma_normal': 0.999, 'ff': 0.718}",0.0,0.0,0.0,1
258.8620264530182,0.0,0.07054901123046875,0.0,8,0.5,0.718,"{'stab_period': 8, 'gamma_normal': 0.5, 'ff': 0.718}",0.0,0.0,0.0,1
300.77045822143555,0.0,0.1183004379272461,0.0,8,0.888,0.609,"{'stab_period': 8, 'gamma_normal': 0.888, 'ff': 0.609}",0.0,0.0,0.0,1
266.50647234916687,0.0,0.19179296493530273,0.0,17,0.888,0.5,"{'stab_period': 17, 'gamma_normal': 0.888, 'ff': 0.5}",0.0,0.0,0.0,1
297.1678640842438,0.0,0.08556437492370605,0.0,2,0.611,0.881,"{'stab_period': 2, 'gamma_normal': 0.611, 'ff': 0.881}",0.0,0.0,0.0,1
263.149521112442,0.0,0.10956144332885742,0.0,8,0.722,0.827,"{'stab_period': 8, 'gamma_normal': 0.722, 'ff': 0.827}",0.0,0.0,0.0,1
